,population,income,house_value,rent,state_code,county_code,tract,unemployment,poverty
968,7142,25910,438700,1462,08,067,970800,0.05,0.1
969,3260,40309,431500,1187,08,067,971000,0.02,0.03
970,4083,30508,453100,1130,08,067,971100,0.08,0.13
971,4917,34120,392300,1259,08,067,970701,0.04,0.06
972,2812,41000,268200,771,08,081,000300,0.02,0.09
973,4655,26063,157300,692,08,081,000400,0.05,0.17
974,4234,28143,151500,890,08,081,000500,0.03,0.13
975,7558,31520,652700,1089,08,097,000100,0.03,0.06
976,1747,20272,85200,584,08,105,976800,0.06,0.15
977,5087,18980,129500,564,08,105,976700,0.13,0.19
978,4028,20583,200800,928,08,123,000402,0.06,0.2
979,4571,27845,207300,890,08,123,001100,0.04,0.17
980,2836,16250,134300,698,08,123,000100,0.08,0.36
981,1557,26179,95000,729,08,123,000701,0.12,0.21
982,3781,22487,193500,1283,08,005,007600,0.12,0.26
983,6605,39239,350500,1572,08,005,007105,0.07,0.05
984,5969,52184,389300,1821,08,005,007106,0.03,0.04
985,5457,23250,152100,905,08,005,007302,0.09,0.25
986,2364,27215,219800,1038,08,005,007301,0.05,0.15
987,3545,28813,241300,1000,08,005,080000,0.08,0.18
988,5529,36225,297500,1142,08,005,080300,0.03,0.1
989,5187,36095,258000,1421,08,005,080400,0.02,0.06
990,3556,37468,257500,1326,08,005,080500,0.1,0.1
991,4266,25857,207000,914,08,005,080100,0.08,0.14
992,6595,32996,319900,1551,08,005,080200,0.02,0.08
993,3433,35202,166300,1199,08,005,080600,0.02,0.13
994,5794,28758,234200,1228,08,005,080700,0.11,0.11
995,4761,28304,246700,978,08,059,010402,0.04,0.14
996,4397,35332,343600,1039,08,059,011711,0.03,0.08
997,3987,44247,312500,1292,08,059,011708,0.02,0.08
998,823,31157,293600,719,08,079,973600,0.02,0.12
999,4722,31964,419900,1139,08,091,967600,0.05,0.1
1000,3818,26327,224000,707,08,103,951100,0.07,0.15
1001,2647,31168,170100,795,08,103,951200,0.02,0.06
1002,6849,30960,285300,1072,08,123,002502,0.03,0.18
1003,5051,60227,478700,1678,08,005,006706,0.04,0.02
1004,5151,51080,467700,1593,08,005,006708,0.02,0.03
1005,2994,42966,565700,1487,08,005,006854,0.07,0.07
1006,6914,26279,186000,1184,08,001,008506,0.06,0.1
1007,8186,39262,278800,1592,08,001,008533,0.03,0.06
1008,5058,39241,262300,1821,08,001,008534,0.02,0.01
1009,5274,24597,168300,1116,08,001,008801,0.07,0.27
1010,4268,27000,53700,1005,08,001,009103,0.05,0.12
1011,7518,32406,270700,1528,08,001,009204,0.03,0.06
1012,6562,24609,137800,1023,08,001,009318,0.04,0.34
1013,3846,23400,55900,1193,08,001,009321,0.02,0.16
1014,4004,31170,271800,1158,08,001,009323,0.04,0.08
1015,5603,49277,370600,1551,08,001,009409,0.02,0.02
1016,3054,39798,336900,1757,08,001,009411,0.05,0.09
1017,4809,31678,264800,1677,08,001,009502,0.06,0.1
1018,6978,44975,352500,1671,08,001,008526,0.03,0.05
1019,6454,30217,206900,988,08,001,008606,0.08,0.17
1020,5835,25189,189100,1176,08,001,008706,0.02,0.19
1021,5170,25460,110900,1047,08,001,008802,0.07,0.26
1022,5966,34506,219000,1249,08,001,009104,0.05,0.19
1023,3561,28063,249200,1763,08,001,009306,0.03,0.03
1024,5405,37135,337000,1506,08,059,011805,0.01,0.11
1025,4545,25510,260900,972,08,059,011402,0.02,0.13
1026,4915,41525,182900,1376,08,059,011732,0.06,0.11
1027,1593,36290,318100,1204,08,059,011733,0.04,0.11
1028,5128,25712,249200,862,08,059,011806,0.02,0.14
1029,3787,16020,237200,1426,08,069,000505,0.08,0.44
1030,3387,19205,302100,1528,08,069,000506,0.11,0.27
1031,1648,29745,338500,1141,08,069,000801,0.03,0.18
1032,1322,29889,361400,1062,08,069,000802,0.03,0.14
1033,4664,32491,303500,1387,08,069,001307,0.06,0.1
1034,5754,41870,364000,1583,08,069,001308,0.04,0.06
1035,5487,32760,374400,1606,08,069,001605,0.03,0.09
1036,3076,42730,363200,1633,08,069,001606,0.03,0.05
1037,5231,35320,282600,1043,08,005,007101,0.05,0.07
1038,4268,31676,227900,1226,08,005,007702,0.03,0.12
1039,4644,25283,276500,1275,08,005,007703,0.11,0.13
1040,3840,36278,876900,1205,08,005,005612,0.04,0.04
1041,2647,36318,258200,909,08,005,006000,0.11,0.1
1042,3184,32466,270800,958,08,005,006100,0.05,0.25
1043,2510,27175,409400,833,08,007,974400,0.02,0.18
1044,2842,53863,389500,1545,08,031,002602,0.02,0.08
1045,4700,35962,238400,977,08,031,002701,0.05,0.16
1046,3991,33046,378800,757,08,031,000202,0.05,0.2
1047,5844,40703,499700,722,08,031,000502,0.04,0.19
1048,6548,21325,218100,707,08,031,001401,0.05,0.13
1049,2009,41222,504500,908,08,031,002402,0.02,0.14
1050,3405,41218,406500,1222,08,031,003603,0.05,0.15
1051,4678,62695,598400,1638,08,031,003902,0.05,0.05
1052,4294,50369,333200,1737,08,031,004003,0.04,0.05
1053,5910,30393,247600,1149,08,031,004603,0.05,0.15
1054,3402,52106,434900,1592,08,031,000102,0.03,0.1
1055,4441,57209,484600,1365,08,031,000303,0.02,0.1
1056,5193,56788,475600,1561,08,031,000402,0.02,0.08
1057,5276,20513,220600,872,08,031,000904,0.08,0.33
1058,4243,26484,228000,1310,08,031,000905,0.05,0.13
1059,2202,58253,530200,1650,08,031,002000,0.02,0.13
1060,2645,52808,462500,1600,08,031,003002,0.05,0.07
1061,7720,42337,427700,1368,08,031,006809,0.01,0.04
1062,3300,30801,424800,1085,08,031,004005,0.02,0.21
1063,3320,44708,390200,1315,08,031,003202,0.04,0.09
1064,2579,52228,548000,1466,08,031,003401,0.0,0.05
1065,4699,63955,780400,2285,08,031,003402,0.04,0.05
1066,4893,39020,878600,1395,08,031,004006,0.03,0.15
1067,5190,25892,306400,1472,08,031,004102,0.08,0.22
1068,2534,63068,482200,1424,08,031,004302,0.03,0.06
1069,4057,88600,990900,2299,08,031,004303,0.03,0.06
1070,7426,26289,264600,1068,08,031,004700,0.02,0.15
1071,2522,34773,294500,1351,08,005,006300,0.05,0.14
1072,4240,59306,559700,1631,08,035,014011,0.02,0.03
1073,8387,50248,428200,1868,08,035,014012,0.01,0.05
1074,7331,58512,548700,2528,08,035,014013,0.02,0.01
1075,5418,61900,441600,2193,08,035,014124,0.02,0.02
1076,4723,63481,649700,1687,08,035,014125,0.04,0.03
1077,1961,49515,373100,1592,08,035,014126,0.01,0.06
1078,5508,57328,584300,3250,08,035,014127,0.05,0.03
1079,4981,51188,381700,2014,08,035,014128,0.02,0.01
1080,3806,50076,452400,2520,08,035,014129,0.03,0.03
1081,7656,54826,417900,2260,08,035,014130,0.04,0.01
1082,4702,49575,555800,1772,08,035,014131,0.04,0.05
1083,6482,67755,556500,2878,08,035,014132,0.02,0.03
1084,6341,55625,425900,1807,08,035,014133,0.02,0.06
1085,6329,61875,453800,2376,08,035,014134,0.04,0.02
1086,4120,60795,854300,1422,08,035,014135,0.01,0.02
1087,9298,49638,367000,2109,08,035,014136,0.03,0.06
1088,9924,68668,519600,2421,08,035,014137,0.03,0.05
1089,3228,47386,351000,1771,08,035,014138,0.01,0.09
1090,4007,53125,451700,2255,08,035,014139,0.04,0.01
1091,5260,62630,506900,-666666666,08,035,014140,0.03,0.03
1092,6537,56534,452100,1898,08,035,014203,0.02,0.01
1093,3218,48059,351100,2200,08,001,008536,0.01,0.02
1094,4664,20206,193100,866,08,001,007802,0.07,0.32
1095,3677,36682,280400,1439,08,001,008535,0.03,0.05
1096,6842,41187,321500,1698,08,001,008537,0.05,0.08
1097,10670,42059,295100,1980,08,001,008539,0.02,0.03
1098,8039,51583,365600,1902,08,001,008540,0.02,0.01
1099,5795,52548,548300,2422,08,001,008541,0.03,0.02
1100,9069,41554,334900,1858,08,001,008542,0.05,0.04
1101,9171,37804,287000,1530,08,001,008543,0.03,0.07
1102,5554,57834,384500,1971,08,001,008544,0.02,0.02
1103,7218,43299,342300,1821,08,001,008545,0.04,0.03
1104,3842,34773,271700,1573,08,001,008547,0.02,0.04
1105,7586,50116,363000,2025,08,001,008538,0.04,0.05
1106,3662,38661,277200,1490,08,001,008546,0.06,0.01
1107,1630,43385,309400,1344,08,001,008548,0.01,0.07
1108,4258,36992,259600,1738,08,001,008549,0.04,0.12
1109,8360,41511,295400,1795,08,001,008550,0.04,0.02
1110,1549,45000,515400,-666666666,08,001,008551,0.02,0.02
1111,7994,26945,164900,1015,08,001,008709,0.09,0.21
1112,2257,37415,243800,1417,08,001,009206,0.05,0.15
1113,4807,30199,236400,1322,08,001,009207,0.05,0.11
1114,2721,41601,352700,1379,08,001,009326,0.03,0.02
1115,4228,36111,307700,1077,08,001,009327,0.05,0.15
1116,3807,22384,193400,979,08,001,009751,0.01,0.26
1117,3691,28170,209800,1207,08,005,080800,0.07,0.15
1118,5004,25583,245300,1495,08,005,080900,0.03,0.24
1119,5773,25652,192700,1197,08,005,081000,0.08,0.27
1120,6230,24411,188900,1140,08,005,081100,0.05,0.16
1121,4788,31649,188400,1160,08,005,081200,0.08,0.18
1122,3153,28316,237100,1185,08,005,081300,0.05,0.14
1123,4236,31425,266100,2277,08,005,081400,0.04,0.1
1124,2905,26843,208600,1148,08,005,081500,0.04,0.08
1125,5215,35153,243600,1597,08,005,081600,0.03,0.09
1126,3005,54428,441900,2958,08,005,081700,0.06,0.02
1127,5646,26035,160300,1177,08,005,081800,0.07,0.16
1128,7081,25692,237400,894,08,005,081900,0.07,0.15
1129,4162,30269,117900,1248,08,005,082000,0.07,0.18
1130,7130,27500,280600,1257,08,005,082100,0.02,0.24
1131,6531,25171,222600,1135,08,005,082200,0.05,0.11
1132,4084,30568,196200,1246,08,005,082300,0.1,0.19
1133,4053,27609,236700,1317,08,005,082400,0.05,0.16
1134,2246,33207,245900,1734,08,005,082500,0.04,0.04
1135,5374,37863,160000,1249,08,005,082600,0.03,0.03
1136,3654,38724,246800,1723,08,005,082700,0.04,0.09
1137,4899,36031,219100,1412,08,005,082800,0.07,0.09
1138,4774,41528,236100,1478,08,005,082900,0.05,0.06
1139,3758,44823,366800,-666666666,08,005,083000,0.02,0.04
1140,6772,41710,292000,1472,08,005,083100,0.03,0.05
1141,9372,50556,317900,1475,08,005,083200,0.02,0.01
1142,4526,42184,240600,1879,08,005,083300,0.03,0.07
1143,7097,33079,275200,1856,08,005,083400,0.03,0.03
1144,6318,32005,285600,1283,08,005,083500,0.07,0.13
1145,3832,33722,227400,1341,08,005,083600,0.02,0.09
1146,4118,39167,386100,1613,08,005,083700,0.04,0.05
1147,3043,34840,236600,1320,08,005,083800,0.09,0.04
1148,2843,39707,221400,1489,08,005,083900,0.04,0.07
1149,3868,43922,330100,1531,08,069,001607,0.04,0.04
1150,5852,56333,551500,1388,08,069,001608,0.04,0.04
1151,4340,33636,345600,1054,08,069,001708,0.04,0.07
1152,16569,43214,433700,1488,08,069,001709,0.03,0.04
1153,4881,40185,383300,942,08,069,001808,0.06,0.05
1154,11504,39481,374000,1343,08,069,001809,0.03,0.05
1155,2660,41848,477000,-666666666,08,069,002010,0.02,0.04
1156,5213,38428,343400,1429,08,069,002011,0.05,0.05
1157,1494,32041,284600,-666666666,08,069,002401,0.01,0.04
1158,2776,36451,361700,1331,08,069,002402,0.03,0.11
1159,10378,45384,459000,1212,08,069,002501,0.04,0.03
1160,10945,40300,311300,1591,08,069,002502,0.03,0.06
1161,2784,40113,416300,1300,08,069,002503,0.02,0.07
1162,3565,33352,387300,828,08,069,002801,0.04,0.19
1163,6192,32688,396500,1036,08,069,002802,0.06,0.1
1164,64,46458,-666666666,-666666666,08,069,002803,0.0,0.39
1165,2518,30509,179700,1013,08,071,000800,0.06,0.12
1166,2129,27131,154300,842,08,075,966000,0.03,0.13
1167,7697,31173,168300,831,08,075,966100,0.02,0.16
1168,3997,16966,110700,545,08,075,966200,0.06,0.15
1169,4618,24445,159000,731,08,075,966300,0.07,0.15
1170,2104,22462,177900,713,08,075,966400,0.01,0.1
1171,6181,15013,140500,703,08,077,001706,0.19,0.35
1172,5595,28847,159900,920,08,077,001707,0.12,0.18
1173,2419,24578,236900,744,08,085,966201,0.07,0.1
1174,4632,24031,219500,779,08,085,966202,0.06,0.2
1175,2852,36250,381100,1145,08,085,966501,0.09,0.07
1176,3805,30704,237700,1050,08,085,966502,0.04,0.13
1177,3721,19732,157200,858,08,073,961700,0.03,0.06
1178,1655,17360,165100,372,08,083,941100,0.05,0.27
1179,2192,20743,95300,808,08,101,003600,0.07,0.32
1180,0,-666666666,-666666666,-666666666,08,101,980100,,
1181,6017,37935,325900,1077,08,041,007700,0.02,0.06
1182,4411,25407,223100,937,08,041,008000,0.04,0.14
1183,5291,27052,259300,886,08,041,001302,0.08,0.17
1184,4719,24610,159500,924,08,041,002102,0.09,0.18
1185,5469,24097,133700,874,08,041,002900,0.07,0.34
1186,4355,46818,618800,1767,08,041,003100,0.05,0.06
1187,4229,32577,294500,1185,08,041,003905,0.05,0.16
1188,6990,32694,238100,938,08,041,003909,0.07,0.06
1189,4900,34426,161200,1215,08,041,004100,0.1,0.12
1190,5340,24525,188100,1002,08,041,004506,0.13,0.12
1191,4351,21584,157500,840,08,041,005201,0.12,0.37
1192,4608,22298,161200,832,08,041,005300,0.08,0.22
1193,4810,29575,246100,1123,08,041,005501,0.1,0.09
1194,5789,35474,345500,937,08,041,006700,0.03,0.1
1195,3511,40876,366500,1595,08,031,005102,0.04,0.09
1196,4500,31945,212200,1212,08,031,006813,0.06,0.15
1197,3872,19428,151000,695,08,083,969400,0.04,0.26
1198,3993,27516,262000,845,08,083,969100,0.05,0.13
1199,1868,29833,263200,1054,08,113,968200,0.04,0.07
1200,2388,25567,212500,893,08,119,010201,0.04,0.12
1201,7924,39291,315800,1219,08,119,010103,0.06,0.05
1202,610,29514,105900,691,08,119,010202,0.01,0.09
1203,6033,38006,329700,1235,08,119,010105,0.05,0.08
1204,4998,31516,215900,1126,08,119,010106,0.12,0.11
1205,2160,25016,265900,867,08,119,010104,0.02,0.1
1206,7529,37745,687400,1562,08,013,012102,0.04,0.1
1207,4114,43708,893200,1809,08,013,012505,0.05,0.1
1208,4368,41957,369900,1524,08,013,012705,0.05,0.12
1209,6085,35052,336800,1201,08,013,013208,0.04,0.04
1210,6235,42936,607200,1428,08,013,013701,0.05,0.11
1211,4433,56311,689600,2121,08,013,012510,0.03,0.02
1212,8980,46451,550700,2510,08,041,007500,0.02,0.01
1213,10595,51766,451800,1762,08,041,007300,0.06,0.06
1214,4295,52177,379900,1449,08,041,007000,0.04,0.04
1215,5506,31122,248100,984,08,041,002400,0.04,0.12
1216,3459,26936,157000,982,08,041,000301,0.04,0.18
1217,2018,25968,215400,952,08,041,001301,0.05,0.17
1218,1785,17165,221700,665,08,041,002300,0.18,0.31
1219,5730,25751,217300,908,08,041,003303,0.02,0.18
1220,4368,22500,199600,997,08,041,000203,0.03,0.22
1221,3146,27886,183200,1068,08,041,001104,0.07,0.1
1222,4411,39872,312300,1510,08,041,003706,0.08,0.11
1223,4969,30492,225500,1269,08,041,004701,0.04,0.07
1224,5131,29206,212600,1118,08,041,004800,0.05,0.13
1225,3520,30528,218300,1518,08,041,000102,0.06,0.07
1226,3015,31825,202000,1125,08,041,000600,0.06,0.07
1227,3375,22213,198700,792,08,041,000700,0.02,0.12
1228,5258,39766,369400,1503,08,069,001602,0.03,0.05
1229,6940,30606,299900,990,08,069,001706,0.03,0.06
1230,4676,29226,293500,1055,08,069,001901,0.06,0.17
1231,3518,30788,261500,1113,08,069,002007,0.02,0.11
1232,3379,30398,301600,920,08,005,006400,0.02,0.14
1233,2034,83992,1738800,2158,08,005,006705,0.04,0.05
1234,3438,30305,202600,1157,08,123,000900,0.06,0.16
1235,5334,31447,281800,825,08,123,002501,0.03,0.08
1236,3875,9117,156000,807,08,123,000200,0.13,0.31
1237,2123,15263,99700,635,08,123,000600,0.11,0.08
1238,4599,45979,322500,1837,08,059,060300,0.03,0.02
1239,3560,42723,321900,1611,08,059,060400,0.05,0.05
1240,7467,64269,534200,1307,08,059,060500,0.02,0.03
1241,1254,-666666666,-666666666,-666666666,08,059,980400,,0.0
1242,1449,24508,80100,594,08,061,960100,0.03,0.11
1243,5310,26739,138400,825,08,063,962100,0.05,0.1
1244,1384,29213,156100,597,08,063,962200,0.06,0.1
1245,941,26992,119900,611,08,063,962300,0.05,0.06
1246,0,-666666666,-666666666,-666666666,08,059,980000,,
1247,2094,26396,206500,1000,08,065,961900,0.07,0.24
1248,5797,33326,338500,1158,08,067,940400,0.03,0.08
