,population,income,house_value,rent,tract,unemployment,poverty
1043,3090,31920,591100,1351,08107000600,0.02,0.04
1044,3345,37239,476100,1606,08117000300,0.05,0.09
1045,7928,26152,451900,990,08117000200,0.06,0.26
1046,7663,33959,447300,1274,08117000100,0.07,0.11
1047,2939,42412,282800,1722,08035014204,0.05,0.01
1048,4998,50012,533500,974,08035014403,0.05,0.04
1049,2567,42078,412500,1475,08035014404,0.09,0.05
1050,8065,53688,316900,2001,08035014405,0.05,0.05
1051,8808,50448,334400,2001,08035014406,0.05,0.01
1052,4325,37247,274800,1217,08035014505,0.04,0.02
1053,3127,23563,189600,935,08001009752,0.08,0.09
1054,2645,23670,38100,989,08001015000,0.19,0.18
1055,4835,52805,396200,1412,08001060000,0.06,0.05
1056,6771,39836,235200,1606,08001060100,0.09,0.06
1057,3715,33960,156700,1053,08001060200,0.06,0.14
1058,1309,53405,288400,-666666666,08001061200,0.07,0.0
1059,0,-666666666,-666666666,-666666666,08001988700,,
1060,3891,15657,133900,864,08031004504,0.1,0.28
1061,710,4626,450000,1238,08031001902,0.1,0.01
1062,11405,53512,457800,1923,08031004106,0.03,0.02
1063,4902,58967,374300,1299,08031004107,0.03,0.06
1064,4443,15765,112000,858,08031004505,0.07,0.43
1065,3608,18207,115600,700,08031004506,0.12,0.36
1066,5354,41905,414000,986,08013013003,0.07,0.1
1067,3438,36458,542400,2001,08013012509,0.06,0.08
1068,5141,48393,364700,1224,08013013006,0.06,0.03
1069,4534,30380,268700,982,08013013302,0.04,0.07
1070,2506,30082,430600,1225,08013012501,0.06,0.15
1071,5560,11639,488800,1081,08013012511,0.11,0.17
1072,11305,54014,365100,1769,08013012800,0.03,0.03
1073,2484,31189,254000,1132,08013012905,0.06,0.16
1074,6418,20675,362100,1033,08013012202,0.07,0.37
1075,6903,4220,198800,1036,08013012300,0.21,0.07
1076,6155,7731,670800,1219,08013012401,0.12,0.55
1077,6286,29164,251800,1100,08013012203,0.05,0.25
1078,1736,20560,117400,643,08033000100,0.08,0.2
1079,653,25179,230300,833,08111972600,0.18,0.17
1080,1389,28696,124800,708,08057955600,0.01,0.15
1081,7515,31034,248200,1139,08069001806,0.08,0.07
1082,4500,29609,208900,956,08069001902,0.05,0.11
1083,3302,25578,260400,1016,08069000902,0.08,0.18
1084,5212,23578,197400,824,08069001003,0.1,0.15
1085,4944,32508,225500,1374,08069001109,0.06,0.13
1086,2209,24464,243900,980,08069001111,0.09,0.31
1087,3924,24933,187600,923,08069001804,0.08,0.16
1088,3612,30190,289800,911,08069002300,0.06,0.11
1089,2686,20812,296400,908,08069000700,0.08,0.25
1090,4999,24043,238600,1108,08069000901,0.12,0.18
1091,5007,24943,218500,975,08069001106,0.07,0.15
1092,4357,31612,259500,860,08069001112,0.06,0.1
1093,2370,49135,412400,2001,08069001114,0.06,0.02
1094,3204,42623,230700,1591,08101002808,0.04,0.1
1095,2320,20950,89400,780,08101000500,0.13,0.09
1096,3805,20331,150600,737,08101002802,0.09,0.13
1097,5209,20599,116800,857,08101002801,0.09,0.21
1098,6185,24235,180900,807,08085966400,0.1,0.21
1099,2326,25645,166900,778,08085966100,0.11,0.17
1100,6048,19639,127700,656,08085966300,0.15,0.25
1101,2661,24678,168600,1135,08087000200,0.04,0.11
1102,1711,27943,155700,853,08087000800,0.05,0.13
1103,4660,22071,140300,657,08087000400,0.07,0.16
1104,1838,20949,106400,591,08087000300,0.08,0.15
1105,2422,23341,112200,676,08087000500,0.05,0.25
1106,4361,13967,109100,603,08003960300,0.14,0.28
1107,7442,16176,148300,638,08003960200,0.13,0.29
1108,1589,20380,152000,731,08003960000,0.04,0.17
1109,2719,19969,172000,675,08003960100,0.03,0.19
1110,1962,23603,118900,808,08005004951,0.06,0.33
1111,2602,24544,-666666666,1015,08005004952,0.04,0.23
1112,3445,31019,366900,890,08015000300,0.02,0.06
1113,4515,23400,266200,746,08015000200,0.08,0.11
1114,2515,24452,220800,785,08015000100,0.06,0.06
1115,5557,37761,260000,1043,08047013800,0.06,0.1
1116,3800,35365,385600,1146,08045951600,0.04,0.08
1117,6486,30933,229100,909,08045952100,0.06,0.13
1118,4588,32651,462200,1086,08051963800,0.07,0.06
1119,1493,37930,256600,681,08059009807,0.06,0.08
1120,5658,40353,255500,1616,08059012041,0.06,0.07
1121,3257,50000,325200,1611,08059012037,0.05,0.01
1122,2937,45145,437000,1900,08059009842,0.07,0.08
1123,3323,31625,212100,792,08059010603,0.09,0.11
1124,5199,25816,188500,894,08059010403,0.1,0.23
1125,3486,31727,248000,1074,08059011710,0.09,0.05
1126,4945,41761,335600,1268,08059011720,0.08,0.06
1127,3799,34830,150800,1134,08059011729,0.07,0.14
1128,3956,40229,167500,1157,08059011731,0.04,0.05
1129,3308,44057,262300,1970,08059012023,0.05,0.05
1130,3521,37606,221300,1654,08059012038,0.12,0.05
1131,4102,43008,270400,1673,08059012042,0.03,0.02
1132,3981,26270,186800,923,08101002804,0.07,0.14
1133,3089,13091,66200,616,08101000800,0.16,0.34
1134,4233,21968,115400,832,08101000904,0.03,0.23
1135,5193,14715,78100,776,08101001000,0.26,0.47
1136,2399,22398,100800,726,08101001800,0.19,0.16
1137,1898,3976,-666666666,-666666666,08101000300,0.0,0.0
1138,2707,23045,92400,756,08101000400,0.13,0.18
1139,529,2514,-666666666,-666666666,08101000903,0.03,0.02
1140,1722,13591,69600,622,08101002100,0.21,0.28
1141,1195,21969,85300,796,08101003001,0.19,0.28
1142,1800,18202,86400,707,08101002400,0.12,0.22
1143,5659,21123,107700,807,08101002700,0.08,0.17
1144,3085,19775,138400,1303,08123000900,0.1,0.21
1145,4989,28570,232200,778,08123002501,0.07,0.16
1146,3590,5593,109400,732,08123000200,0.2,0.36
1147,1934,16017,121900,551,08123000600,0.06,0.07
1148,4335,45440,254000,1702,08059060300,0.07,0.02
1149,4006,30926,229200,1498,08059060400,0.07,0.05
1150,4546,52328,407200,1082,08059060500,0.03,0.04
1151,1276,5244,-666666666,-666666666,08059980400,,0.0
1152,1407,19863,76400,683,08061960100,0.03,0.14
1153,4611,22805,174600,702,08105977000,0.08,0.17
1154,2262,43351,639300,1592,08113968103,0.03,0.06
1155,4916,29583,528300,940,08117000401,0.06,0.12
1156,4630,40009,452000,1225,08117000402,0.03,0.05
1157,2046,25717,124700,614,08121924100,0.05,0.13
1158,4780,38857,306500,1024,08031012010,0.1,0.05
1159,6627,19237,98100,881,08031003500,0.15,0.35
1160,4215,50076,337900,989,08031000302,0.02,0.07
1161,6145,25000,344100,931,08031003004,0.1,0.17
1162,1335,37618,315100,825,08031003101,0.11,0.1
1163,3334,57442,496200,1575,08031003300,0.02,0.05
1164,5492,41473,363800,972,08031004103,0.04,0.12
1165,4422,35952,282500,782,08031004301,0.07,0.14
1166,7233,25700,299000,842,08031005002,0.12,0.2
1167,1406,23924,239100,833,08031005300,0.12,0.15
1168,5154,21905,273800,726,08031006901,0.15,0.27
1169,3298,40687,195100,1121,08031007013,0.06,0.09
1170,4302,22478,111100,1245,08031008305,0.09,0.31
1171,4461,34307,331100,777,08031002802,0.05,0.16
1172,4477,34010,244500,1186,08031004104,0.08,0.14
1173,2192,47438,357300,1315,08031006804,0.02,0.03
1174,3829,17623,248000,735,08031000701,0.14,0.31
1175,3079,21446,308600,666,08031003102,0.1,0.33
1176,3047,31910,250800,1173,08093000300,0.07,0.09
1177,2571,34411,192100,894,08087000100,0.02,0.02
1178,5987,23046,132300,757,08087000700,0.1,0.1
1179,6492,26239,111700,657,08087000600,0.04,0.09
1180,1260,35128,251700,-666666666,08093000400,0.08,0.25
1181,0,-666666666,-666666666,-666666666,08059980000,,
1182,5653,23472,126800,666,08063962100,0.05,0.12
1183,1395,22332,115900,680,08063962200,0.09,0.19
1184,1074,21469,111800,554,08063962300,0.1,0.16
1185,2368,27276,188800,939,08065961900,0.13,0.21
1186,5736,32277,327100,1080,08067940400,0.06,0.08
1187,5496,27115,388400,865,08067970703,0.09,0.07
1188,3776,30495,327400,832,08067970704,0.07,0.11
1189,3298,13020,333200,1329,08069000201,0.08,0.4
1190,1980,20799,192800,973,08069000401,0.03,0.21
1191,2770,17477,235500,857,08069000402,0.03,0.31
1192,2591,30604,316500,961,08069000202,0.04,0.23
1193,4652,10154,198200,915,08069000503,0.13,0.51
1194,3176,11780,211800,1148,08069000504,0.05,0.42
1195,2469,20542,109400,808,08041005202,0.07,0.24
1196,4806,21413,165000,718,08041005502,0.17,0.24
1197,4994,30692,187800,985,08041005601,0.13,0.08
1198,5631,22317,125000,719,08041002800,0.15,0.13
1199,4661,23355,199200,788,08041003000,0.1,0.14
1200,5435,36328,366200,1045,08041003705,0.08,0.06
1201,4181,38775,292700,843,08041003707,0.11,0.06
1202,1471,25797,-666666666,1166,08041004008,0.15,0.03
1203,1766,26132,123800,806,08041004009,0.14,0.21
1204,1833,20044,104700,634,08073961800,0.07,0.16
1205,1169,26875,143300,491,08075965900,0.07,0.06
1206,1694,23039,161800,950,08081000600,0.07,0.16
1207,3603,27875,208900,1058,08085966503,0.05,0.17
1208,4306,22598,162400,833,08085966601,0.08,0.15
1209,4422,27470,294500,910,08085966602,0.1,0.07
1210,1475,19067,88600,625,08089968000,0.13,0.18
1211,2841,13352,66800,532,08089968100,0.19,0.41
1212,2997,19000,101100,625,08089968200,0.07,0.15
1213,3990,20355,112300,682,08089968300,0.07,0.19
1214,947,18554,110600,521,08089968400,0.04,0.24
1215,1471,31469,117000,636,08089968500,0.07,0.1
1216,4991,15729,83800,697,08089968600,0.14,0.33
1217,2554,32407,203700,1623,08005084000,0.09,0.06
1218,4258,36826,199300,1133,08005084100,0.13,0.06
1219,4002,33082,162300,1174,08005084200,0.08,0.06
1220,3394,31933,200600,1545,08005084300,0.1,0.12
1221,3079,37000,174900,1464,08005084400,0.11,0.12
1222,2604,31724,208400,1004,08005084500,0.04,0.11
1223,5526,31980,182000,1048,08005084600,0.08,0.08
1224,4830,37021,189800,1406,08005084700,0.11,0.08
1225,3902,35714,219800,1431,08005084800,0.07,0.08
1226,3195,51239,402300,-666666666,08005084900,0.09,0.01
1227,3427,29483,326100,770,08031002403,0.07,0.26
1228,4513,20121,152000,902,08031003602,0.18,0.25
1229,2713,45782,421600,1252,08031006701,0.05,0.11
1230,3569,24073,315300,840,08031000401,0.11,0.21
1231,7201,30978,243000,939,08031011902,0.08,0.12
1232,5448,16442,204100,713,08031000702,0.13,0.45
1233,5658,35978,230100,870,08031002702,0.04,0.14
1234,4638,74946,681900,1747,08031003901,0.05,0.03
1235,4863,45220,343800,755,08019014700,0.05,0.09
1236,1816,26950,169100,829,08019014800,0.15,0.12
1237,2435,33013,236300,784,08019014900,0.07,0.08
1238,4064,23102,186600,798,08029964600,0.12,0.16
1239,3939,20914,184300,831,08029964700,0.11,0.15
1240,5317,23922,178400,888,08029964900,0.14,0.18
1241,3998,21667,198900,929,08029964800,0.11,0.1
1242,4678,20888,226800,796,08029965000,0.14,0.12
1243,4095,17007,164000,547,08029965100,0.1,0.19
1244,4287,21353,197000,764,08029965200,0.13,0.19
1245,3695,20719,114900,735,08043978200,0.15,0.21
1246,5341,22057,146700,610,08043978500,0.05,0.18
1247,5165,23180,156600,778,08043978300,0.06,0.2
1248,2846,18097,115100,687,08043978600,0.14,0.31
