,population,income,house_value,rent,tract,unemployment,poverty
1033,5570,31215,333400,1245,08031001301,0.05,0.19
1034,4015,32181,314700,1258,08031001302,0.05,0.17
1035,6633,43736,444500,-666666666,08069001812,0.0,0.02
1036,4775,37269,406500,1080,08069001813,0.05,0.16
1037,4518,30449,327700,1255,08069001901,0.06,0.1
1038,4665,31313,329500,1250,08069001902,0.03,0.05
1039,1741,43214,397800,-666666666,08069001904,0.05,0.08
1040,1901,56581,495500,1646,08069001905,0.01,0.04
1041,5762,30709,277600,1300,08069002005,0.06,0.09
1042,4649,33138,354300,1468,08069002007,0.05,0.04
1043,4141,33498,280200,1522,08069002008,0.02,0.09
1044,2618,43425,559800,-666666666,08069002010,0.02,0.03
1045,5652,46920,356800,1605,08069002011,0.05,0.03
1046,3633,46560,475000,1163,08069002300,0.07,0.05
1047,1557,36676,284700,-666666666,08069002401,0.01,0.03
1048,1374,37806,523800,-666666666,08069002403,0.04,0.1
1049,1665,46451,388000,-666666666,08069002404,0.03,0.09
1050,2334,38504,437200,1250,08069002503,0.03,0.05
1051,2171,43085,380200,-666666666,08069002504,0.05,0.07
1052,4695,61136,552800,2536,08069002505,0.01,0.02
1053,2489,42903,483800,1682,08069002506,0.05,0.06
1054,5109,44815,355500,2038,08069002507,0.01,0.06
1055,6912,38475,363800,2031,08069002508,0.05,0.1
1056,2444,43359,487700,2550,08069002601,0.07,0.03
1057,5478,43933,490900,1456,08069002602,0.01,0.05
1058,6896,33903,343600,1536,08069002700,0.06,0.03
1059,3812,41417,485600,795,08069002801,0.03,0.08
1060,128,68688,-666666666,-666666666,08069002803,0.03,0.15
1061,3546,32292,468200,863,08069002804,0.1,0.12
1062,3675,39820,461800,1110,08069002805,0.0,0.02
1063,3703,22699,140100,445,08071000100,0.15,0.21
1064,2030,30582,126300,788,08071000200,0.04,0.17
1065,2096,30890,220700,846,08071000300,0.11,0.11
1066,2226,23699,205000,851,08071000400,0.03,0.23
1067,1803,18680,136900,845,08071000500,0.05,0.15
1068,2465,32198,209900,822,08071000800,0.06,0.12
1069,3600,29821,158800,821,08073961700,0.03,0.04
1070,2008,25216,156300,635,08073961800,0.03,0.16
1071,1074,32067,211900,714,08075965900,0.13,0.09
1072,2296,31332,165100,984,08075966000,0.05,0.09
1073,2649,41719,229200,-666666666,08075966101,0.0,0.06
1074,4639,25761,131400,875,08075966102,0.08,0.18
1075,4126,22519,129200,669,08075966200,0.04,0.1
1076,5331,24286,165900,804,08075966300,0.06,0.07
1077,2167,25588,173800,883,08075966400,0.01,0.09
1078,2042,25083,242900,688,08077000200,0.08,0.21
1079,1505,34936,201500,728,08077000300,0.05,0.13
1080,3679,29188,179200,873,08077000400,0.05,0.21
1081,5498,24688,317900,805,08031001401,0.05,0.13
1082,4802,30295,325000,1267,08031001402,0.01,0.19
1083,3409,42912,377700,1681,08031001403,0.04,0.08
1084,4458,20911,309000,1165,08031001500,0.05,0.3
1085,2862,60570,585000,1850,08031001601,0.07,0.08
1086,3559,65340,435700,1831,08031001602,0.08,0.05
1087,5792,49292,450800,1652,08031001603,0.03,0.21
1088,2801,63902,588000,2045,08031001703,0.04,0.04
1089,2225,45417,671900,1350,08031001704,0.0,0.24
1090,2775,81650,850900,2046,08031001705,0.02,0.05
1091,2150,40976,598300,1709,08031001706,0.07,0.17
1092,2496,42848,466500,1601,08031001707,0.02,0.29
1093,3332,31343,362600,1189,08031001800,0.06,0.24
1094,3503,24444,492500,1102,08031001901,0.13,0.34
1095,2510,68828,653200,1807,08031002000,0.02,0.07
1096,3743,51268,445700,1340,08031002101,0.03,0.11
1097,3081,50776,446100,1518,08031002102,0.02,0.06
1098,5379,50887,479700,1043,08031002300,0.01,0.05
1099,2043,45410,534400,1109,08031002402,0.04,0.11
1100,1467,42101,594100,1551,08031002404,0.04,0.26
1101,3381,42192,572600,1322,08031002405,0.04,0.21
1102,3045,56845,433500,1682,08031002602,0.02,0.09
1103,2124,66930,415300,1775,08031002603,0.01,0.03
1104,1937,30446,-666666666,973,08031002604,0.07,0.26
1105,1834,37875,838200,1026,08031002704,0.04,0.13
1106,2545,40318,257900,1308,08031002705,0.03,0.18
1107,3065,52718,400000,1360,08031002706,0.01,0.1
1108,3383,50206,349800,1419,08031002707,0.07,0.07
1109,2433,47744,255100,1120,08031002708,0.03,0.1
1110,2589,41128,265600,1204,08031002709,0.05,0.09
1111,2952,56754,444400,1442,08031002801,0.01,0.05
1112,4488,49135,442600,1256,08031002802,0.04,0.13
1113,2112,57303,310900,1233,08031002804,0.01,0.07
1114,2623,52236,512700,1444,08031002805,0.04,0.06
1115,3412,51922,510300,1584,08031002901,0.05,0.09
1116,4233,62006,728100,1611,08031002902,0.05,0.05
1117,3021,53922,548100,1634,08031003002,0.06,0.09
1118,3224,27065,558500,1455,08031003003,0.07,0.12
1119,6783,41478,555700,1279,08031003004,0.07,0.07
1120,2766,67813,598800,2093,08031003005,0.04,0.07
1121,3621,59057,659700,1828,08031003006,0.02,0.08
1122,1773,38955,598500,989,08031003101,0.01,0.11
1123,3426,41750,672800,1121,08031003102,0.04,0.16
1124,3386,46801,394000,1515,08031003202,0.02,0.06
1125,3172,81652,1178200,1632,08031003203,0.03,0.02
1126,2403,34861,333500,1246,08031003204,0.06,0.1
1127,3103,6708,162100,735,08077000500,0.24,0.11
1128,4849,22841,209900,1031,08077000601,0.03,0.28
1129,4071,22127,176400,793,08077000602,0.13,0.32
1130,4291,23319,168700,819,08077000700,0.08,0.16
1131,3679,24077,240800,1380,08077000801,0.06,0.08
1132,5801,32910,167400,1131,08077000802,0.08,0.17
1133,3693,38145,243700,1079,08077000900,0.04,0.12
1134,4977,30651,296000,855,08077001001,0.05,0.06
1135,6801,32276,334500,1278,08077001002,0.05,0.09
1136,4722,35332,213300,1354,08077001102,0.06,0.1
1137,2789,36270,232400,1578,08077001103,0.0,0.01
1138,5188,26976,155800,965,08077001104,0.06,0.14
1139,2269,37695,474400,1344,08077001200,0.12,0.1
1140,5418,31820,270100,1201,08077001302,0.14,0.04
1141,2294,31775,228000,751,08077001303,0.05,0.18
1142,6027,25757,166900,1073,08077001304,0.07,0.19
1143,5546,36651,366000,1696,08077001402,0.04,0.01
1144,3699,40859,306200,1186,08077001403,0.08,0.07
1145,4857,41979,409000,1068,08077001404,0.01,0.04
1146,7872,31132,396300,1277,08077001502,0.07,0.06
1147,6731,34043,259600,1405,08077001503,0.02,0.06
1148,7132,19877,225600,1148,08077001504,0.14,0.15
1149,3884,37258,382400,692,08077001600,0.04,0.02
1150,4820,24977,263000,778,08077001702,0.07,0.17
1151,4651,30604,211300,1206,08077001703,0.04,0.07
1152,6362,27355,156900,1020,08077001705,0.06,0.23
1153,5874,21204,159600,880,08077001706,0.1,0.27
1154,6004,28034,192300,904,08077001707,0.09,0.16
1155,3140,30492,355300,981,08077001800,0.08,0.15
1156,5192,39391,351900,705,08077001900,0.02,0.05
1157,853,24897,329300,750,08079973600,0.06,0.15
1158,3017,50629,278300,1017,08081000300,0.07,0.13
1159,4627,26962,160800,770,08081000400,0.04,0.24
1160,4361,30300,163800,968,08081000500,0.04,0.14
1161,1145,32232,222300,1139,08081000600,0.06,0.17
1162,2026,26400,210400,395,08083941100,0.03,0.17
1163,3396,27561,283700,688,08083969000,0.02,0.07
1164,3363,31008,322300,859,08083969100,0.05,0.11
1165,2719,30234,294500,1069,08083969200,0.03,0.11
1166,3420,24930,210800,1071,08083969301,0.06,0.1
1167,3172,30355,191500,747,08083969302,0.07,0.2
1168,3726,22273,151500,823,08083969400,0.06,0.15
1169,4444,24269,212600,680,08083969600,0.03,0.1
1170,2329,23733,169500,548,08085966100,0.03,0.11
1171,2513,32099,288100,1009,08085966201,0.04,0.09
1172,4443,29773,227700,888,08085966202,0.04,0.08
1173,2674,45863,333900,1097,08005006000,0.05,0.06
1174,3497,39173,335400,1120,08005006100,0.03,0.16
1175,3591,44654,363200,1418,08005006200,0.02,0.17
1176,2673,41969,378900,1381,08005006300,0.06,0.05
1177,3154,30027,391200,1107,08005006400,0.01,0.14
1178,2282,39667,592900,1358,08005006501,0.03,0.14
1179,3370,32483,413500,1389,08005006502,0.03,0.13
1180,5627,30593,363500,1169,08005006601,0.04,0.16
1181,2818,33094,419800,484,08005006603,0.04,0.13
1182,4385,34110,444000,1060,08005006604,0.03,0.08
1183,4542,87230,1690800,-666666666,08005006704,0.02,0.04
1184,2138,99375,2000001,1813,08005006705,0.05,0.05
1185,5774,56813,526900,1702,08005006706,0.03,0.03
1186,5058,56635,413000,2100,08005006707,0.03,0.03
1187,5073,50825,522900,1724,08005006708,0.07,0.03
1188,5243,71550,480000,2112,08005006709,0.02,0.01
1189,4282,53644,564000,1835,08005006711,0.04,0.01
1190,1202,80605,1016700,3501,08005006712,0.02,0.02
1191,1795,52372,-666666666,1633,08005006713,0.02,0.04
1192,5530,54911,803200,2686,08005006808,0.02,0.01
1193,4810,49261,597900,1670,08005006815,0.05,0.06
1194,2903,42826,560100,1637,08005006854,0.04,0.1
1195,2134,65302,958700,1464,08005006857,0.07,0.02
1196,3912,52500,380900,1732,08005006859,0.04,0.12
1197,1399,49935,375200,1470,08005006860,0.04,0.17
1198,4035,55643,659000,1873,08005006861,0.05,0.02
1199,1688,82917,626800,2173,08005006862,0.04,0.02
1200,5430,36630,318200,1461,08005006863,0.05,0.05
1201,3463,34828,640000,1754,08005006864,0.01,0.04
1202,6005,38856,371300,1010,08005007101,0.07,0.05
1203,1617,55282,559500,-666666666,08005007103,0.02,0.04
1204,6513,51179,444700,2225,08005007106,0.06,0.02
1205,3546,40631,397400,2239,08005007108,0.09,0.02
1206,2939,45938,421000,2275,08005007109,0.0,0.01
1207,5718,52366,404000,2054,08005007110,0.02,0.03
1208,1272,27891,49900,1348,08005007111,0.08,0.1
1209,7664,54316,516200,1797,08005007112,0.05,0.03
1210,4966,70654,630400,-666666666,08005007113,0.03,0.02
1211,3752,23047,271500,1076,08005007201,0.09,0.22
1212,4525,26589,238900,1065,08005007202,0.11,0.09
1213,2523,31136,281800,1197,08005007301,0.05,0.14
1214,5260,26323,242500,1023,08005007302,0.06,0.18
1215,5362,26995,269800,1519,08005007400,0.05,0.2
1216,2626,26972,265100,1703,08005007500,0.07,0.3
1217,3578,26602,273500,1382,08005007600,0.09,0.14
1218,3341,49758,-666666666,1728,08041004404,0.11,0.14
1219,3063,37179,-666666666,1634,08041004405,0.11,0.04
1220,3103,35171,-666666666,1669,08041004406,0.03,0.16
1221,4716,28665,138000,1158,08041004501,0.14,0.18
1222,6521,38723,277800,1482,08041004502,0.06,0.08
1223,6566,26160,252000,1198,08041004506,0.13,0.1
1224,2997,29824,216900,1375,08041004507,0.18,0.14
1225,2859,36458,257800,1379,08041004512,0.01,0.07
1226,4257,22683,173900,715,08041004513,0.11,0.15
1227,5929,37083,275300,1690,08041004514,0.08,0.05
1228,6989,47115,338200,1839,08041004515,0.04,0.01
1229,2819,29408,316400,874,08041004516,0.03,0.1
1230,5193,38850,236800,1563,08041004517,0.08,0.09
1231,5630,44304,273200,1584,08041004518,0.0,0.04
1232,6588,33424,256300,1755,08041004519,0.13,0.07
1233,2069,31206,200000,-666666666,08041004520,0.1,0.0
1234,4297,30032,267800,1231,08041004601,0.03,0.06
1235,5039,25185,193800,941,08041004602,0.04,0.1
1236,8514,42054,278600,1664,08041004603,0.05,0.1
1237,4935,35073,273700,1442,08041004701,0.06,0.08
1238,2128,36947,277700,1229,08041004702,0.05,0.05
1239,5631,37500,266000,1416,08041004703,0.05,0.05
1240,5932,39715,313300,1719,08041004706,0.03,0.06
1241,4176,38538,269600,1536,08041004707,0.06,0.07
1242,4779,39696,304900,1615,08041004708,0.06,0.07
1243,4907,29577,260200,1175,08041004800,0.07,0.17
1244,3655,31830,241000,1134,08041004901,0.05,0.04
1245,5232,55252,414100,1431,08041004902,0.01,0.04
1246,5573,27328,211000,1019,08041005000,0.05,0.17
1247,4137,35664,221500,1208,08041005110,0.07,0.09
1248,3709,31004,260800,1404,08041005112,0.08,0.11
1249,3509,43048,327000,2048,08041005113,0.03,0.02
1250,1515,24980,44900,1058,08041005114,0.03,0.16
1251,7254,40921,282300,1474,08041005115,0.07,0.03
1252,4138,38662,277400,1885,08041005116,0.03,0.07
1253,3905,41690,282100,1813,08041005117,0.05,0.07
1254,5024,40764,261100,1463,08041005118,0.01,0.01
1255,1410,31676,-666666666,-666666666,08041004403,0.02,0.03
1256,5144,46000,292100,1497,08041005119,0.04,0.04
1257,5830,49456,283300,1768,08041005120,0.07,0.04
1258,4615,43438,301900,1764,08041005121,0.05,0.05
1259,8226,48284,372300,1970,08041005122,0.03,0.01
1260,3369,32213,288000,1839,08041005123,0.07,0.11
1261,3764,46354,293500,1758,08041005124,0.02,0.07
1262,5402,47889,390800,2000,08041005125,0.02,0.03
1263,4448,22146,205600,896,08041005201,0.1,0.29
1264,3832,39544,320700,1242,08005007702,0.03,0.08
1265,5241,29148,348300,1406,08005007703,0.1,0.16
1266,5527,29490,209600,1365,08005007704,0.11,0.12
1267,2815,57308,481600,2545,08005015100,0.01,0.04
1268,4249,35841,310100,1265,08005080000,0.07,0.09
1269,4168,30809,243400,1104,08005080100,0.06,0.12
1270,6742,35534,392000,1667,08005080200,0.04,0.07
1271,6001,36215,367300,1459,08005080300,0.02,0.08
1272,4957,39517,318100,1755,08005080400,0.06,0.05
1273,3717,37080,316800,1443,08005080500,0.06,0.13
1274,3510,35593,234200,1487,08005080600,0.06,0.09
1275,5878,26487,313800,1532,08005080700,0.08,0.11
1276,3641,25489,243000,1246,08005080800,0.08,0.12
1277,4961,25484,313100,1795,08005080900,0.1,0.21
1278,2347,36310,205900,1486,08005081001,0.01,0.08
1279,3611,31109,294400,1210,08005081002,0.04,0.19
1280,4620,30631,305800,1384,08005081101,0.02,0.11
1281,2288,30308,182900,1238,08005081102,0.04,0.32
1282,5188,32015,211900,1373,08005081200,0.12,0.1
1283,3066,33900,280600,1433,08005081300,0.02,0.04
1284,4255,32152,336000,2418,08005081400,0.03,0.1
1285,2915,29019,229000,1151,08005081500,0.03,0.06
1286,5184,36916,300200,2179,08005081600,0.08,0.11
1287,2964,54153,478500,3177,08005081700,0.06,0.01
1288,5419,26783,246600,1318,08005081800,0.04,0.14
1289,6768,31377,297300,1000,08005081900,0.03,0.11
1290,4984,33381,153100,1400,08005082000,0.07,0.12
1291,7071,36644,338000,1330,08005082100,0.05,0.22
1292,6605,35420,277200,1184,08005082200,0.04,0.16
1293,4474,31776,293800,1544,08005082300,0.1,0.07
1294,4462,27140,310300,1448,08005082400,0.02,0.24
1295,2374,36484,327100,1793,08005082500,0.06,0.02
1296,5421,38859,230800,1384,08005082600,0.01,0.05
1297,3653,39840,299400,1848,08005082700,0.06,0.16
1298,5379,35084,288600,1573,08005082800,0.07,0.1
1299,5099,38922,291900,1702,08005082900,0.03,0.04
1300,3773,43611,415200,2260,08005083000,0.07,0.04
1301,7254,42182,327300,1839,08005083100,0.03,0.06
1302,5784,48018,411000,2173,08005083201,0.01,0.02
1303,3066,48822,395500,2114,08005083202,0.01,0.01
1304,4588,42241,320200,1922,08005083300,0.02,0.06
1305,7067,37545,337800,1854,08005083400,0.01,0.04
1306,6562,35926,351500,1336,08005083500,0.08,0.17
1307,3866,34622,279300,1588,08005083600,0.05,0.12
1308,3883,48929,422200,2037,08005083700,0.05,0.05
1309,2974,37250,308600,1530,08005083800,0.09,0.06
1310,4842,26713,199200,997,08041005300,0.1,0.12
1311,6023,20182,160600,817,08041005400,0.06,0.22
1312,6717,39776,282800,1343,08041005501,0.04,0.03
1313,4713,21813,228600,1000,08041005502,0.09,0.21
1314,3782,29613,262400,1403,08041005601,0.08,0.09
1315,3295,40584,241500,1435,08041005602,0.04,0.04
1316,6277,35218,247000,841,08041005700,0.07,0.05
1317,3156,35813,251600,1206,08041005800,0.07,0.08
1318,7371,31707,280600,1308,08041005900,0.04,0.11
1319,7236,22986,223300,875,08041006000,0.1,0.28
1320,4473,21372,143400,1036,08041006100,0.07,0.27
1321,5272,29696,143400,1156,08041006200,0.11,0.24
1322,5154,30694,219200,1433,08041006301,0.08,0.13
1323,6145,27798,264100,1178,08041006302,0.05,0.17
1324,7306,20028,183600,1112,08041006400,0.13,0.38
1325,3849,27949,154600,916,08041006501,0.1,0.12
1326,7846,28420,199800,1616,08041006502,0.08,0.19
1327,2470,36441,325000,1107,08041006600,0.04,0.1
1328,2951,33182,344900,966,08041006701,0.13,0.11
1329,3111,52199,442800,711,08041006702,0.07,0.09
1330,4149,42782,273000,1278,08041006801,0.03,0.08
1331,3848,40669,299600,1735,08041006802,0.06,0.07
1332,4833,46675,329200,1883,08041006901,0.04,0.04
1333,5674,39580,317600,1633,08041006902,0.05,0.09
1334,4550,47500,431300,1460,08041007000,0.06,0.02
1335,5320,47927,349900,2193,08041007103,0.06,0.02
1336,4495,50664,520400,2004,08041007104,0.0,0.01
1337,5775,58006,450900,1622,08041007105,0.04,0.04
1338,6692,71376,466900,2579,08041007106,0.05,0.02
1339,4332,51231,416800,1664,08041007203,0.03,0.03
1340,5446,56412,430500,1498,08041007204,0.02,0.03
1341,4478,50333,468500,1703,08041007205,0.02,0.11
1342,6331,55605,577700,1749,08041007206,0.08,0.03
1343,5158,57989,466400,1749,08041007301,0.07,0.03
1344,5788,40216,543300,1752,08041007302,0.05,0.03
1345,6370,53726,534500,-666666666,08041007401,0.02,0.03
1346,2592,63567,702700,-666666666,08041007402,0.13,0.0
1347,3277,30849,152600,1117,08041005202,0.03,0.23
1348,863,42989,528200,1975,08041007501,0.0,0.03
1349,8248,54539,578200,-666666666,08041007502,0.02,0.01
1350,3281,49338,541600,-666666666,08041007602,0.06,0.03
1351,7354,47138,361000,1202,08041007603,0.05,0.02
1352,3045,47009,395100,-666666666,08041007604,0.07,0.01
1353,6203,40231,347900,1149,08041007700,0.02,0.06
1354,1775,38808,337500,1193,08041007801,0.09,0.11
1355,3913,21858,377600,1667,08041007802,0.11,0.05
1356,3105,43011,253300,1652,08005083900,0.14,0.08
1357,2836,36290,303900,2078,08005084000,0.08,0.06
1358,4179,35527,311000,1406,08005084100,0.04,0.11
1359,4076,44511,293400,1672,08005084200,0.01,0.11
1360,3954,37845,337600,1723,08005084300,0.02,0.04
1361,3395,40641,302800,2055,08005084400,0.06,0.08
1362,2796,38312,359400,1514,08005084500,0.02,0.05
1363,5505,39885,311700,1514,08005084600,0.04,0.02
1364,4415,42765,310000,2000,08005084700,0.03,0.07
1365,3578,54289,369200,2313,08005084800,0.04,0.07
1366,3352,61219,561100,2261,08005084900,0.02,0.01
1367,2517,56694,698600,1481,08005085000,0.04,0.07
1368,6586,65833,574500,2665,08005085100,0.03,0.02
1369,3204,51196,556300,1301,08005085200,0.02,0.02
1370,2457,58125,569300,1716,08005085300,0.04,0.02
1371,5129,48688,414400,2179,08005085400,0.02,0.0
1372,5584,46383,435200,2156,08005085500,0.03,0.0
1373,3454,61165,471600,2900,08005085600,0.03,0.0
1374,4816,38955,262900,1657,08005085700,0.1,0.06
1375,1755,52950,360000,1795,08005085800,0.02,0.04
1376,6796,51861,433700,2531,08005085900,0.04,0.03
1377,4172,51766,394800,1784,08005086001,0.0,0.03
1378,3948,34306,326400,1878,08005086002,0.01,0.03
1379,4708,42500,379500,2115,08005086100,0.02,0.02
1380,6705,53391,397100,2106,08005086200,0.03,0.02
1381,4633,40213,420000,1729,08005086300,0.04,0.07
1382,1967,62065,925900,3501,08005086400,0.01,0.03
1383,5178,38125,450300,1605,08005086500,0.05,0.04
1384,6045,45862,498900,1676,08005086600,0.0,0.02
1385,6120,68224,626300,-666666666,08005086700,0.04,0.05
1386,3765,38379,263200,1273,08005086801,0.05,0.07
1387,3519,32460,321500,1486,08005086802,0.06,0.03
1388,3069,38145,257100,1468,08005086900,0.01,0.13
1389,5161,35658,282600,1466,08005087000,0.02,0.1
1390,2674,34459,210700,1310,08005087100,0.11,0.09
1391,3907,31272,569200,1498,08005087200,0.04,0.13
1392,5206,29572,424200,1332,08005087301,0.02,0.02
1393,2527,35395,443400,1726,08005087302,0.04,0.15
1394,21,-666666666,-666666666,-666666666,08005980000,0.0,0.0
1395,1518,28259,265300,783,08007940400,0.09,0.12
1396,1809,38359,259400,-666666666,08007974201,0.02,0.03
1397,4031,25104,313400,1142,08007974202,0.04,0.03
1398,3631,22002,420200,917,08007974300,0.04,0.09
1399,2599,26010,447600,830,08007974400,0.05,0.17
1400,1610,21649,86700,324,08009964600,0.01,0.14
1401,1960,23764,101400,455,08009964700,0.02,0.21
1402,2933,50814,394500,1452,08041007900,0.04,0.05
1403,4534,30803,237500,965,08041008000,0.06,0.12
1404,3685,35236,225500,1017,08043978100,0.06,0.05
1405,3634,26463,145800,819,08043978200,0.03,0.15
1406,5682,31159,202400,969,08043978300,0.06,0.13
1407,2476,26115,197400,547,08043978400,0.08,0.1
1408,5543,30686,178700,703,08043978500,0.07,0.1
1409,3761,23267,155300,846,08043978600,0.04,0.24
1410,2159,32663,184600,770,08043978800,0.04,0.15
1411,2322,26557,285900,900,08043979001,0.03,0.2
1412,1351,20079,181000,1323,08043979002,0.03,0.11
1413,3230,32490,214800,938,08043979100,0.06,0.11
1414,1703,38684,356400,-666666666,08043979200,0.05,0.05
1415,3060,26028,160500,749,08043979400,0.1,0.09
1416,274,-666666666,-666666666,-666666666,08043980100,,0.0
1417,3067,-666666666,-666666666,-666666666,08043980200,,0.0
1418,5778,-666666666,-666666666,-666666666,08043980300,,0.0
1419,3973,41532,463900,1138,08045951600,0.05,0.1
1420,4763,31965,470500,1500,08045951701,0.03,0.05
1421,3053,31705,403300,994,08045951702,0.02,0.1
1422,4362,44490,700200,1811,08045951802,0.03,0.06
1423,5778,36171,648200,1446,08045951803,0.03,0.09
1424,4824,39792,700700,1527,08045951804,0.04,0.14
1425,5141,36753,371300,1560,08045951901,0.03,0.05
1426,6797,36522,366400,1343,08045951902,0.02,0.05
1427,5142,35150,207200,1084,08045952001,0.08,0.08
1428,2353,41792,355300,1266,08045952003,0.04,0.02
1429,6407,32470,312100,1005,08045952004,0.04,0.08
1430,7012,31549,213000,805,08045952100,0.07,0.08
1431,2057,44794,380300,-666666666,08047013801,0.0,0.09
1432,4051,54206,389700,1293,08047013802,0.03,0.03
1433,3540,35288,282100,758,08049000100,0.07,0.15
1434,1460,21861,-666666666,978,08049000203,0.1,0.15
1435,1581,42163,489400,1045,08049000204,0.06,0.09
1436,3427,35110,453200,976,08049000205,0.02,0.08
1437,2011,40645,423000,781,08049000206,0.0,0.04
1438,3517,39588,308300,1090,08049000207,0.05,0.04
1439,1724,48958,390400,885,08051963601,0.01,0.01
1440,2896,27896,350400,1229,08051963602,0.04,0.1
1441,3186,30097,262400,924,08051963701,0.05,0.16
1442,3536,16616,258300,962,08051963702,0.09,0.24
1443,4667,39244,645700,1266,08051963800,0.01,0.05
1444,1110,32391,390200,1086,08051963900,0.02,0.12
1445,781,31061,325000,815,08053973100,0.05,0.1
1446,3168,21702,103500,619,08055960600,0.03,0.22
