,population,income,house_value,rent,state_code,county_code,tract,unemployment,poverty
558,2974,22254,254500,1116,08,083,969200,0.06,0.18
559,5051,23118,195000,839,08,083,969600,0.06,0.12
560,3094,27070,249500,978,08,083,969000,0.05,0.04
561,5141,30074,169800,795,08,083,969300,0.06,0.17
562,2267,36264,388300,1355,08,077,001200,0.06,0.06
563,5310,23016,121600,816,08,077,001705,0.08,0.24
564,3054,27716,250600,957,08,077,001800,0.06,0.14
565,8933,24743,157500,1313,08,077,000800,0.07,0.16
566,6736,26044,271500,1118,08,077,001002,0.08,0.1
567,4948,41653,355000,1184,08,077,001404,0.05,0.03
568,3647,24386,149400,885,08,077,000400,0.06,0.2
569,3266,5776,180400,684,08,077,000500,0.23,0.14
570,4709,12482,139400,745,08,077,000602,0.19,0.4
571,2915,27232,193000,1077,08,077,000900,0.04,0.21
572,4820,28412,263300,1025,08,077,001001,0.01,0.07
573,3548,39543,342400,653,08,077,001600,0.04,0.02
574,7936,24668,171800,1017,08,077,001101,0.06,0.16
575,3573,36308,261600,1118,08,077,001403,0.07,0.06
576,13132,26101,206800,1059,08,077,001501,0.09,0.16
577,4589,25613,260000,830,08,077,001702,0.06,0.13
578,5173,38372,311600,1020,08,077,001900,0.05,0.05
579,3957,22116,141400,753,08,077,000700,0.12,0.26
580,8891,26065,155500,841,08,077,001301,0.08,0.28
581,4934,32256,229600,1091,08,077,001302,0.05,0.05
582,4291,23905,180300,1007,08,077,000601,0.04,0.31
583,7594,29327,363600,1167,08,077,001502,0.08,0.08
584,4366,26302,178800,1064,08,077,001703,0.07,0.08
585,1503,24183,181500,656,08,077,000300,0.06,0.21
586,4544,27749,104100,722,08,099,000300,0.07,0.16
587,1380,35771,135600,634,08,099,000100,0.03,0.06
588,2605,16875,44900,678,08,099,000200,0.17,0.24
589,1436,22219,104500,564,08,099,000600,0.03,0.18
590,820,27109,325400,700,08,053,973100,0.04,0.12
591,5413,27412,159800,878,08,041,005000,0.05,0.14
592,2710,22256,118900,848,08,041,005202,0.05,0.29
593,4654,22330,185100,780,08,041,005502,0.09,0.18
594,5090,32051,203800,1227,08,041,005601,0.06,0.06
595,6113,26898,132300,989,08,041,002800,0.1,0.14
596,4450,27526,205700,923,08,041,003000,0.06,0.16
597,5718,37827,392600,1181,08,041,003705,0.06,0.12
598,3854,43909,326300,914,08,041,003707,0.06,0.02
599,3030,32781,-666666666,1657,08,041,004008,0.25,0.08
600,1877,23651,129300,871,08,041,004009,0.08,0.24
601,1260,26431,273800,1292,08,007,940400,0.09,0.05
602,3341,24829,321400,936,08,007,974300,0.06,0.12
603,5561,25635,212900,933,08,007,974200,0.05,0.11
604,2430,28149,394600,777,08,007,974400,0.03,0.15
605,2724,52011,359000,1395,08,031,002602,0.02,0.1
606,4721,31795,240000,907,08,031,002701,0.06,0.19
607,2884,25445,35400,1178,08,001,015000,0.07,0.2
608,5449,58455,439000,1492,08,001,060000,0.03,0.02
609,7407,40996,277600,1638,08,001,060100,0.05,0.13
610,3855,35495,364900,1258,08,001,060200,0.06,0.09
611,2017,51875,374900,1897,08,001,061200,0.02,0.01
612,0,-666666666,-666666666,-666666666,08,001,988700,,
613,1637,24318,150300,804,08,003,960000,0.07,0.14
614,2785,21402,167200,744,08,003,960100,0.02,0.14
615,6526,19429,168500,642,08,003,960200,0.11,0.25
616,5397,13861,113500,649,08,003,960300,0.13,0.37
617,2268,30605,168800,1033,08,005,004951,0.04,0.16
618,2759,30202,-666666666,1042,08,005,004952,0.05,0.14
619,4974,44063,371600,1347,08,005,005635,0.05,0.04
620,1819,87596,1482600,-666666666,08,005,005636,0.01,0.03
621,1385,73717,1007100,2600,08,005,006712,0.05,0.04
622,7486,32415,261700,1270,08,001,009204,0.02,0.06
623,6891,24896,114700,961,08,001,009318,0.06,0.28
624,3818,22890,52300,1129,08,001,009321,0.02,0.19
625,3923,29203,241300,1057,08,001,009323,0.04,0.09
626,5494,47885,333100,1194,08,001,009409,0.02,0.02
627,3029,39260,306400,1722,08,001,009411,0.05,0.07
628,4439,29367,220500,1428,08,001,009502,0.07,0.15
629,6660,44023,332300,1618,08,001,008526,0.02,0.04
630,6818,24425,172300,986,08,001,008606,0.06,0.18
631,5253,23243,165500,1043,08,001,008706,0.03,0.19
632,5081,25871,104900,966,08,001,008802,0.09,0.25
633,5967,32491,192400,1245,08,001,009104,0.04,0.19
634,3469,25877,217500,2025,08,001,009306,0.05,0.06
635,2550,23989,74600,790,08,001,009319,0.05,0.34
636,3106,46679,406700,1589,08,001,009410,0.04,0.01
637,1563,28750,-666666666,1461,08,001,008100,0.02,0.28
638,4805,53144,364700,1813,08,035,014108,0.03,0.02
639,3666,37794,364200,1386,08,035,013905,0.03,0.03
640,3205,56985,393800,2278,08,035,014113,0.06,0.02
641,2657,35854,595100,-666666666,08,035,014602,0.06,0.06
642,4335,31896,248900,1382,08,059,012047,0.05,0.04
643,4043,48720,390700,2065,08,059,012049,0.03,0.02
644,3947,46250,489300,1588,08,059,012050,0.03,0.07
645,5310,40250,294000,1655,08,059,012052,0.01,0.03
646,4048,44583,405100,1358,08,059,012054,0.03,0.02
647,5649,42642,340900,1610,08,059,012043,0.03,0.04
648,3918,52433,426700,1202,08,059,012058,0.02,0.02
649,2845,51003,431700,-666666666,08,059,010504,0.06,0.02
650,5626,15793,501900,1177,08,059,010000,0.05,0.14
651,3514,30650,328800,845,08,059,010211,0.08,0.13
652,2536,22489,576600,1063,08,013,012707,0.03,0.13
653,1928,41845,458600,2306,08,013,012709,0.04,0.05
654,3725,55865,553100,2159,08,013,013004,0.04,0.04
655,5970,40559,422300,1338,08,013,013702,0.02,0.11
656,5222,28963,236300,1414,08,013,013305,0.06,0.18
657,5126,49375,543000,1631,08,013,012708,0.07,0.06
658,1693,15023,316100,1343,08,013,012605,0.02,0.4
659,4498,34936,370500,1153,08,013,013207,0.03,0.08
660,5663,48488,338300,1658,08,013,012904,0.02,0.04
661,3340,30324,458900,1617,08,013,012508,0.05,0.15
662,2529,61681,570500,1830,08,013,012903,0.02,0.05
663,5671,54415,592200,1000,08,013,013205,0.02,0.08
664,3187,22700,136600,426,08,071,000100,0.12,0.22
665,2190,21220,118100,747,08,071,000200,0.11,0.16
666,2151,21160,152400,690,08,071,000400,0.05,0.18
667,2155,22457,197600,844,08,071,000300,0.06,0.12
668,1808,19622,110600,720,08,071,000500,0.08,0.15
669,1934,32869,522800,-666666666,08,107,000100,0.01,0.07
670,3909,36518,434000,1258,08,107,000400,0.03,0.11
671,2059,32021,327900,1241,08,107,000800,0.04,0.14
672,5070,32190,465200,1178,08,107,000700,0.04,0.13
673,1996,31360,205100,936,08,107,000200,0.02,0.11
674,2219,31942,212500,986,08,107,000300,0.04,0.14
675,4144,33508,716400,1344,08,107,000500,0.03,0.08
676,3028,36798,600300,1184,08,107,000600,0.04,0.06
677,4201,30408,590500,1419,08,117,000300,0.03,0.05
678,7162,30363,528100,1306,08,117,000200,0.03,0.13
679,8155,35535,550100,1291,08,117,000100,0.02,0.09
680,4935,41264,420900,822,08,019,014700,0.01,0.03
681,1819,29130,214300,775,08,019,014800,0.1,0.18
682,2503,35318,244700,809,08,019,014900,0.03,0.07
683,2114,34063,429400,1042,08,031,012001,0.01,0.08
684,5567,42195,293700,1117,08,031,003201,0.04,0.12
685,7140,61572,762500,1480,08,031,003800,0.04,0.07
686,3529,51594,584500,2143,08,031,004002,0.01,0.04
687,1942,43097,404100,1629,08,031,004004,0.02,0.05
688,4866,55804,583400,1007,08,031,004201,0.02,0.07
689,4625,47602,474100,1023,08,031,004202,0.06,0.08
690,5490,56986,609300,1648,08,031,004306,0.07,0.05
691,6526,21597,234900,895,08,031,004404,0.08,0.34
692,8593,51517,527900,1375,08,031,004405,0.06,0.08
693,7480,27805,192000,947,08,031,004602,0.07,0.19
694,3677,33261,256100,1610,08,031,004801,0.05,0.06
695,4503,24112,256900,854,08,031,007037,0.07,0.35
696,8139,24882,185900,1343,08,031,008312,0.05,0.24
697,4664,30083,317600,1134,08,085,966602,0.07,0.06
698,1556,22409,91400,589,08,089,968000,0.1,0.21
699,2769,17532,75200,707,08,089,968100,0.14,0.29
700,2866,24565,102500,673,08,089,968200,0.05,0.08
701,3743,20477,122400,753,08,089,968300,0.08,0.2
702,1003,19712,75700,581,08,089,968400,0.09,0.22
703,1563,23897,118800,629,08,089,968500,0.06,0.15
704,4825,17439,73300,745,08,089,968600,0.1,0.31
705,3010,29885,137700,643,08,095,967600,0.01,0.07
706,1317,23620,122500,607,08,095,967700,0.06,0.1
707,4542,43060,673300,1234,08,097,000401,0.06,0.08
708,3143,40811,-666666666,1523,08,097,000402,0.06,0.08
709,2479,45799,458500,1478,08,097,000500,0.04,0.07
710,2119,24514,106800,598,08,099,000700,0.09,0.21
711,2787,41815,235300,1727,08,101,002911,0.07,0.03
712,1816,23711,160400,920,08,101,002912,0.1,0.22
713,3240,31575,215900,1125,08,101,002913,0.05,0.05
714,3521,27413,144700,858,08,101,002914,0.07,0.13
715,2459,32783,177700,895,08,101,002915,0.05,0.12
716,3082,21768,92900,831,08,101,002916,0.07,0.09
717,3075,26779,191200,1048,08,101,002917,0.1,0.11
718,6603,37500,188200,1414,08,101,002918,0.04,0.05
719,3355,31297,200300,713,08,101,003105,0.06,0.03
720,1300,29135,162500,962,08,101,003106,0.12,0.08
721,1743,13025,162500,389,08,101,003500,0.19,0.4
722,2143,19417,94800,778,08,101,003600,0.09,0.36
723,0,-666666666,-666666666,-666666666,08,101,980100,,
724,4515,23525,223900,703,08,105,977000,0.05,0.15
725,1921,35325,764400,1318,08,113,968101,0.02,0.1
726,1963,28375,731900,915,08,113,968102,0.07,0.15
727,2015,35611,546500,1462,08,113,968103,0.02,0.05
728,3924,48450,415600,2125,08,035,014139,0.04,0.01
729,5260,60839,475700,3306,08,035,014140,0.03,0.03
730,6704,52764,438700,-666666666,08,035,014203,0.03,0.0
731,3247,51463,307500,1765,08,035,014204,0.04,0.01
732,5520,51103,604600,1062,08,035,014403,0.04,0.03
733,2681,52541,523700,-666666666,08,035,014404,0.04,0.04
734,7799,54814,359700,2045,08,035,014405,0.04,0.02
735,11516,50549,413100,1953,08,035,014406,0.03,0.01
736,5310,40584,409100,1411,08,035,014505,0.02,0.05
737,4496,60278,474600,2127,08,035,014506,0.02,0.01
738,7436,40116,267600,1789,08,035,014603,0.02,0.02
739,4122,49756,344600,1922,08,035,014604,0.04,0.06
740,6327,36629,499400,1855,08,037,000301,0.05,0.03
741,2188,45096,648000,963,08,037,000302,0.04,0.16
742,4311,29366,456300,1378,08,037,000401,0.03,0.14
743,4703,30732,693700,1552,08,037,000402,0.03,0.07
744,8382,49030,475200,1498,08,037,000403,0.05,0.04
745,630,25566,1791700,1828,08,037,000501,0.0,0.07
746,4421,37489,504700,1698,08,037,000502,0.02,0.1
747,6503,32175,431800,1142,08,037,000503,0.0,0.11
748,1503,36776,667800,2077,08,037,000701,0.0,0.05
749,1627,37616,631400,1330,08,037,000702,0.01,0.08
750,2663,37188,758400,1295,08,037,000703,0.01,0.07
751,2119,32324,234700,693,08,039,961100,0.05,0.08
752,7696,43222,427900,2227,08,039,961204,0.04,0.05
753,1815,42181,332900,825,08,039,961205,0.05,0.07
754,3631,48201,377800,1772,08,039,961206,0.05,0.01
755,3906,40184,402200,858,08,039,961207,0.03,0.04
756,3262,35260,423100,1349,08,039,961208,0.01,0.06
757,2124,36975,304600,1083,08,039,961209,0.03,0.05
758,6950,53737,464000,1462,08,041,003305,0.07,0.05
759,3309,33255,364200,-666666666,08,041,003306,0.11,0.07
760,1372,25257,171300,706,08,057,955600,0.02,0.13
761,7898,38866,291100,1071,08,069,001806,0.05,0.05
762,4548,31394,246400,990,08,069,001902,0.03,0.05
763,3667,24645,333800,1125,08,069,000902,0.06,0.17
764,5069,28829,259600,992,08,069,001003,0.08,0.13
765,4809,35495,258300,1409,08,069,001109,0.05,0.09
766,2350,22542,327600,1212,08,069,001111,0.06,0.31
767,3908,28266,226000,1007,08,069,001804,0.05,0.1
768,3246,37292,348500,1036,08,069,002300,0.04,0.1
769,3009,19908,358900,1131,08,069,000700,0.05,0.3
770,5435,25135,308000,1149,08,069,000901,0.06,0.16
771,4855,27468,263100,1160,08,069,001106,0.07,0.15
772,4915,29814,292500,1044,08,069,001112,0.06,0.09
773,3961,19844,179800,816,08,123,000402,0.12,0.17
774,4413,27065,202000,840,08,123,001100,0.04,0.13
775,2628,12692,125600,675,08,123,000100,0.05,0.35
776,1650,22417,80700,749,08,123,000701,0.18,0.28
777,3307,29521,175900,1141,08,123,000900,0.04,0.16
778,5218,30234,266800,765,08,123,002501,0.04,0.14
779,3924,8408,156300,784,08,123,000200,0.15,0.33
780,2147,17294,82000,686,08,123,000600,0.11,0.1
781,4344,33419,256100,860,08,123,001800,0.03,0.1
782,4038,17475,97100,532,08,021,974800,0.14,0.27
783,5589,23636,161000,902,08,001,007900,0.08,0.23
784,4747,31845,291200,1071,08,001,008401,0.05,0.1
785,8129,41875,282500,1536,08,001,008524,0.06,0.02
786,2494,24766,145400,1226,08,001,008901,0.08,0.22
787,6395,26509,200100,1121,08,001,009603,0.05,0.15
788,4876,30455,179700,1332,08,001,009101,0.03,0.13
789,2760,24278,-666666666,1028,08,001,009320,0.07,0.26
790,3132,29254,192300,909,08,001,009501,0.03,0.12
791,7637,34839,281000,1402,08,001,008529,0.05,0.07
792,4555,29056,190700,1368,08,001,009202,0.08,0.13
793,4500,24678,191400,1241,08,001,009308,0.06,0.11
794,4040,26919,196000,800,08,001,009309,0.05,0.09
795,4590,27887,103300,1186,08,001,009322,0.07,0.22
796,5281,40172,365300,1244,08,001,009325,0.08,0.09
797,4162,18710,150400,693,08,083,969400,0.06,0.26
798,3807,27128,267100,819,08,083,969100,0.06,0.15
799,1905,26483,259600,1108,08,113,968200,0.04,0.12
800,2463,26788,195100,854,08,119,010201,0.02,0.08
801,8023,36219,298000,1227,08,119,010103,0.08,0.05
802,605,24839,101300,606,08,119,010202,0.01,0.12
803,5653,40746,307000,1246,08,119,010105,0.04,0.07
804,4950,30997,213200,1088,08,119,010106,0.12,0.1
805,2075,24853,243700,872,08,119,010104,0.04,0.1
806,7359,39760,648100,1465,08,013,012102,0.06,0.09
807,3948,50327,805000,1719,08,013,012505,0.05,0.07
808,4088,41542,346800,1394,08,013,012705,0.05,0.08
809,5876,34661,306800,1140,08,013,013208,0.06,0.05
810,6149,48622,582100,1635,08,013,013701,0.05,0.08
811,4493,57344,676500,2030,08,013,012510,0.03,0.02
812,6267,51024,537900,1368,08,013,013003,0.05,0.04
813,3393,47304,654200,2121,08,013,012509,0.07,0.08
814,6030,42683,444400,1634,08,013,013006,0.04,0.06
815,4682,35857,333500,1083,08,013,013302,0.05,0.05
816,2601,31678,507300,1328,08,013,012501,0.05,0.14
817,6190,11450,592200,1304,08,013,012511,0.06,0.13
818,4654,19232,137800,684,08,041,001900,0.05,0.22
819,6999,19759,171700,733,08,041,002000,0.12,0.29
820,2813,23168,155600,635,08,041,002200,0.09,0.15
821,6094,29424,335800,938,08,041,000101,0.05,0.14
822,2163,27356,195000,1018,08,041,000400,0.11,0.12
823,2268,33017,224500,1161,08,041,000500,0.08,0.16
824,4577,26391,219800,1034,08,041,000202,0.08,0.18
825,2453,38396,522500,884,08,041,001000,0.04,0.07
826,6493,37486,273200,1150,08,041,003906,0.08,0.05
827,5179,16002,14500,933,08,041,000302,0.13,0.23
828,5978,39196,340500,1294,08,041,004902,0.1,0.05
829,4184,20617,133500,804,08,041,006100,0.12,0.33
830,1483,23442,169000,743,08,041,001101,0.02,0.14
831,4397,28313,300200,867,08,041,002502,0.05,0.08
832,2978,25404,227000,802,08,049,000100,0.04,0.25
833,5245,44004,358900,1217,08,031,012010,0.04,0.03
834,6687,23100,171600,1019,08,031,003500,0.09,0.2
835,4573,48931,418100,1023,08,031,000302,0.05,0.1
836,6190,31011,400000,1085,08,031,003004,0.06,0.15
837,1692,38719,382000,848,08,031,003101,0.04,0.13
838,3994,30317,321800,659,08,031,000202,0.07,0.22
839,5916,33072,411000,627,08,031,000502,0.06,0.2
840,6461,20948,186200,714,08,031,001401,0.06,0.13
841,1988,38828,445900,903,08,031,002402,0.04,0.18
842,3245,37474,340000,1111,08,031,003603,0.04,0.13
843,4749,58589,538100,1682,08,031,003902,0.04,0.07
844,4335,47207,303400,1644,08,031,004003,0.04,0.04
845,5936,28237,230700,1061,08,031,004603,0.04,0.18
846,3456,48347,387400,1194,08,031,000102,0.03,0.1
847,4426,51830,459200,1140,08,031,000303,0.03,0.12
848,5174,51868,431700,1361,08,031,000402,0.03,0.09
849,5179,20852,194800,866,08,031,000904,0.07,0.35
850,4221,26898,175000,1168,08,031,000905,0.04,0.14
851,1962,52823,459300,1622,08,031,002000,0.02,0.12
852,2498,49093,438500,1518,08,031,003002,0.04,0.09
853,7342,41982,390800,1222,08,031,006809,0.01,0.04
854,3279,28750,421300,968,08,031,004005,0.03,0.22
855,3328,43773,340700,1202,08,031,003202,0.04,0.08
856,2684,50335,518400,1577,08,031,003401,0.02,0.05
857,4716,63382,714300,2110,08,031,003402,0.02,0.07
858,4820,38585,888700,1259,08,031,004006,0.04,0.12
