,population,income,house_value,rent,tract,unemployment,poverty
1036,5515,42682,452700,1433,08001009325,0.03,0.05
1037,2112,34225,253100,1219,08041004702,0.03,0.07
1038,5194,26980,129800,1045,08041006200,0.11,0.26
1039,3321,27891,249300,946,08041001400,0.04,0.12
1040,1882,31634,258600,870,08041001700,0.05,0.15
1041,5836,39067,291100,1295,08031006810,0.01,0.06
1042,6497,41596,435400,1209,08031006811,0.05,0.13
1043,2183,63727,618200,2000,08031000501,0.04,0.07
1044,4799,54349,590700,1761,08031001102,0.05,0.06
1045,12361,53664,450300,1799,08031001600,0.04,0.13
1046,5528,47128,474200,1171,08031002300,0.02,0.11
1047,3032,77670,1161000,1725,08031003203,0.01,0.02
1048,4552,37015,382100,1161,08031003601,0.04,0.22
1049,3677,47593,537100,1139,08031003701,0.03,0.12
1050,4994,41062,534700,1130,08031003702,0.02,0.12
1051,5739,57895,463300,1551,08031004304,0.01,0.03
1052,2718,34200,328900,1417,08031005001,0.02,0.08
1053,5025,38028,356800,1098,08031005503,0.03,0.08
1054,5296,30644,359500,1150,08031006814,0.03,0.15
1055,5228,31394,-666666666,1217,08031007006,0.04,0.12
1056,4436,26546,601100,1897,08013012507,0.04,0.24
1057,3492,31564,278000,1122,08013013308,0.04,0.14
1058,3140,27633,317300,1139,08013013401,0.09,0.15
1059,4117,24387,211400,788,08029964800,0.08,0.15
1060,4497,28140,253400,894,08029965000,0.03,0.19
1061,3970,22340,169600,665,08029965100,0.07,0.21
1062,4550,20022,203400,846,08029965200,0.15,0.23
1063,3628,21720,132700,872,08043978200,0.05,0.17
1064,5715,26998,161000,813,08043978500,0.06,0.13
1065,5266,27331,164100,873,08043978300,0.06,0.12
1066,3631,23099,131600,832,08043978600,0.08,0.29
1067,2313,27578,155300,756,08043978800,0.03,0.17
1068,2388,22357,189800,631,08043978400,0.07,0.09
1069,3108,32124,206200,642,08043979100,0.05,0.15
1070,1713,42865,355100,-666666666,08043979200,0.05,0.06
1071,3574,31089,206700,1070,08043978100,0.07,0.07
1072,3196,25890,156300,1125,08043979400,0.05,0.09
1073,3456,24225,228500,900,08043979000,0.03,0.14
1074,2267,15417,75800,794,08101001200,0.15,0.39
1075,1577,17336,85300,804,08101002200,0.14,0.38
1076,2633,22588,89900,909,08101002500,0.04,0.21
1077,4089,16214,94800,706,08101002600,0.11,0.43
1078,2576,27850,172400,858,08101000100,0.1,0.14
1079,1476,16667,87200,718,08101001400,0.17,0.38
1080,1737,32908,168500,1053,08101001600,0.05,0.15
1081,3985,19890,97500,841,08101002300,0.05,0.23
1082,2825,26922,147200,728,08121924200,0.02,0.11
1083,6713,27193,167400,1007,08123000703,0.09,0.2
1084,1112,35721,229100,1188,08123000704,0.05,0.02
1085,2026,32727,108000,525,08017960600,0.07,0.1
1086,5754,18032,79400,914,08025969600,0.15,0.23
1087,4776,26669,281900,620,08027970100,0.06,0.13
1088,4954,26070,343300,962,08015000401,0.03,0.09
1089,4110,30011,309900,590,08015000402,0.0,0.05
1090,4366,22396,146300,574,08021974900,0.1,0.18
1091,4390,28530,207900,1119,08031004503,0.03,0.2
1092,3963,27516,184500,749,08087000400,0.02,0.08
1093,1973,29101,136600,766,08087000300,0.04,0.09
1094,2664,32942,176900,857,08087000500,0.14,0.08
1095,2794,29492,325700,914,08087000100,0.03,0.11
1096,5971,23951,155700,834,08087000700,0.05,0.19
1097,6518,29315,193200,865,08087000600,0.01,0.09
1098,2900,30395,322300,1191,08093000300,0.06,0.17
1099,1378,51930,330100,-666666666,08093000400,0.03,0.08
1100,3836,41351,342000,1305,08093000200,0.03,0.03
1101,2702,28977,269400,1150,08093000500,0.12,0.1
1102,7051,30224,345700,951,08093000100,0.05,0.04
1103,3368,23648,174000,697,08109977600,0.09,0.18
1104,3224,24214,90900,568,08109977700,0.03,0.17
1105,5699,36885,340600,1630,08077001402,0.05,0.02
1106,2068,21995,211000,673,08077000200,0.08,0.24
1107,4515,35010,207600,1217,08077001102,0.07,0.09
1108,2220,35000,439500,1683,08077001200,0.05,0.05
1109,5765,24922,138100,880,08077001705,0.08,0.24
1110,3039,30712,283600,950,08077001800,0.06,0.17
1111,9164,27958,171600,1294,08077000800,0.05,0.13
1112,6524,32462,303000,1327,08077001002,0.07,0.12
1113,4364,42389,266400,1224,08059009834,0.05,0.04
1114,5743,39261,326200,1579,08059010208,0.06,0.12
1115,6694,33605,289100,1313,08059010209,0.04,0.09
1116,2892,33155,281500,1000,08059010406,0.01,0.18
1117,5092,38253,425000,1241,08059010502,0.04,0.09
1118,6491,27254,317800,1065,08059011550,0.07,0.14
1119,3855,28193,328500,1144,08059011601,0.04,0.16
1120,6079,41607,458900,1838,08059011726,0.04,0.08
1121,3538,46086,399000,1624,08059011727,0.01,0.05
1122,2270,40431,333900,1973,08059012046,0.03,0.06
1123,1841,56786,366300,2114,08059009829,0.01,0.06
1124,2379,45278,413300,2667,08059009839,0.06,0.02
1125,3262,52513,477200,1882,08059009847,0.02,0.05
1126,4809,32000,322100,1228,08059010213,0.03,0.08
1127,2202,39875,399400,1672,08059009841,0.02,0.04
1128,6218,38884,391900,1784,08059009827,0.03,0.06
1129,6533,66111,657800,2056,08059009837,0.02,0.01
1130,3867,54958,563700,1810,08059009806,0.02,0.02
1131,1394,14388,68900,733,08101002100,0.08,0.36
1132,1448,17937,89900,1087,08101003001,0.19,0.18
1133,1670,20471,99300,833,08101002400,0.08,0.24
1134,5328,23212,137300,766,08101002700,0.08,0.24
1135,4236,34380,188600,1436,08101002806,0.1,0.1
1136,2983,20830,97000,872,08101002901,0.17,0.32
1137,4321,38333,259400,2033,08101002906,0.07,0.05
1138,2948,39467,248300,1024,08101003004,0.02,0.08
1139,1863,25048,166000,783,08101003103,0.14,0.21
1140,1920,16759,108900,690,08101000600,0.12,0.3
1141,2362,19827,138500,815,08101001500,0.03,0.3
1142,3186,17117,87600,649,08101002000,0.14,0.34
1143,4807,28556,182900,990,08101002807,0.06,0.12
1144,2019,21853,95000,1005,08101000200,0.05,0.3
1145,6327,25939,144800,630,08101000902,0.08,0.21
1146,1624,21966,108900,585,08101001900,0.12,0.27
1147,2189,30195,197700,908,08101003104,0.07,0.08
1148,2169,17689,67800,958,08101001100,0.14,0.36
1149,7952,31595,183100,1256,08101002903,0.06,0.11
1150,3354,24520,185300,855,08101003200,0.08,0.14
1151,4880,24547,168700,818,08101001700,0.09,0.17
1152,2242,21014,169700,728,08101000905,0.04,0.29
1153,4435,37799,295700,1550,08059012047,0.03,0.04
1154,3921,50484,454300,1700,08059012049,0.03,0.02
1155,4140,49614,595500,1718,08059012050,0.02,0.08
1156,5234,43479,356300,1783,08059012052,0.01,0.04
1157,3946,52206,479300,1454,08059012054,0.02,0.01
1158,5766,49609,377300,1740,08059012043,0.02,0.03
1159,3853,49893,493000,1200,08059012058,0.03,0.04
1160,3016,59714,500700,1779,08059010504,0.05,0.02
1161,5469,20193,557200,1392,08059010000,0.05,0.12
1162,3457,34052,421800,995,08059010211,0.08,0.08
1163,4313,44444,388200,1652,08059011712,0.04,0.03
1164,6739,65213,569300,2208,08059011724,0.04,0.01
1165,3122,51282,472000,1164,08059012027,0.03,0.02
1166,2734,48586,525700,1830,08059012032,0.02,0.04
1167,2815,59145,478200,1263,08059012033,0.02,0.03
1168,2653,36410,308800,1336,08059009832,0.02,0.03
1169,5506,40083,327600,1341,08059009833,0.04,0.05
1170,3664,41587,350900,2153,08059009840,0.04,0.04
1171,2517,31305,316700,1101,08059010902,0.06,0.06
1172,4631,54715,1124600,1783,08013012101,0.05,0.06
1173,3616,55750,938900,1460,08013012710,0.02,0.04
1174,1438,41250,887900,1435,08013013202,0.03,0.04
1175,5335,30213,294300,1320,08013013210,0.05,0.1
1176,4073,30375,323600,1144,08013013307,0.09,0.08
1177,4880,30578,289100,1244,08013013306,0.05,0.1
1178,3681,49598,416400,1853,08013012907,0.03,0.09
1179,1678,46125,616600,2042,08013013201,0.02,0.08
1180,6142,44847,562000,1358,08013013211,0.04,0.04
1181,5325,26989,263400,1019,08013013503,0.07,0.15
1182,3179,41361,586600,1301,08013013005,0.01,0.06
1183,4016,51709,674500,1050,08013013601,0.03,0.05
1184,867,52978,397100,1650,08013013602,0.04,0.05
1185,2557,62549,985600,1720,08013012104,0.06,0.09
1186,5879,52729,606700,1759,08013012105,0.02,0.03
1187,3411,52298,710900,1853,08013012603,0.04,0.07
1188,5911,52241,776100,1870,08013012701,0.03,0.02
1189,2457,23271,616500,893,08013012707,0.01,0.16
1190,1867,44977,552400,-666666666,08013012709,0.05,0.05
1191,3530,60441,625300,2352,08013013004,0.04,0.05
1192,5735,44740,488600,1619,08013013702,0.03,0.1
1193,5425,33640,303200,1548,08013013305,0.03,0.15
1194,4961,51950,631600,1713,08013012708,0.05,0.03
1195,1485,19231,356700,1470,08013012605,0.03,0.41
1196,5693,41291,335100,1702,08059011702,0.03,0.11
1197,3633,37583,334600,1092,08059011709,0.04,0.02
1198,8149,36083,331400,1507,08013013402,0.06,0.14
1199,1663,26167,377200,882,08123000705,0.02,0.08
1200,1965,40500,410800,1412,08113968101,0.01,0.15
1201,2107,36202,824200,848,08113968102,0.03,0.19
1202,2322,24202,97100,556,08115968300,0.07,0.19
1203,3534,22044,157700,768,08123000501,0.06,0.25
1204,3684,30420,185900,866,08123000502,0.07,0.19
1205,4616,21505,138900,892,08123001003,0.1,0.35
1206,4292,22708,168600,930,08123001004,0.05,0.25
1207,7495,32466,226800,1271,08123001005,0.02,0.13
1208,4892,26908,199300,1224,08123001006,0.05,0.17
1209,4782,37194,247000,1406,08123001405,0.03,0.05
1210,6065,42797,290200,1423,08123001406,0.03,0.08
1211,3506,48470,357300,1399,08123001407,0.03,0.03
1212,1924,40549,341900,1014,08123001408,0.02,0.03
1213,3522,34288,273800,1275,08123001409,0.0,0.06
1214,3505,39949,303300,1550,08123001410,0.04,0.02
1215,2615,31064,309400,1080,08123001411,0.04,0.03
1216,3147,46172,361000,1391,08123001412,0.02,0.06
1217,2716,34563,217300,1181,08123001413,0.0,0.11
1218,5395,52222,453900,1681,08059009815,0.04,0.01
1219,4016,53315,454600,1772,08059009836,0.02,0.03
1220,8439,52687,584900,1566,08059009843,0.03,0.05
1221,4210,73919,736900,2667,08059009845,0.04,0.05
1222,4733,63371,629000,1992,08059009846,0.03,0.03
1223,3662,46728,428300,1306,08059010210,0.02,0.05
1224,7665,35850,592000,1357,08117000200,0.03,0.1
1225,8332,38332,569000,1241,08117000100,0.02,0.06
1226,3213,63536,396600,1923,08035014204,0.02,0.02
1227,6148,41500,666500,1263,08035014403,0.04,0.03
1228,2612,62563,577700,1688,08035014404,0.02,0.03
1229,7560,54130,418300,2209,08035014405,0.03,0.03
1230,4873,18688,158000,790,08041001900,0.04,0.26
1231,6834,24362,198200,798,08041002000,0.05,0.19
1232,2942,26164,184400,682,08041002200,0.05,0.12
1233,5892,31198,338100,1107,08041000101,0.01,0.09
1234,2214,31040,217800,1054,08041000400,0.11,0.1
1235,2100,30720,247800,1181,08041000500,0.05,0.1
1236,4655,30279,245100,1092,08041000202,0.07,0.14
1237,2301,41136,534300,980,08041001000,0.04,0.05
1238,6275,42175,318200,1306,08041003906,0.04,0.07
1239,5021,18604,21000,979,08041000302,0.08,0.22
1240,5583,44619,378200,1363,08041004902,0.07,0.03
1241,4340,22391,136600,920,08041006100,0.08,0.26
1242,1490,21841,199200,828,08041001101,0.05,0.14
1243,4435,32132,351400,1073,08041002502,0.06,0.07
1244,3432,31618,237200,866,08049000100,0.02,0.18
1245,5406,30985,283500,1539,08001009401,0.06,0.06
1246,5133,30657,301000,1411,08001009407,0.03,0.12
1247,4754,54026,402000,2201,08001009408,0.02,0.01
1248,4499,32128,265400,1119,08001009604,0.09,0.12
