,population,income,house_value,rent,tract,unemployment,poverty
1027,3880,56030,530900,2538,08059012051,0.03,0.04
1028,5414,47451,410200,2073,08059012052,0.06,0.08
1029,4582,50566,434700,2211,08059012053,0.01,0.03
1030,3755,60213,554200,1733,08059012054,0.02,0.02
1031,3946,50139,462900,1852,08059012055,0.0,0.06
1032,5658,50858,377300,1628,08059012057,0.05,0.04
1033,3657,53115,553200,1750,08059012058,0.05,0.05
1034,3624,48868,593200,1629,08059012059,0.01,0.03
1035,3311,58285,375400,1651,08059012060,0.04,0.04
1036,4391,38132,394600,1704,08059015800,0.05,0.1
1037,3797,36046,490200,1628,08059015900,0.05,0.11
1038,4715,48257,398500,2264,08059060300,0.03,0.02
1039,4585,50838,413300,1877,08059060400,0.07,0.03
1040,9200,70994,607700,1661,08059060501,0.04,0.03
1041,0,-666666666,-666666666,-666666666,08059980000,,
1042,1333,15078,-666666666,-666666666,08059980400,,0.0
1043,0,-666666666,-666666666,-666666666,08059980700,,
1044,15,-666666666,-666666666,-666666666,08059980800,0.0,0.0
1045,1414,30956,105500,793,08061960100,0.01,0.13
1046,4609,33333,152300,797,08063962100,0.03,0.1
1047,2462,30658,173900,757,08063962400,0.04,0.08
1048,2172,34981,290900,1347,08065961701,0.05,0.03
1049,3160,44068,244900,1081,08065961702,0.03,0.09
1050,2085,40526,250000,923,08065961900,0.0,0.11
1051,6034,34505,309500,972,08067940300,0.06,0.14
1052,5935,35581,378200,1168,08067940400,0.02,0.09
1053,3005,55938,486900,1129,08067970601,0.07,0.02
1054,6247,39656,338100,1301,08067970602,0.05,0.07
1055,5426,33423,472700,1380,08067970701,0.02,0.12
1056,6453,40093,443800,1367,08067970703,0.03,0.06
1057,2687,29263,494300,1100,08067970705,0.03,0.13
1058,1163,38732,489700,1113,08067970706,0.1,0.11
1059,6580,35774,517700,1215,08067970800,0.02,0.07
1060,4237,42789,476900,1293,08067970900,0.01,0.09
1061,3270,33971,487700,1642,08067971000,0.03,0.13
1062,4636,31831,550400,1198,08067971100,0.02,0.13
1063,2721,30640,457800,1317,08069000100,0.04,0.21
1064,2772,22200,564000,1217,08069000201,0.07,0.34
1065,2561,40450,490400,1296,08069000202,0.08,0.12
1066,2779,50720,422900,1213,08069000300,0.04,0.05
1067,2050,28171,385900,1331,08069000401,0.13,0.24
1068,2561,26725,596700,1301,08069000402,0.03,0.2
1069,6912,9801,302000,1045,08069000503,0.07,0.51
1070,2914,16223,388600,1691,08069000504,0.12,0.46
1071,3472,21050,266400,1320,08069000505,0.02,0.35
1072,2755,26760,397100,1984,08069000506,0.09,0.24
1073,7218,4456,9999,916,08069000600,0.18,0.14
1074,2459,34460,589700,1393,08069000700,0.04,0.19
1075,1549,36064,461900,1546,08069000801,0.07,0.08
1076,1244,26943,423600,1296,08069000802,0.04,0.18
1077,5980,28596,425700,1458,08069000901,0.03,0.2
1078,3987,34875,489400,1424,08069000902,0.1,0.08
1079,5541,30909,355700,1372,08069001003,0.04,0.11
1080,3689,51377,436800,1858,08069001004,0.07,0.04
1081,3192,35411,463500,1239,08069001007,0.04,0.07
1082,1890,36300,445600,1653,08069001008,0.04,0.06
1083,6201,52326,438600,1711,08069001009,0.03,0.06
1084,2614,50611,475700,1851,08069001010,0.05,0.11
1085,6425,26507,411100,1691,08069001104,0.0,0.21
1086,4534,39415,380400,1432,08069001106,0.09,0.11
1087,5260,36670,348900,1470,08069001107,0.04,0.12
1088,5477,36187,363400,1619,08069001109,0.07,0.09
1089,5353,28657,399400,1349,08069001110,0.03,0.2
1090,2390,20728,413500,1363,08069001111,0.11,0.33
1091,4428,33930,408800,1151,08069001112,0.04,0.14
1092,3522,56122,470500,1086,08069001113,0.03,0.06
1093,2224,61106,639900,-666666666,08069001114,0.02,0.0
1094,3477,37366,366900,1091,08069001301,0.01,0.07
1095,3258,27134,44100,904,08069001304,0.12,0.16
1096,2931,25949,408900,1487,08069001305,0.04,0.34
1097,3239,32605,307800,1605,08069001306,0.07,0.24
1098,4740,47733,384500,1584,08069001307,0.05,0.07
1099,5994,49489,483400,2116,08069001308,0.05,0.13
1100,2097,29836,335200,1456,08069001601,0.04,0.03
1101,5529,49415,428100,1753,08069001602,0.03,0.09
1102,5172,41623,419300,1556,08069001603,0.02,0.07
1103,7786,42232,489500,1739,08069001605,0.04,0.04
1104,3825,41783,426300,1749,08069001606,0.04,0.09
1105,4033,41149,445800,1760,08069001607,0.05,0.03
1106,6790,59945,638200,1573,08069001608,0.05,0.05
1107,6043,33669,357400,1165,08069001706,0.04,0.1
1108,4979,33807,306200,1688,08069001707,0.04,0.17
1109,4379,46511,405700,1359,08069001708,0.03,0.05
1110,5937,36217,330000,997,08069001710,0.06,0.06
1111,4631,43078,343000,1557,08069001711,0.03,0.03
1112,3409,38646,365600,-666666666,08069001712,0.07,0.06
1113,4477,66837,614400,-666666666,08069001713,0.02,0.12
1114,7063,65477,665700,1471,08069001714,0.02,0.07
1115,6814,37880,471600,1705,08069001715,0.05,0.19
1116,4137,38243,335800,1238,08069001804,0.07,0.03
1117,5992,36187,382300,1444,08069001807,0.04,0.11
1118,4932,43060,477500,1495,08069001808,0.04,0.09
1119,5031,44809,377200,1682,08069001810,0.03,0.03
1120,2730,41213,403800,1500,08069001811,0.01,0.05
1121,6225,46282,461300,1584,08069001812,0.0,0.02
1122,4550,40371,446400,1086,08069001813,0.07,0.13
1123,3850,32957,338800,1316,08069001901,0.05,0.07
1124,4466,36452,352200,1251,08069001902,0.04,0.06
1125,1807,42188,434600,-666666666,08069001904,0.02,0.1
1126,2036,64231,563500,1211,08069001905,0.02,0.02
1127,5136,34066,294600,1396,08069002005,0.06,0.11
1128,4347,36256,361100,1545,08069002007,0.06,0.03
1129,3723,38019,299600,1493,08069002008,0.02,0.07
1130,2435,49349,604400,-666666666,08069002010,0.03,0.03
1131,5347,48966,376200,1674,08069002011,0.03,0.03
1132,3391,50440,514000,1188,08069002300,0.06,0.05
1133,1510,41641,283800,-666666666,08069002401,0.0,0.02
1134,1461,43972,554900,-666666666,08069002403,0.04,0.1
1135,1598,49172,438500,-666666666,08069002404,0.06,0.03
1136,2186,40708,433800,1614,08069002503,0.03,0.09
1137,2107,47844,442000,-666666666,08069002504,0.01,0.05
1138,8240,77788,566300,2813,08069002505,0.0,0.02
1139,3989,54115,596800,1710,08069002506,0.02,0.05
1140,5132,45788,352800,2069,08069002507,0.01,0.06
1141,8622,49636,369100,2045,08069002508,0.07,0.11
1142,2303,47479,527800,2568,08069002601,0.05,0.02
1143,6114,47794,485700,1571,08069002602,0.01,0.04
1144,7796,39543,386200,1074,08069002700,0.04,0.03
1145,3395,42346,550100,880,08069002801,0.02,0.08
1146,126,73504,-666666666,-666666666,08069002803,0.03,0.21
1147,3415,41250,489700,1081,08069002804,0.1,0.13
1148,3264,41607,466200,1173,08069002805,0.0,0.03
1149,3624,21982,135400,492,08071000100,0.13,0.22
1150,2230,30875,143000,806,08071000200,0.06,0.15
1151,2370,26903,241600,713,08071000300,0.08,0.26
1152,2163,33105,226300,848,08071000400,0.03,0.26
1153,1916,20784,132600,894,08071000500,0.06,0.19
1154,2228,33033,233700,915,08071000800,0.06,0.12
1155,3340,29960,158100,811,08073961700,0.02,0.04
1156,2290,26423,168500,713,08073961800,0.03,0.15
1157,967,35263,205700,769,08075965900,0.08,0.09
1158,2214,35093,171700,1104,08075966000,0.06,0.12
1159,2407,45521,257100,-666666666,08075966101,0.0,0.04
1160,5021,26071,125200,1013,08075966102,0.04,0.18
1161,3924,27559,135900,671,08075966200,0.06,0.08
1162,4832,30713,192100,826,08075966300,0.02,0.1
1163,2400,26814,237900,864,08075966400,0.01,0.07
1164,2133,28238,263700,748,08077000200,0.09,0.18
1165,1527,34495,212500,767,08077000300,0.06,0.14
1166,3807,31692,199000,984,08077000400,0.03,0.19
1167,2976,7122,172700,716,08077000500,0.2,0.09
1168,4989,24658,226300,983,08077000601,0.04,0.33
1169,4200,23821,184600,868,08077000602,0.09,0.28
1170,4169,24885,183500,847,08077000700,0.05,0.18
1171,3750,25732,242200,1600,08077000801,0.02,0.08
1172,5616,36415,199500,1187,08077000802,0.08,0.13
1173,4146,39506,274000,1054,08077000900,0.04,0.13
1174,5073,38090,303300,828,08077001001,0.03,0.07
1175,7131,36144,354600,1215,08077001002,0.03,0.08
1176,4549,39773,234400,1634,08077001102,0.05,0.07
1177,3199,40273,250100,1669,08077001103,0.01,0.02
1178,5892,26613,171000,1067,08077001104,0.03,0.21
1179,2206,41118,488000,1563,08077001200,0.13,0.11
1180,5774,34589,266900,1137,08077001302,0.11,0.04
1181,2466,33767,277300,815,08077001303,0.05,0.13
1182,5966,26501,180500,1105,08077001304,0.08,0.17
1183,5872,41379,387800,1705,08077001402,0.02,0.03
1184,4045,41491,338900,1283,08077001403,0.08,0.06
1185,4939,45638,425300,1102,08077001404,0.01,0.03
1186,8065,39967,481400,1258,08077001502,0.06,0.06
1187,6544,39960,260200,980,08077001503,0.02,0.03
1188,6727,28559,251500,1300,08077001504,0.06,0.12
1189,4107,45176,425500,1266,08077001600,0.03,0.02
1190,4612,30354,280500,873,08077001702,0.05,0.15
1191,4501,34190,221200,1276,08077001703,0.08,0.07
1192,6156,29943,163400,1054,08077001705,0.05,0.21
1193,5427,25798,167900,893,08077001706,0.08,0.2
1194,6141,29789,209200,1089,08077001707,0.12,0.12
1195,3079,32569,356800,1034,08077001800,0.06,0.14
1196,4901,38630,353200,726,08077001900,0.0,0.05
1197,794,30583,354400,823,08079973600,0.05,0.12
1198,3243,52773,273200,871,08081000300,0.05,0.14
1199,4582,27942,166500,820,08081000400,0.07,0.23
1200,4408,31250,170400,1083,08081000500,0.02,0.15
1201,1007,36484,233100,943,08081000600,0.02,0.17
1202,2289,25962,211000,515,08083941100,0.01,0.23
1203,3482,27643,285100,718,08083969000,0.03,0.07
1204,3162,32892,371900,855,08083969100,0.04,0.09
1205,2459,31463,315700,1119,08083969200,0.02,0.13
1206,3409,26614,234900,1055,08083969301,0.08,0.1
1207,3324,29028,196200,898,08083969302,0.08,0.11
1208,3815,24651,171200,809,08083969400,0.06,0.19
1209,3976,25580,174500,684,08083969600,0.05,0.09
1210,2199,24375,166800,685,08085966100,0.03,0.12
1211,2314,32851,276000,999,08085966201,0.03,0.11
1212,4654,29176,223300,893,08085966202,0.05,0.09
1213,2064,25858,151200,1015,08085966301,0.11,0.16
1214,3688,22913,200900,746,08085966302,0.15,0.16
1215,1994,27958,271400,429,08085966401,0.11,0.2
1216,4961,31382,233900,-666666666,08085966402,0.02,0.14
1217,3131,30992,428100,1385,08085966501,0.08,0.06
1218,4031,33768,327300,1441,08085966502,0.03,0.05
1219,3520,25625,239100,883,08085966503,0.02,0.13
1220,5497,30931,207500,1018,08085966601,0.03,0.12
1221,4275,34512,455700,1173,08085966602,0.03,0.1
1222,2700,24675,385000,935,08087000100,0.02,0.13
1223,3317,34008,329800,1062,08087000200,0.05,0.1
1224,1844,29952,173700,1011,08087000300,0.02,0.1
1225,4400,35198,211500,861,08087000400,0.02,0.09
1226,2986,25743,203200,867,08087000500,0.1,0.1
1227,6245,32242,235600,984,08087000600,0.03,0.15
1228,5834,26775,201800,946,08087000700,0.06,0.14
1229,1542,32917,267600,891,08087000800,0.04,0.07
1230,1493,23795,106300,798,08089968000,0.04,0.24
1231,2405,20466,79200,699,08089968100,0.08,0.33
1232,2715,22727,96500,920,08089968200,0.08,0.23
1233,4214,31635,155200,646,08089968300,0.03,0.16
1234,1341,33884,95900,739,08089968400,0.06,0.12
1235,1719,32664,165600,828,08089968500,0.02,0.06
1236,4778,25176,90900,746,08089968600,0.1,0.28
1237,1233,37034,564300,1670,08091967601,0.03,0.02
1238,3617,35953,505200,1143,08091967602,0.04,0.05
1239,1104,40893,473500,-666666666,08093000101,0.05,0.09
1240,5174,41549,447400,1578,08093000102,0.05,0.05
1241,4052,45990,414600,1153,08093000200,0.02,0.04
1242,2846,36963,374600,1254,08093000300,0.08,0.07
1243,1439,41813,380700,-666666666,08093000400,0.04,0.1
1244,2769,38966,344000,-666666666,08093000500,0.03,0.07
1245,3149,38917,225800,809,08095967600,0.0,0.1
1246,1348,30592,190000,563,08095967700,0.04,0.21
1247,4475,78001,835200,742,08097000101,0.01,0.01
1248,3161,46523,729000,1493,08097000102,0.08,0.14
1249,1664,55284,-666666666,1456,08097000402,0.01,0.04
1250,3008,63934,-666666666,1834,08097000403,0.0,0.01
1251,2240,53282,2000001,1487,08097000404,0.02,0.04
1252,2923,51161,377800,1608,08097000500,0.05,0.09
1253,1415,40233,167500,694,08099000100,0.01,0.05
1254,2425,24060,58100,667,08099000200,0.07,0.14
1255,4750,26923,136200,740,08099000300,0.04,0.21
1256,1321,25564,81100,290,08099000600,0.0,0.18
1257,2055,30597,100600,579,08099000700,0.03,0.17
1258,2687,36250,173600,757,08101000100,0.03,0.17
1259,2105,26018,122800,1025,08101000200,0.05,0.27
1260,1913,13199,-666666666,-666666666,08101000300,,0.12
1261,2247,36622,119500,961,08101000400,0.06,0.2
1262,2185,20423,163200,958,08101000500,0.05,0.28
1263,1925,21546,113100,717,08101000600,0.11,0.25
1264,3232,19544,76600,803,08101000800,0.16,0.48
1265,6499,30719,163500,906,08101000902,0.07,0.17
1266,365,4531,-666666666,-666666666,08101000903,0.23,0.1
1267,4325,29580,164800,975,08101000904,0.02,0.17
1268,2083,25545,187500,776,08101000905,0.04,0.19
1269,4530,23214,114500,955,08101001000,0.13,0.24
1270,2524,22068,104700,855,08101001100,0.12,0.28
1271,2092,18677,69800,839,08101001200,0.13,0.36
1272,1504,21009,95000,465,08101001400,0.11,0.29
1273,2400,20972,150700,901,08101001500,0.02,0.29
1274,1683,37234,217200,1080,08101001600,0.07,0.09
1275,4521,34858,194600,813,08101001700,0.04,0.1
1276,2464,29479,119200,994,08101001800,0.08,0.15
1277,1696,22146,134900,731,08101001900,0.18,0.25
1278,3426,21433,129900,849,08101002000,0.13,0.32
1279,1434,19643,92800,807,08101002100,0.07,0.31
1280,1596,25402,96800,944,08101002200,0.13,0.25
1281,3749,31306,135100,893,08101002300,0.06,0.15
1282,2004,18784,119900,984,08101002400,0.11,0.28
1283,2598,23826,109700,968,08101002500,0.04,0.18
1284,3945,21058,101800,751,08101002600,0.11,0.39
1285,6193,24994,156300,912,08101002700,0.01,0.16
1286,5083,31451,158500,846,08101002801,0.06,0.17
1287,3954,35181,226900,787,08101002802,0.08,0.15
1288,4763,29307,204300,983,08101002804,0.03,0.15
1289,3689,40190,260500,1163,08101002806,0.09,0.07
1290,4813,37162,218300,940,08101002807,0.03,0.09
1291,3199,47586,341000,1188,08101002808,0.04,0.11
1292,3363,22420,114500,985,08101002901,0.12,0.25
1293,4228,38653,275600,1625,08101002906,0.05,0.09
1294,2732,40054,287100,1414,08101002911,0.05,0.03
1295,1944,27336,251900,989,08101002912,0.04,0.09
1296,3177,41610,296000,868,08101002913,0.04,0.08
1297,3396,32516,213600,1016,08101002914,0.06,0.08
1298,2543,38399,254500,1259,08101002915,0.05,0.07
1299,2892,27984,124800,1286,08101002916,0.03,0.14
1300,3275,41200,297600,1207,08101002917,0.02,0.05
1301,4631,29314,189300,1067,08101002919,0.08,0.09
1302,2645,37167,219200,1548,08101002920,0.03,0.12
1303,4280,38829,229900,-666666666,08101002921,0.14,0.07
1304,2592,48140,313700,1671,08101002922,0.0,0.13
1305,2038,32014,307600,-666666666,08101002923,0.05,0.01
1306,1741,19300,114200,1124,08101003001,0.05,0.14
1307,2699,40115,316400,869,08101003004,0.07,0.1
1308,1757,24185,194700,674,08101003103,0.13,0.25
1309,2082,32647,244100,832,08101003104,0.04,0.05
1310,3158,40919,307300,-666666666,08101003105,0.06,0.09
1311,1580,23873,263800,771,08101003106,0.03,0.09
1312,3255,28600,232600,1192,08101003200,0.07,0.1
1313,2071,13380,62700,398,08101003500,0.21,0.28
1314,1948,19135,90000,749,08101003600,0.04,0.29
1315,0,-666666666,-666666666,-666666666,08101980100,,
1316,3963,34160,238600,823,08103951100,0.07,0.12
1317,2532,26519,183900,760,08103951200,0.07,0.1
1318,4812,30040,145800,555,08105976700,0.09,0.17
1319,1807,29224,123500,681,08105976800,0.1,0.12
1320,1945,29901,233600,743,08105977001,0.03,0.09
1321,2912,31034,248200,608,08105977002,0.05,0.12
1322,1928,45391,612900,864,08107000100,0.02,0.17
1323,2356,40313,316300,1196,08107000200,0.01,0.04
1324,2393,45321,495200,1063,08107000300,0.02,0.05
1325,3821,33655,471100,1344,08107000400,0.01,0.09
1326,4267,41042,816000,1318,08107000500,0.01,0.09
1327,2910,50117,772600,2338,08107000600,0.04,0.07
1328,2178,49949,538400,1792,08107000701,0.04,0.09
1329,1351,39183,651200,1849,08107000702,0.11,0.05
1330,1354,49527,-666666666,-666666666,08107000703,0.0,0.2
1331,2341,45944,477300,1773,08107000800,0.01,0.04
1332,3242,26031,195300,780,08109977600,0.09,0.13
1333,3127,26983,102800,611,08109977700,0.12,0.2
1334,698,32321,330000,988,08111972600,0.07,0.14
1335,2540,53854,443500,1733,08113968101,0.05,0.08
1336,1807,36579,942100,798,08113968102,0.04,0.19
1337,2050,42969,542900,1772,08113968103,0.01,0.04
1338,1687,27115,302900,1158,08113968200,0.05,0.09
1339,2459,27344,116700,614,08115968300,0.04,0.17
1340,921,44681,467500,1176,08117000101,0.0,0.0
1341,5749,47218,614800,1671,08117000102,0.05,0.02
1342,1127,49467,-666666666,-666666666,08117000103,0.0,0.0
1343,1034,25392,596000,769,08117000201,0.02,0.38
1344,3356,36892,489100,1544,08117000202,0.06,0.22
1345,3614,43285,665200,1820,08117000203,0.02,0.05
1346,2428,52880,755400,1480,08117000301,0.02,0.09
1347,1951,46661,591500,2074,08117000302,0.0,0.07
1348,1667,46327,849100,2632,08117000403,0.0,0.01
1349,1987,48665,845700,2422,08117000404,0.11,0.01
1350,4228,37069,524000,2266,08117000405,0.03,0.05
1351,2980,35316,603200,1831,08117000406,0.02,0.03
1352,2071,29028,381400,1408,08119010104,0.03,0.08
1353,3654,43287,321400,1493,08119010107,0.06,0.02
1354,4632,38275,408400,1949,08119010108,0.06,0.08
1355,2212,46038,265800,-666666666,08119010109,0.03,0.05
1356,2349,45523,295700,742,08119010110,0.09,0.09
1357,3001,45714,351500,1840,08119010111,0.04,0.13
1358,3723,32218,309000,2217,08119010112,0.01,0.05
1359,2965,31633,212000,1149,08119010203,0.04,0.11
1360,2081,33659,159100,816,08121924100,0.04,0.11
1361,2753,26859,184300,778,08121924200,0.02,0.11
1362,3005,18214,176000,796,08123000100,0.14,0.33
1363,3406,11495,216800,935,08123000200,0.08,0.25
1364,2215,4906,-666666666,-666666666,08123000300,0.21,0.0
1365,3206,33787,315400,956,08123000401,0.08,0.21
1366,3937,28991,264600,1152,08123000402,0.05,0.18
1367,3582,27958,212600,862,08123000501,0.08,0.24
1368,3716,26069,218400,925,08123000502,0.12,0.27
1369,2174,14733,187500,711,08123000600,0.09,0.14
1370,1958,26792,180000,1067,08123000701,0.06,0.24
1371,6603,28281,217600,752,08123000703,0.12,0.28
1372,1071,38313,275500,-666666666,08123000704,0.04,0.01
1373,1583,26820,546100,1203,08123000705,0.01,0.05
1374,3210,18009,154500,982,08123000800,0.03,0.27
1375,2952,33604,260100,1124,08123000900,0.06,0.08
1376,3976,24333,170900,1054,08123001003,0.08,0.3
1377,3856,22188,206100,1070,08123001004,0.05,0.28
1378,8555,36979,253400,1356,08123001005,0.09,0.18
1379,4991,27110,246600,1246,08123001006,0.06,0.16
1380,4954,29703,269600,963,08123001100,0.08,0.13
1381,4677,31389,239100,1138,08123001201,0.05,0.08
1382,2698,38913,276800,1986,08123001202,0.03,0.03
1383,7212,31597,192100,1361,08123001300,0.06,0.16
1384,2891,28609,222800,1288,08123001404,0.03,0.14
1385,4633,39454,310500,1463,08123001405,0.05,0.11
1386,5902,41179,335800,1478,08123001406,0.02,0.14
1387,4604,46406,375200,1510,08123001407,0.02,0.03
1388,1803,51205,375400,1101,08123001408,0.06,0.02
1389,3975,41969,333200,1328,08123001409,0.02,0.03
1390,3138,52035,361700,1283,08123001410,0.01,0.02
1391,2518,44758,333900,1584,08123001411,0.07,0.09
1392,3556,49076,409500,1348,08123001412,0.04,0.09
1393,2103,38083,249400,1279,08123001413,0.01,0.14
1394,2470,45766,328100,2060,08123001414,0.06,0.02
1395,3723,46810,345600,2075,08123001415,0.04,0.09
1396,3348,45901,396000,1932,08123001416,0.02,0.08
1397,3634,34276,252700,1088,08123001417,0.03,0.16
1398,7464,38690,373000,985,08123001500,0.03,0.07
1399,4023,39338,346800,1278,08123001600,0.03,0.07
1400,6045,31846,277200,1251,08123001700,0.04,0.08
1401,4681,39390,349500,1158,08123001800,0.07,0.06
1402,4847,31576,304100,966,08123001905,0.08,0.08
1403,1656,26429,327700,1574,08123001906,0.0,0.19
1404,427,32250,326000,795,08123001909,0.0,0.0
1405,1992,22475,260900,1240,08123001910,0.05,0.12
1406,1181,33293,508500,1000,08123001911,0.02,0.2
1407,1420,54800,350200,1229,08123001912,0.02,0.1
1408,8200,42691,300800,1125,08123001913,0.03,0.05
1409,2394,39182,561400,1906,08123001914,0.1,0.02
1410,4820,39258,309800,1474,08123002004,0.06,0.08
1411,1343,72500,455100,1875,08123002005,0.01,0.02
1412,408,49583,838200,-666666666,08123002006,0.0,0.04
1413,7040,53310,559100,2038,08123002007,0.06,0.05
1414,5893,53250,517800,1928,08123002008,0.05,0.03
1415,5144,68417,642000,3019,08123002009,0.03,0.01
1416,2327,37144,302600,1457,08123002010,0.03,0.06
1417,2081,65677,486200,-666666666,08123002011,0.03,0.02
1418,1177,60195,440300,-666666666,08123002012,0.07,0.04
1419,3892,54705,423100,2100,08123002013,0.05,0.01
1420,2846,36178,348300,1573,08123002014,0.02,0.02
1421,1279,52240,378300,2261,08123002015,0.04,0.11
1422,3135,43340,350700,1694,08123002016,0.06,0.05
1423,695,55625,618600,-666666666,08123002017,0.06,0.02
1424,1980,57268,446400,1859,08123002018,0.03,0.03
1425,7371,46494,402500,1679,08123002019,0.03,0.04
1426,6138,49859,408200,1932,08123002020,0.03,0.03
1427,694,42500,566300,-666666666,08123002021,0.02,0.07
1428,11173,39632,343000,1381,08123002101,0.04,0.02
1429,1622,58400,632900,832,08123002104,0.02,0.11
1430,4546,38347,411300,1595,08123002105,0.02,0.01
1431,4301,51212,427600,1183,08123002106,0.02,0.07
1432,6032,39887,404800,1806,08123002107,0.07,0.01
1433,7339,40421,383800,975,08123002108,0.08,0.09
1434,3470,44792,449400,1758,08123002203,0.03,0.03
1435,2012,51585,449500,1365,08123002204,0.04,0.04
1436,5426,42366,322500,1247,08123002205,0.04,0.04
1437,3467,43509,341100,1217,08123002206,0.05,0.05
1438,4416,44375,386100,1783,08123002207,0.09,0.08
1439,9739,54606,427300,1242,08123002208,0.04,0.01
1440,3470,52400,489700,1943,08123002209,0.01,0.04
1441,2197,60682,547700,-666666666,08123002210,0.02,0.01
1442,5581,40310,371700,1252,08123002300,0.02,0.08
1443,5870,36788,357700,822,08123002501,0.09,0.2
1444,7335,33352,345600,1203,08123002502,0.04,0.11
1445,4229,33886,187700,843,08125963100,0.05,0.12
1446,5715,34737,180200,901,08125963200,0.07,0.16
