,population,income,house_value,rent,tract,unemployment,poverty
1040,3840,36278,876900,1205,08005005612,0.04,0.04
1041,2647,36318,258200,909,08005006000,0.11,0.1
1042,3184,32466,270800,958,08005006100,0.05,0.25
1043,2510,27175,409400,833,08007974400,0.02,0.18
1044,2842,53863,389500,1545,08031002602,0.02,0.08
1045,4700,35962,238400,977,08031002701,0.05,0.16
1046,3991,33046,378800,757,08031000202,0.05,0.2
1047,5844,40703,499700,722,08031000502,0.04,0.19
1048,6548,21325,218100,707,08031001401,0.05,0.13
1049,2009,41222,504500,908,08031002402,0.02,0.14
1050,3405,41218,406500,1222,08031003603,0.05,0.15
1051,4678,62695,598400,1638,08031003902,0.05,0.05
1052,4294,50369,333200,1737,08031004003,0.04,0.05
1053,5910,30393,247600,1149,08031004603,0.05,0.15
1054,3402,52106,434900,1592,08031000102,0.03,0.1
1055,4441,57209,484600,1365,08031000303,0.02,0.1
1056,5193,56788,475600,1561,08031000402,0.02,0.08
1057,5276,20513,220600,872,08031000904,0.08,0.33
1058,4243,26484,228000,1310,08031000905,0.05,0.13
1059,2202,58253,530200,1650,08031002000,0.02,0.13
1060,2645,52808,462500,1600,08031003002,0.05,0.07
1061,7720,42337,427700,1368,08031006809,0.01,0.04
1062,3300,30801,424800,1085,08031004005,0.02,0.21
1063,3320,44708,390200,1315,08031003202,0.04,0.09
1064,2579,52228,548000,1466,08031003401,0.0,0.05
1065,4699,63955,780400,2285,08031003402,0.04,0.05
1066,4893,39020,878600,1395,08031004006,0.03,0.15
1067,5190,25892,306400,1472,08031004102,0.08,0.22
1068,2534,63068,482200,1424,08031004302,0.03,0.06
1069,4057,88600,990900,2299,08031004303,0.03,0.06
1070,7426,26289,264600,1068,08031004700,0.02,0.15
1071,2522,34773,294500,1351,08005006300,0.05,0.14
1072,4240,59306,559700,1631,08035014011,0.02,0.03
1073,8387,50248,428200,1868,08035014012,0.01,0.05
1074,7331,58512,548700,2528,08035014013,0.02,0.01
1075,5418,61900,441600,2193,08035014124,0.02,0.02
1076,4723,63481,649700,1687,08035014125,0.04,0.03
1077,1961,49515,373100,1592,08035014126,0.01,0.06
1078,5508,57328,584300,3250,08035014127,0.05,0.03
1079,4981,51188,381700,2014,08035014128,0.02,0.01
1080,3806,50076,452400,2520,08035014129,0.03,0.03
1081,7656,54826,417900,2260,08035014130,0.04,0.01
1082,4702,49575,555800,1772,08035014131,0.04,0.05
1083,6482,67755,556500,2878,08035014132,0.02,0.03
1084,6341,55625,425900,1807,08035014133,0.02,0.06
1085,6329,61875,453800,2376,08035014134,0.04,0.02
1086,4120,60795,854300,1422,08035014135,0.01,0.02
1087,9298,49638,367000,2109,08035014136,0.03,0.06
1088,9924,68668,519600,2421,08035014137,0.03,0.05
1089,3228,47386,351000,1771,08035014138,0.01,0.09
1090,4007,53125,451700,2255,08035014139,0.04,0.01
1091,5260,62630,506900,-666666666,08035014140,0.03,0.03
1092,6537,56534,452100,1898,08035014203,0.02,0.01
1093,3218,48059,351100,2200,08001008536,0.01,0.02
1094,4664,20206,193100,866,08001007802,0.07,0.32
1095,3677,36682,280400,1439,08001008535,0.03,0.05
1096,6842,41187,321500,1698,08001008537,0.05,0.08
1097,10670,42059,295100,1980,08001008539,0.02,0.03
1098,8039,51583,365600,1902,08001008540,0.02,0.01
1099,5795,52548,548300,2422,08001008541,0.03,0.02
1100,9069,41554,334900,1858,08001008542,0.05,0.04
1101,9171,37804,287000,1530,08001008543,0.03,0.07
1102,5554,57834,384500,1971,08001008544,0.02,0.02
1103,7218,43299,342300,1821,08001008545,0.04,0.03
1104,3842,34773,271700,1573,08001008547,0.02,0.04
1105,7586,50116,363000,2025,08001008538,0.04,0.05
1106,3662,38661,277200,1490,08001008546,0.06,0.01
1107,1630,43385,309400,1344,08001008548,0.01,0.07
1108,4258,36992,259600,1738,08001008549,0.04,0.12
1109,8360,41511,295400,1795,08001008550,0.04,0.02
1110,1549,45000,515400,-666666666,08001008551,0.02,0.02
1111,7994,26945,164900,1015,08001008709,0.09,0.21
1112,2257,37415,243800,1417,08001009206,0.05,0.15
1113,4807,30199,236400,1322,08001009207,0.05,0.11
1114,2721,41601,352700,1379,08001009326,0.03,0.02
1115,4228,36111,307700,1077,08001009327,0.05,0.15
1116,3807,22384,193400,979,08001009751,0.01,0.26
1117,3691,28170,209800,1207,08005080800,0.07,0.15
1118,5004,25583,245300,1495,08005080900,0.03,0.24
1119,5773,25652,192700,1197,08005081000,0.08,0.27
1120,6230,24411,188900,1140,08005081100,0.05,0.16
1121,4788,31649,188400,1160,08005081200,0.08,0.18
1122,3153,28316,237100,1185,08005081300,0.05,0.14
1123,4236,31425,266100,2277,08005081400,0.04,0.1
1124,2905,26843,208600,1148,08005081500,0.04,0.08
1125,5215,35153,243600,1597,08005081600,0.03,0.09
1126,3005,54428,441900,2958,08005081700,0.06,0.02
1127,5646,26035,160300,1177,08005081800,0.07,0.16
1128,7081,25692,237400,894,08005081900,0.07,0.15
1129,4162,30269,117900,1248,08005082000,0.07,0.18
1130,7130,27500,280600,1257,08005082100,0.02,0.24
1131,6531,25171,222600,1135,08005082200,0.05,0.11
1132,4084,30568,196200,1246,08005082300,0.1,0.19
1133,4053,27609,236700,1317,08005082400,0.05,0.16
1134,2246,33207,245900,1734,08005082500,0.04,0.04
1135,5374,37863,160000,1249,08005082600,0.03,0.03
1136,3654,38724,246800,1723,08005082700,0.04,0.09
1137,4899,36031,219100,1412,08005082800,0.07,0.09
1138,4774,41528,236100,1478,08005082900,0.05,0.06
1139,3758,44823,366800,-666666666,08005083000,0.02,0.04
1140,6772,41710,292000,1472,08005083100,0.03,0.05
1141,9372,50556,317900,1475,08005083200,0.02,0.01
1142,4526,42184,240600,1879,08005083300,0.03,0.07
1143,7097,33079,275200,1856,08005083400,0.03,0.03
1144,6318,32005,285600,1283,08005083500,0.07,0.13
1145,3832,33722,227400,1341,08005083600,0.02,0.09
1146,4118,39167,386100,1613,08005083700,0.04,0.05
1147,3043,34840,236600,1320,08005083800,0.09,0.04
1148,2843,39707,221400,1489,08005083900,0.04,0.07
1149,3868,43922,330100,1531,08069001607,0.04,0.04
1150,5852,56333,551500,1388,08069001608,0.04,0.04
1151,4340,33636,345600,1054,08069001708,0.04,0.07
1152,16569,43214,433700,1488,08069001709,0.03,0.04
1153,4881,40185,383300,942,08069001808,0.06,0.05
1154,11504,39481,374000,1343,08069001809,0.03,0.05
1155,2660,41848,477000,-666666666,08069002010,0.02,0.04
1156,5213,38428,343400,1429,08069002011,0.05,0.05
1157,1494,32041,284600,-666666666,08069002401,0.01,0.04
1158,2776,36451,361700,1331,08069002402,0.03,0.11
1159,10378,45384,459000,1212,08069002501,0.04,0.03
1160,10945,40300,311300,1591,08069002502,0.03,0.06
1161,2784,40113,416300,1300,08069002503,0.02,0.07
1162,3565,33352,387300,828,08069002801,0.04,0.19
1163,6192,32688,396500,1036,08069002802,0.06,0.1
1164,64,46458,-666666666,-666666666,08069002803,0.0,0.39
1165,2518,30509,179700,1013,08071000800,0.06,0.12
1166,2129,27131,154300,842,08075966000,0.03,0.13
1167,7697,31173,168300,831,08075966100,0.02,0.16
1168,3997,16966,110700,545,08075966200,0.06,0.15
1169,4618,24445,159000,731,08075966300,0.07,0.15
1170,2104,22462,177900,713,08075966400,0.01,0.1
1171,6181,15013,140500,703,08077001706,0.19,0.35
1172,5595,28847,159900,920,08077001707,0.12,0.18
1173,2419,24578,236900,744,08085966201,0.07,0.1
1174,4632,24031,219500,779,08085966202,0.06,0.2
1175,2852,36250,381100,1145,08085966501,0.09,0.07
1176,3805,30704,237700,1050,08085966502,0.04,0.13
1177,3721,19732,157200,858,08073961700,0.03,0.06
1178,1655,17360,165100,372,08083941100,0.05,0.27
1179,2192,20743,95300,808,08101003600,0.07,0.32
1180,0,-666666666,-666666666,-666666666,08101980100,,
1181,6017,37935,325900,1077,08041007700,0.02,0.06
1182,4411,25407,223100,937,08041008000,0.04,0.14
1183,5291,27052,259300,886,08041001302,0.08,0.17
1184,4719,24610,159500,924,08041002102,0.09,0.18
1185,5469,24097,133700,874,08041002900,0.07,0.34
1186,4355,46818,618800,1767,08041003100,0.05,0.06
1187,4229,32577,294500,1185,08041003905,0.05,0.16
1188,6990,32694,238100,938,08041003909,0.07,0.06
1189,4900,34426,161200,1215,08041004100,0.1,0.12
1190,5340,24525,188100,1002,08041004506,0.13,0.12
1191,4351,21584,157500,840,08041005201,0.12,0.37
1192,4608,22298,161200,832,08041005300,0.08,0.22
1193,4810,29575,246100,1123,08041005501,0.1,0.09
1194,5789,35474,345500,937,08041006700,0.03,0.1
1195,3511,40876,366500,1595,08031005102,0.04,0.09
1196,4500,31945,212200,1212,08031006813,0.06,0.15
1197,3872,19428,151000,695,08083969400,0.04,0.26
1198,3993,27516,262000,845,08083969100,0.05,0.13
1199,1868,29833,263200,1054,08113968200,0.04,0.07
1200,2388,25567,212500,893,08119010201,0.04,0.12
1201,7924,39291,315800,1219,08119010103,0.06,0.05
1202,610,29514,105900,691,08119010202,0.01,0.09
1203,6033,38006,329700,1235,08119010105,0.05,0.08
1204,4998,31516,215900,1126,08119010106,0.12,0.11
1205,2160,25016,265900,867,08119010104,0.02,0.1
1206,7529,37745,687400,1562,08013012102,0.04,0.1
1207,4114,43708,893200,1809,08013012505,0.05,0.1
1208,4368,41957,369900,1524,08013012705,0.05,0.12
1209,6085,35052,336800,1201,08013013208,0.04,0.04
1210,6235,42936,607200,1428,08013013701,0.05,0.11
1211,4433,56311,689600,2121,08013012510,0.03,0.02
1212,8980,46451,550700,2510,08041007500,0.02,0.01
1213,10595,51766,451800,1762,08041007300,0.06,0.06
1214,4295,52177,379900,1449,08041007000,0.04,0.04
1215,5506,31122,248100,984,08041002400,0.04,0.12
1216,3459,26936,157000,982,08041000301,0.04,0.18
1217,2018,25968,215400,952,08041001301,0.05,0.17
1218,1785,17165,221700,665,08041002300,0.18,0.31
1219,5730,25751,217300,908,08041003303,0.02,0.18
1220,4368,22500,199600,997,08041000203,0.03,0.22
1221,3146,27886,183200,1068,08041001104,0.07,0.1
1222,4411,39872,312300,1510,08041003706,0.08,0.11
1223,4969,30492,225500,1269,08041004701,0.04,0.07
1224,5131,29206,212600,1118,08041004800,0.05,0.13
1225,3520,30528,218300,1518,08041000102,0.06,0.07
1226,3015,31825,202000,1125,08041000600,0.06,0.07
1227,3375,22213,198700,792,08041000700,0.02,0.12
1228,5258,39766,369400,1503,08069001602,0.03,0.05
1229,6940,30606,299900,990,08069001706,0.03,0.06
1230,4676,29226,293500,1055,08069001901,0.06,0.17
1231,3518,30788,261500,1113,08069002007,0.02,0.11
1232,3379,30398,301600,920,08005006400,0.02,0.14
1233,2034,83992,1738800,2158,08005006705,0.04,0.05
1234,3438,30305,202600,1157,08123000900,0.06,0.16
1235,5334,31447,281800,825,08123002501,0.03,0.08
1236,3875,9117,156000,807,08123000200,0.13,0.31
1237,2123,15263,99700,635,08123000600,0.11,0.08
1238,4599,45979,322500,1837,08059060300,0.03,0.02
1239,3560,42723,321900,1611,08059060400,0.05,0.05
1240,7467,64269,534200,1307,08059060500,0.02,0.03
1241,1254,-666666666,-666666666,-666666666,08059980400,,0.0
1242,1449,24508,80100,594,08061960100,0.03,0.11
1243,5310,26739,138400,825,08063962100,0.05,0.1
1244,1384,29213,156100,597,08063962200,0.06,0.1
1245,941,26992,119900,611,08063962300,0.05,0.06
1246,0,-666666666,-666666666,-666666666,08059980000,,
1247,2094,26396,206500,1000,08065961900,0.07,0.24
1248,5797,33326,338500,1158,08067940400,0.03,0.08
