,population,income,house_value,rent,tract,unemployment,poverty
521,7043,51379,425700,1733,08035013911,0.05,0.04
522,5153,48171,286800,1442,08035014005,0.04,0.04
523,6300,64299,387100,2195,08035014006,0.03,0.02
524,2871,48218,347600,1359,08035014007,0.04,0.06
525,6986,57130,365600,1967,08035014008,0.03,0.04
526,3554,48586,276500,2199,08035014009,0.09,0.07
527,5556,42401,338200,1219,08035014010,0.04,0.03
528,8034,23595,159100,1210,08031008312,0.06,0.28
529,4359,36740,356700,1064,08013013207,0.02,0.09
530,5915,45869,310000,1583,08013012904,0.05,0.04
531,3227,30656,426700,1570,08013012508,0.06,0.16
532,2377,63008,493900,2211,08013012903,0.01,0.02
533,5866,50438,571100,876,08013013205,0.03,0.09
534,3272,23930,144600,546,08071000100,0.11,0.17
535,2357,20755,122000,755,08071000200,0.1,0.14
536,1963,20799,140400,645,08071000400,0.06,0.14
537,2158,23465,204200,823,08071000300,0.08,0.11
538,1907,17354,112300,694,08071000500,0.09,0.16
539,1830,34020,560600,742,08107000100,0.02,0.08
540,3921,39727,409900,1540,08107000400,0.04,0.08
541,1991,33103,304600,1202,08107000800,0.04,0.14
542,5052,30408,385500,1125,08107000700,0.06,0.1
543,1871,27599,234200,985,08107000200,0.01,0.13
544,2081,32234,210400,948,08107000300,0.04,0.13
545,4200,28527,693800,1334,08107000500,0.05,0.11
546,3034,31682,578700,1194,08107000600,0.03,0.05
547,3755,36160,537600,1587,08117000300,0.07,0.05
548,7248,29348,486800,1168,08117000200,0.07,0.11
549,8419,32895,434100,1250,08117000100,0.01,0.15
550,3261,49724,289500,1724,08035014204,0.04,0.02
551,5286,44524,583900,1028,08035014403,0.05,0.04
552,2700,44952,461400,-666666666,08035014404,0.04,0.04
553,7657,52381,336700,2003,08035014405,0.05,0.02
554,10193,50608,385200,1805,08035014406,0.03,0.0
555,4998,39516,361600,1291,08035014505,0.02,0.04
556,2307,28597,375600,737,08007974400,0.03,0.14
557,2702,46418,331800,1244,08031002602,0.02,0.12
558,4673,31169,245800,853,08031002701,0.06,0.19
559,3996,30679,280000,680,08031000202,0.06,0.21
560,5977,31432,366800,653,08031000502,0.07,0.24
561,6549,21037,179400,657,08031001401,0.06,0.14
562,1887,37813,392900,870,08031002402,0.07,0.18
563,3136,34076,300300,1058,08031003603,0.03,0.12
564,4683,53512,473000,1649,08031003902,0.04,0.08
565,4343,45271,272300,1538,08031004003,0.04,0.04
566,5978,27591,215800,1019,08031004603,0.05,0.22
567,3272,46052,356900,1029,08031000102,0.03,0.1
568,4937,47926,431700,1210,08031000303,0.05,0.14
569,4948,47320,400000,1309,08031000402,0.02,0.15
570,5111,20493,175000,806,08031000904,0.1,0.36
571,4203,25502,153200,1116,08031000905,0.07,0.17
572,1918,54706,418600,1568,08031002000,0.03,0.1
573,5701,32614,281300,988,08041007700,0.03,0.1
574,4259,25866,203300,788,08041008000,0.07,0.18
575,5032,23690,200800,853,08041001302,0.09,0.15
576,4658,23618,144600,857,08041002102,0.11,0.21
577,6077,20663,117300,770,08041002900,0.07,0.35
578,4379,43477,511300,1971,08041003100,0.05,0.06
579,3487,35431,260400,1050,08041003905,0.04,0.11
580,6807,31567,217200,771,08041003909,0.06,0.07
581,4851,28418,148900,1123,08041004100,0.08,0.13
582,4905,21503,183700,1227,08031008386,0.11,0.14
583,7028,22857,186200,1238,08031008387,0.04,0.24
584,8532,31169,205700,1249,08031008388,0.03,0.04
585,10222,35000,254000,1827,08031008389,0.05,0.07
586,9336,31164,197600,1304,08031008390,0.09,0.12
587,7449,30929,184800,1098,08041004511,0.06,0.12
588,3610,33234,185400,1054,08041004601,0.1,0.09
589,3993,27236,185800,916,08041004602,0.1,0.12
590,6780,36497,201600,1395,08041004603,0.05,0.03
591,8233,41438,228100,1461,08041004705,0.04,0.04
592,5201,46703,263500,1835,08041004706,0.08,0.04
593,2560,41749,388700,1214,08031003002,0.05,0.08
594,7325,38089,364600,1115,08031006809,0.04,0.06
595,3069,27268,413800,876,08031004005,0.05,0.22
596,3136,39911,310600,978,08031003202,0.04,0.11
597,2542,49026,462000,1235,08031003401,0.02,0.05
598,4821,58778,677300,1801,08031003402,0.04,0.07
599,4666,35773,900600,1208,08031004006,0.05,0.14
600,4769,20955,218800,1114,08031004102,0.1,0.29
601,2419,56475,394600,1017,08031004302,0.05,0.07
602,4054,83109,927000,2114,08031004303,0.05,0.06
603,6782,28156,229600,870,08031004700,0.06,0.2
604,3736,35670,293600,1085,08031005102,0.06,0.11
605,4258,26679,200900,995,08031006813,0.05,0.17
606,4522,17425,128900,699,08083969400,0.06,0.31
607,3647,25948,236600,743,08083969100,0.04,0.15
608,1825,29390,254600,938,08113968200,0.04,0.15
609,2542,26688,181600,858,08119010201,0.02,0.09
610,7822,37535,280100,1199,08119010103,0.08,0.06
611,663,22270,93900,618,08119010202,0.01,0.11
612,5373,37942,278600,1192,08119010105,0.06,0.07
613,5026,26366,210100,1102,08119010106,0.11,0.07
614,2046,24521,236400,794,08119010104,0.05,0.15
615,7458,36347,560800,1388,08013012102,0.08,0.09
616,4064,40952,747100,1497,08013012505,0.07,0.1
617,3949,38405,247300,1261,08013012705,0.05,0.08
618,5716,34570,276100,1064,08013013208,0.05,0.06
619,6502,44664,567800,1708,08013013701,0.04,0.06
620,4661,53477,616100,1887,08013012510,0.03,0.03
621,2932,28927,148900,623,08095967600,0.01,0.13
622,1415,21419,108600,590,08095967700,0.07,0.1
623,4364,40560,581100,1534,08097000401,0.08,0.07
624,3145,41851,708300,1326,08097000402,0.09,0.07
625,2403,41795,481400,1544,08097000500,0.03,0.08
626,2057,21680,98400,574,08099000700,0.11,0.23
627,2744,42029,226000,1583,08101002911,0.07,0.03
628,1808,20781,154100,911,08101002912,0.11,0.18
629,3246,31959,206300,1136,08101002913,0.06,0.03
630,3534,28988,144800,849,08101002914,0.07,0.13
631,2478,29942,167000,871,08101002915,0.07,0.11
632,2973,20823,100900,830,08101002916,0.05,0.16
633,2951,26461,173500,971,08101002917,0.11,0.12
634,6499,37779,181500,1424,08101002918,0.05,0.04
635,3516,24621,199300,1085,08101003105,0.09,0.06
636,1279,24970,163800,960,08101003106,0.13,0.06
637,1818,13674,139700,410,08101003500,0.17,0.37
638,4449,29280,223600,831,08123001800,0.04,0.15
639,3935,16356,95000,520,08021974800,0.14,0.28
640,5631,21947,141800,871,08001007900,0.07,0.28
641,4407,31227,275000,955,08001008401,0.06,0.1
642,8104,45124,253700,1639,08001008524,0.04,0.02
643,2400,25029,135200,1144,08001008901,0.08,0.25
644,6021,26444,176600,1057,08001009603,0.08,0.12
645,4694,30707,163300,1235,08001009101,0.05,0.16
646,2689,27841,171500,1465,08005007500,0.1,0.17
647,4506,39560,316900,1622,08005005619,0.03,0.06
648,2725,37881,207700,1155,08005005620,0.06,0.08
649,3295,44828,471500,1295,08005005621,0.06,0.05
650,4567,48542,380300,1373,08005005627,0.04,0.03
651,5777,38038,292900,1320,08005005628,0.03,0.04
652,4680,25094,199000,766,08005005951,0.11,0.27
653,3217,29594,240600,1078,08005006200,0.06,0.12
654,5182,41794,289700,1480,08005006707,0.03,0.12
655,2472,55641,616800,3060,08005005629,0.03,0.02
656,3108,40459,257200,1276,08005005634,0.05,0.07
657,4404,71840,1198600,2638,08005006704,0.03,0.03
658,4934,31695,197600,1169,08123002205,0.04,0.13
659,3253,38792,245600,968,08123002206,0.07,0.05
660,2729,42708,279500,1382,08123002207,0.05,0.08
661,5055,40745,281200,1191,08123002208,0.06,0.04
662,1431,47668,426300,2760,08123002209,0.05,0.04
663,931,43636,390800,-666666666,08123002210,0.05,0.01
664,4725,28256,139300,684,08125963100,0.02,0.16
665,5425,22958,130800,603,08125963200,0.02,0.13
666,4240,50302,294100,1784,08005085900,0.06,0.03
667,7984,42293,275600,1679,08005086000,0.05,0.07
668,4769,44102,261200,1712,08005086100,0.03,0.03
669,6437,45406,262100,1839,08005086200,0.02,0.03
670,4445,42413,286700,1360,08005086300,0.02,0.09
671,2122,51284,659400,-666666666,08005086400,0.02,0.02
672,5224,41703,387900,1197,08005086500,0.03,0.01
673,5581,42277,412400,1498,08005086600,0.03,0.04
674,4122,80353,451300,2789,08005086700,0.04,0.03
675,7088,28587,178100,981,08005086800,0.05,0.27
676,5203,28125,209700,1137,08005087000,0.06,0.17
677,4210,39017,427700,1142,08005087200,0.04,0.18
678,8113,28333,275700,1022,08005087300,0.07,0.12
679,1567,21468,63700,447,08009964600,0.02,0.11
680,2081,21691,79300,557,08009964700,0.05,0.22
681,5816,11956,76800,639,08011966700,0.08,0.16
682,3833,16430,728300,1240,08013012204,0.1,0.43
683,4369,38222,299700,1362,08013013212,0.05,0.06
684,3158,27013,247500,1262,08005086900,0.05,0.29
685,2661,25925,117600,1060,08005087100,0.09,0.22
686,3953,45625,616700,1232,08013012103,0.03,0.09
687,5122,12152,372400,1084,08013012607,0.09,0.52
688,2558,31318,418800,1917,08013012608,0.03,0.14
689,8122,34987,393400,1134,08013013213,0.08,0.09
690,3760,29189,887600,1638,08013012201,0.09,0.3
691,4833,26414,166500,989,08041004506,0.12,0.08
692,4571,18957,139000,716,08041005201,0.16,0.35
693,4976,19918,143200,805,08041005300,0.14,0.28
694,4616,32583,221000,976,08041005501,0.11,0.11
695,5969,29091,286900,866,08041006700,0.07,0.14
696,8203,48506,462900,2014,08041007500,0.04,0.03
697,9705,48327,434500,1589,08041007300,0.04,0.06
698,4102,50350,363500,1319,08041007000,0.06,0.03
699,5729,27800,210000,845,08041002400,0.06,0.2
700,3077,24344,140100,849,08041000301,0.07,0.1
701,2435,23750,178400,763,08041001301,0.06,0.16
702,1677,15926,127500,582,08041002300,0.21,0.34
703,5493,23272,182100,868,08041003303,0.07,0.23
704,4236,21699,184500,783,08041000203,0.05,0.2
705,3207,27003,168400,961,08041001104,0.1,0.11
706,4916,40405,288900,1343,08041003706,0.07,0.08
707,5005,32394,206300,1033,08041004701,0.06,0.05
708,5293,24501,190000,896,08041004800,0.05,0.15
709,3674,27036,185600,1402,08041000102,0.04,0.1
710,3257,27044,183600,989,08041000600,0.06,0.13
711,3265,23630,169100,735,08041000700,0.04,0.19
712,4892,34007,313200,1440,08069001602,0.05,0.08
713,6576,27974,246300,856,08069001706,0.03,0.06
714,4515,24332,209200,831,08069001901,0.06,0.21
715,3378,22596,227100,925,08069002007,0.06,0.2
716,7166,34803,221900,1201,08041005105,0.08,0.09
717,10158,40801,228200,1423,08041005106,0.07,0.05
718,8260,46475,243100,1668,08041005107,0.04,0.05
719,9179,36218,217000,1436,08041005108,0.06,0.04
720,7657,39459,233000,1436,08041005109,0.05,0.05
721,4244,31576,159000,1070,08041005110,0.04,0.09
722,7343,31992,186100,1457,08041005111,0.05,0.08
723,5169,30364,162800,1254,08041006301,0.05,0.12
724,5626,23946,154700,884,08041006302,0.13,0.3
725,4345,35202,196100,1168,08041006801,0.02,0.13
726,3913,31746,236300,1533,08041006802,0.07,0.06
727,5455,37447,262200,1565,08041006901,0.07,0.08
728,5361,42484,254400,1306,08041006902,0.08,0.04
729,7558,47775,390300,1853,08041007101,0.07,0.04
730,9385,45461,353200,1832,08041007102,0.05,0.03
731,8859,41682,414900,1451,08041007201,0.03,0.09
732,9230,44441,341700,1358,08041007202,0.06,0.02
733,6984,45139,298400,1596,08041007601,0.02,0.01
734,3448,36106,425700,1779,08041007602,0.07,0.06
735,533,2499,-666666666,-666666666,08043980100,,0.0
736,5353,2499,-666666666,-666666666,08043980300,,0.0
737,2835,5120,-666666666,-666666666,08043980200,,0.0
738,4022,30376,304700,1379,08045951701,0.03,0.13
739,3481,25510,323900,1052,08045951702,0.07,0.16
740,6192,35841,548800,1192,08045951803,0.04,0.09
741,4104,36349,584600,1453,08045951804,0.05,0.1
742,4733,29794,254500,1227,08045951901,0.08,0.1
743,7205,38687,280900,1374,08045951902,0.04,0.06
744,5112,33511,216700,962,08045952001,0.13,0.2
745,8225,31130,223900,944,08045952002,0.09,0.11
746,4776,36906,299400,1020,08049000201,0.04,0.04
747,4176,37500,270600,1184,08059010206,0.03,0.03
748,2193,36528,173800,1185,08059009830,0.05,0.09
749,2800,24984,43700,949,08001009320,0.1,0.22
750,3192,26828,175000,843,08001009501,0.06,0.2
751,7496,35932,255800,1268,08001008529,0.04,0.07
752,4708,26570,167600,1263,08001009202,0.1,0.12
753,4789,22693,167700,1128,08001009308,0.1,0.2
754,3555,29364,192600,791,08001009309,0.11,0.1
755,4507,26211,74100,1012,08001009322,0.08,0.2
756,5187,37034,344600,1159,08001009325,0.1,0.09
757,2447,31611,200800,1084,08041004702,0.04,0.05
758,5410,23806,115900,891,08041006200,0.11,0.32
759,3436,29976,187600,926,08041001400,0.08,0.12
760,1950,29018,196100,685,08041001700,0.11,0.18
761,4558,19822,133700,653,08041001900,0.07,0.22
762,7029,19851,161900,699,08041002000,0.11,0.29
763,2641,23832,149700,652,08041002200,0.12,0.14
764,6194,26098,317500,876,08041000101,0.04,0.11
765,2172,29104,185800,876,08041000400,0.07,0.11
766,2281,32464,211500,1099,08041000500,0.07,0.16
767,4626,25018,203500,930,08041000202,0.09,0.19
768,2361,37359,502100,814,08041001000,0.05,0.07
769,2476,55855,414000,1400,08035014011,0.03,0.03
770,7736,51724,368200,1547,08035014012,0.03,0.06
771,5842,64500,492300,3501,08035014013,0.03,0.01
772,5637,59839,376400,1974,08035014124,0.02,0.02
773,3608,64375,581800,1755,08035014125,0.04,0.03
774,1852,53196,315900,1435,08035014126,0.01,0.03
775,5319,61086,477400,3015,08035014127,0.02,0.01
776,5053,51517,315300,1826,08035014128,0.03,0.02
777,3999,53016,385600,1784,08035014129,0.05,0.04
778,8105,47222,347400,2093,08035014130,0.02,0.01
779,4059,42213,519800,1654,08035014131,0.05,0.04
780,6320,66250,485400,2528,08035014132,0.02,0.02
781,6854,51784,354000,1670,08035014133,0.05,0.04
782,6564,56455,382400,2161,08035014134,0.02,0.03
783,3589,45192,709800,1438,08035014135,0.04,0.04
784,9224,49882,296500,1731,08035014136,0.02,0.01
785,10173,73258,477800,2330,08035014137,0.03,0.03
786,3485,49058,275200,1484,08035014138,0.02,0.08
787,4063,45335,383700,1992,08035014139,0.06,0.01
788,5368,69256,456200,-666666666,08035014140,0.04,0.03
789,6783,51071,416300,2083,08035014203,0.04,0.0
790,2797,45533,280600,1820,08001008536,0.02,0.02
791,4496,18571,132200,782,08001007802,0.14,0.38
792,3784,34762,255300,1434,08001008535,0.04,0.03
793,6896,40510,278100,1648,08001008537,0.06,0.05
794,9947,41414,230800,1743,08001008539,0.03,0.02
795,4918,31901,272200,1322,08059011805,0.02,0.09
796,4109,21831,220600,842,08059011402,0.08,0.16
797,4920,36069,135200,1197,08059011732,0.07,0.19
798,1467,31658,282700,965,08059011733,0.05,0.15
799,4754,24399,221100,777,08059011806,0.03,0.14
800,3738,12012,184500,1250,08069000505,0.11,0.5
801,3493,16227,245000,1267,08069000506,0.12,0.35
802,1774,22033,280800,970,08069000801,0.05,0.3
803,1301,26563,289900,890,08069000802,0.11,0.1
804,4378,32800,249200,1255,08069001307,0.07,0.06
805,5217,37770,336300,1110,08069001308,0.05,0.04
806,4498,30196,303900,1500,08069001605,0.03,0.07
807,3132,39627,320500,1373,08069001606,0.03,0.05
808,3735,47887,296100,1395,08069001607,0.03,0.03
809,5578,47433,482700,1316,08069001608,0.07,0.04
810,3695,34250,293200,1025,08069001708,0.06,0.07
811,14872,36696,402400,1198,08069001709,0.05,0.03
812,4896,33459,340400,965,08069001808,0.06,0.03
813,11244,39352,300100,1397,08069001809,0.02,0.04
814,2595,37179,411400,1688,08069002010,0.05,0.04
815,5523,32388,301000,1293,08069002011,0.04,0.05
816,1196,28269,279600,-666666666,08069002401,0.01,0.12
817,2657,28555,291600,1041,08069002402,0.01,0.09
818,9390,42448,425500,1002,08069002501,0.06,0.07
819,9110,32979,236200,1269,08069002502,0.03,0.03
820,3486,36298,337700,1067,08069002503,0.06,0.14
821,3621,29934,326300,870,08069002801,0.06,0.17
822,5327,28856,353700,913,08069002802,0.03,0.11
823,99,-666666666,-666666666,741,08069002803,0.0,0.28
824,2665,28862,166100,1077,08071000800,0.02,0.08
825,2152,24250,143300,754,08075966000,0.05,0.13
826,7138,24382,156100,739,08075966100,0.05,0.2
827,4089,16021,102400,636,08075966200,0.05,0.14
828,4909,23284,133200,675,08075966300,0.14,0.16
829,2162,19063,135700,683,08075966400,0.03,0.09
830,6306,14814,125500,623,08077001706,0.16,0.36
831,5764,28182,158500,910,08077001707,0.11,0.15
832,2638,20502,212200,825,08085966201,0.07,0.12
833,4586,21840,180000,732,08085966202,0.1,0.24
834,2880,34785,320000,-666666666,08085966501,0.07,0.1
835,3870,27750,234500,1045,08085966502,0.05,0.17
836,3699,9643,128600,824,08073961700,0.05,0.09
837,1383,19265,137500,285,08083941100,0.1,0.33
838,2269,18973,98700,763,08101003600,0.12,0.36
839,0,-666666666,-666666666,-666666666,08101980100,,
840,4212,58411,453500,2196,08035014506,0.03,0.03
841,6996,39801,249100,1826,08035014603,0.04,0.02
842,4062,49048,303500,1860,08035014604,0.04,0.07
843,5976,36221,429000,1713,08037000301,0.04,0.01
844,2199,37466,615600,869,08037000302,0.06,0.1
845,4531,30253,405600,1137,08037000401,0.03,0.14
846,4509,36037,744500,1475,08037000402,0.03,0.06
847,8313,48103,450600,1479,08037000403,0.05,0.05
848,660,26424,1569400,1688,08037000501,0.0,0.12
849,3948,24636,139400,841,08123001201,0.08,0.27
850,7681,21065,112000,813,08123001300,0.11,0.2
851,2980,28961,207400,758,08041000800,0.07,0.13
852,2368,31495,296800,761,08041000900,0.05,0.15
853,3698,21848,153800,804,08041002101,0.12,0.19
854,3513,39056,441300,1386,08041002501,0.06,0.07
855,7739,35039,311000,1036,08041003701,0.06,0.08
856,11965,48265,300300,1698,08041003902,0.07,0.03
857,13707,37355,206500,1384,08041004503,0.04,0.03
858,7319,48635,314500,1816,08001008540,0.04,0.02
859,4897,50556,463300,1531,08001008541,0.04,0.05
860,7912,41988,245100,1685,08001008542,0.06,0.05
861,8514,35821,226400,1595,08001008543,0.04,0.06
862,4968,51556,332500,1712,08001008544,0.04,0.01
863,7721,38455,283200,1689,08001008545,0.05,0.05
864,4103,30668,227000,1398,08001008547,0.06,0.03
865,6517,50678,299300,1790,08001008538,0.02,0.02
866,3069,34232,208900,1304,08001008546,0.07,0.03
867,1556,41607,242400,1433,08001008548,0.02,0.02
868,4451,35685,217200,1475,08001008549,0.06,0.09
869,8248,36678,244000,1611,08001008550,0.04,0.03
870,1365,38929,458200,-666666666,08001008551,0.0,0.03
871,7990,20807,137700,836,08001008709,0.16,0.33
872,2199,33986,213500,1321,08001009206,0.08,0.12
873,4991,28659,191300,1135,08001009207,0.05,0.11
874,2588,48365,334200,1198,08001009326,0.05,0.01
875,3900,29276,237500,929,08001009327,0.1,0.18
876,3724,20634,142600,870,08001009751,0.07,0.3
877,3289,25491,206700,1025,08001009752,0.09,0.07
878,2928,22620,43700,1074,08001015000,0.14,0.15
879,5154,55408,426000,1261,08001060000,0.05,0.03
880,7619,37604,269000,1530,08001060100,0.06,0.13
881,3726,35985,231900,1174,08001060200,0.07,0.11
882,1654,55318,347300,1715,08001061200,0.03,0.0
883,0,-666666666,-666666666,-666666666,08001988700,,
884,6561,17640,153800,637,08003960200,0.1,0.3
885,1547,22563,148600,756,08003960000,0.07,0.2
886,2841,19590,159300,663,08003960100,0.01,0.13
887,5404,12375,112200,600,08003960300,0.13,0.39
888,2345,25498,130300,946,08005004951,0.06,0.23
889,2560,28031,267200,1009,08005004952,0.06,0.21
890,3463,31250,382400,859,08015000300,0.06,0.08
891,4168,24429,296400,804,08015000200,0.04,0.09
892,2709,25082,244900,782,08015000100,0.03,0.09
893,5708,36697,255000,1058,08047013800,0.04,0.07
894,3764,31867,375400,1171,08045951600,0.07,0.15
895,6658,33690,200600,877,08045952100,0.04,0.1
896,4936,35160,439800,1213,08051963800,0.02,0.06
897,1671,36107,274300,696,08059009807,0.06,0.07
898,5918,41833,282600,1602,08059012041,0.05,0.06
899,3409,46630,357900,1714,08059012037,0.06,0.03
900,3294,50824,477200,1733,08059009842,0.02,0.07
901,3397,31720,236800,961,08059010603,0.04,0.08
902,4887,30600,217800,930,08059010403,0.06,0.15
903,3989,31527,291500,1195,08059011710,0.07,0.06
904,4942,42469,332600,1341,08059011720,0.07,0.08
905,3982,33813,166300,1254,08059011729,0.05,0.14
906,4139,40529,207700,1310,08059011731,0.04,0.04
907,3520,45771,284200,1819,08059012023,0.06,0.07
908,3618,36988,238800,1635,08059012038,0.07,0.01
909,4076,40574,296000,1486,08059012042,0.06,0.03
910,4599,26078,204400,1014,08101002804,0.07,0.12
911,3137,13525,65000,655,08101000800,0.11,0.31
912,3989,25313,114500,884,08101000904,0.02,0.22
913,5406,16066,78400,797,08101001000,0.18,0.42
914,2223,25095,102500,822,08101001800,0.16,0.16
915,1992,2499,-666666666,-666666666,08101000300,,0.0
916,2968,22619,89000,778,08101000400,0.06,0.25
917,705,3547,-666666666,-666666666,08101000903,0.08,0.19
918,1674,13942,69200,642,08101002100,0.15,0.26
919,1172,21026,81700,864,08101003001,0.24,0.28
920,1929,16319,83600,735,08101002400,0.12,0.21
921,5180,23466,114400,874,08101002700,0.14,0.2
922,3304,32899,184400,1276,08041005602,0.06,0.07
923,3129,33896,188700,1113,08041005800,0.09,0.09
924,6658,31860,190800,981,08041005900,0.04,0.1
925,6364,22517,162100,774,08041006000,0.05,0.18
926,3855,22631,130200,1242,08041006501,0.13,0.2
927,2397,32027,235800,803,08041006600,0.07,0.13
928,2293,23227,179500,715,08041001500,0.12,0.12
929,3487,11918,288000,815,08041001600,0.13,0.16
930,1907,36055,233400,1104,08041001800,0.04,0.11
931,3131,20919,164100,729,08041002700,0.08,0.23
932,3441,31490,265600,831,08041003400,0.08,0.1
933,3704,30110,152800,1121,08041004200,0.08,0.1
934,6590,28614,179300,1277,08041004300,0.12,0.14
935,5165,19156,269700,1186,08041007800,0.14,0.11
936,2876,41303,310900,1225,08041003708,0.04,0.06
937,3172,30394,166900,1379,08041004507,0.12,0.03
938,3895,28494,172100,1049,08041004901,0.08,0.08
939,2531,42969,300800,1036,08041007900,0.06,0.03
940,5879,16942,130100,744,08041005400,0.15,0.35
941,7028,25471,140700,978,08041006400,0.1,0.21
942,6390,28167,148100,724,08041004508,0.09,0.11
943,5134,48824,372800,1168,08041003702,0.05,0.05
944,6368,40402,303700,1148,08041003709,0.09,0.08
945,4339,23226,104200,795,08041004501,0.18,0.15
946,4374,15885,162100,742,08001007801,0.08,0.47
947,4114,19830,166000,1385,08031008304,0.09,0.25
948,4082,28668,206800,1135,08031000201,0.09,0.09
949,5962,47252,481700,1266,08013013003,0.06,0.05
950,3532,39444,605000,2177,08013012509,0.03,0.09
951,5633,44413,398500,1487,08013013006,0.04,0.05
952,4588,31590,290200,995,08013013302,0.05,0.07
953,2645,30912,448200,1263,08013012501,0.05,0.16
954,6207,11741,586200,1256,08013012511,0.07,0.12
955,11847,54734,397900,1882,08013012800,0.02,0.04
956,2641,32067,302900,1129,08013012905,0.06,0.17
957,6189,18654,389900,1209,08013012202,0.05,0.42
958,6982,4430,-666666666,1139,08013012300,0.13,0.08
959,5802,6311,757400,1146,08013012401,0.07,0.56
960,7131,32264,226100,1350,08013012203,0.04,0.16
961,1789,23045,115900,693,08033000100,0.04,0.19
962,552,26632,224100,1069,08111972600,0.1,0.04
963,1306,27614,170300,704,08057955600,0.02,0.14
964,7825,36122,267100,1005,08069001806,0.05,0.07
965,4590,30104,230600,1046,08069001902,0.04,0.09
966,3652,23125,293100,1093,08069000902,0.06,0.21
967,5380,24556,234900,918,08069001003,0.07,0.15
968,4728,23059,187800,926,08013013505,0.08,0.24
969,4305,33410,314800,1429,08013013506,0.04,0.1
970,5337,26531,174100,899,08059010402,0.06,0.19
971,4184,33177,265000,963,08059011711,0.07,0.07
972,3924,34930,249400,1361,08059011708,0.03,0.05
973,793,27143,277500,639,08079973600,0.02,0.08
974,4651,32479,399400,1088,08091967600,0.06,0.09
975,3802,28333,247800,742,08103951100,0.06,0.14
976,2856,28984,167100,786,08103951200,0.02,0.09
977,6147,26780,232300,1086,08123002502,0.02,0.2
978,5074,54254,415500,1505,08005006706,0.03,0.04
979,5138,49847,409900,1401,08005006708,0.03,0.04
980,2774,43393,504900,1322,08005006854,0.09,0.05
981,6365,21176,163200,1060,08001008506,0.07,0.2
982,8237,35908,218400,1317,08001008533,0.04,0.06
983,4747,36188,215500,1715,08001008534,0.03,0.02
984,5103,33250,245800,1418,08069001109,0.07,0.14
985,2402,23641,272600,1163,08069001111,0.06,0.3
986,4123,27393,211300,1027,08069001804,0.07,0.11
987,3316,31915,327600,1022,08069002300,0.04,0.1
988,2849,20930,355400,1032,08069000700,0.04,0.27
989,5233,25324,279000,1174,08069000901,0.1,0.15
990,4618,26421,236700,1089,08069001106,0.06,0.17
991,4657,31086,270400,888,08069001112,0.06,0.09
992,2438,58945,461500,1750,08069001114,0.06,0.02
993,3313,36643,235700,1411,08101002808,0.12,0.14
994,1923,18358,98300,736,08101000500,0.1,0.2
995,3440,19752,149600,807,08101002802,0.1,0.14
996,5379,21490,120100,972,08101002801,0.04,0.2
997,6122,22815,185100,950,08085966400,0.08,0.21
998,2198,24661,161700,717,08085966100,0.06,0.14
999,5981,21195,138900,703,08085966300,0.15,0.26
1000,2918,25422,226800,854,08087000200,0.05,0.14
1001,1710,31151,181900,868,08087000800,0.05,0.12
1002,4095,25192,138600,675,08087000400,0.04,0.1
1003,2162,22917,115900,594,08087000300,0.04,0.13
1004,2301,24009,114000,837,08087000500,0.13,0.1
1005,2890,31019,202200,807,08087000100,0.02,0.05
1006,5951,23526,134500,756,08087000700,0.09,0.11
1007,6261,26979,133700,610,08087000600,0.03,0.1
1008,2773,31075,245900,1220,08093000300,0.04,0.1
1009,1542,36208,281700,950,08093000400,0.06,0.14
1010,5025,34916,221100,896,08005007101,0.04,0.07
1011,4114,24311,184300,1100,08005007702,0.05,0.15
1012,4545,23886,224000,1030,08005007703,0.11,0.28
1013,3788,35132,763800,1094,08005005612,0.07,0.06
1014,2813,30666,232000,800,08005006000,0.1,0.17
1015,2905,28835,226300,865,08005006100,0.1,0.25
1016,6553,34411,262300,1184,08041003906,0.13,0.04
1017,4739,16327,13100,907,08041000302,0.13,0.23
1018,5812,38000,321700,1301,08041004902,0.09,0.05
1019,4279,21509,129600,725,08041006100,0.13,0.37
1020,1295,23887,158500,715,08041001101,0.05,0.16
1021,4370,28199,292000,795,08041002502,0.05,0.08
1022,2915,27863,236100,813,08049000100,0.09,0.15
1023,5392,26461,194200,1075,08001009401,0.1,0.06
1024,5369,30897,198600,1175,08001009407,0.1,0.17
1025,4539,53406,334900,1808,08001009408,0.02,0.02
1026,4630,26084,164400,984,08001009604,0.11,0.19
1027,5446,21941,82900,818,08001008308,0.09,0.38
1028,5816,35823,216000,1378,08001008508,0.04,0.06
1029,2089,22109,128700,870,08001008603,0.09,0.24
1030,4970,23412,192500,1135,08001008604,0.07,0.08
1031,3600,28689,237700,863,08001008605,0.03,0.08
1032,10580,23287,167400,1080,08001009002,0.05,0.17
1033,6916,18470,33900,1128,08001009316,0.05,0.14
1034,5266,24202,233500,738,08001009607,0.11,0.11
1035,6223,20167,168400,1032,08001008000,0.09,0.22
1036,6904,30553,188800,1418,08001008505,0.04,0.07
1037,7620,36215,323800,1547,08001008523,0.04,0.09
1038,6151,26056,197200,1110,08001009304,0.03,0.17
1039,3750,24879,240200,1070,08001009203,0.08,0.19
1040,5612,25984,179500,972,08001009310,0.11,0.15
1041,4629,32899,202600,1296,08001009406,0.07,0.1
1042,3161,39315,219800,1504,08001009608,0.07,0.07
