,tract,year,rec,med,dispensary_status,match_id
3006,8041004702,2020,0.0,0.0,0.0,198.0
3007,8041004702,2021,0.0,0.0,0.0,198.0
3008,8041004901,2014,0.0,0.0,0.0,31.0
3009,8041004901,2015,0.0,4.0,0.0,31.0
3010,8041004901,2016,0.0,0.0,0.0,31.0
3011,8041004901,2017,0.0,0.0,0.0,31.0
3012,8041004901,2018,0.0,16.0,0.0,31.0
3013,8041004901,2019,0.0,28.0,0.0,31.0
3014,8041004901,2020,0.0,45.0,0.0,31.0
3015,8041004901,2021,0.0,64.0,0.0,31.0
3016,8041005112,2014,0.0,0.0,0.0,187.0
3017,8041005112,2015,0.0,0.0,0.0,187.0
3018,8041005112,2016,0.0,0.0,0.0,187.0
3019,8041005112,2017,0.0,0.0,0.0,187.0
3020,8041005112,2018,0.0,0.0,0.0,187.0
3021,8041005112,2019,0.0,0.0,0.0,187.0
3022,8041005112,2020,0.0,0.0,0.0,187.0
3023,8041005112,2021,0.0,0.0,0.0,187.0
3024,8041005114,2014,0.0,0.0,0.0,197.0
3025,8041005114,2015,0.0,12.0,0.0,197.0
3026,8041005114,2016,0.0,24.0,0.0,197.0
3027,8041005114,2017,0.0,36.0,0.0,197.0
3028,8041005114,2018,0.0,48.0,0.0,197.0
3029,8041005114,2019,0.0,60.0,0.0,197.0
3030,8041005114,2020,0.0,72.0,0.0,197.0
3031,8041005114,2021,0.0,84.0,0.0,197.0
3032,8041005114,2014,0.0,0.0,0.0,274.0
3033,8041005114,2015,0.0,12.0,0.0,274.0
3034,8041005114,2016,0.0,24.0,0.0,274.0
3035,8041005114,2017,0.0,36.0,0.0,274.0
3036,8041005114,2018,0.0,48.0,0.0,274.0
3037,8041005114,2019,0.0,60.0,0.0,274.0
3038,8041005114,2020,0.0,72.0,0.0,274.0
3039,8041005114,2021,0.0,84.0,0.0,274.0
3040,8041005202,2014,0.0,0.0,0.0,244.0
3041,8041005202,2015,0.0,0.0,0.0,244.0
3042,8041005202,2016,0.0,3.0,0.0,244.0
3043,8041005202,2017,0.0,15.0,0.0,244.0
3044,8041005202,2018,0.0,27.0,0.0,244.0
3045,8041005202,2019,0.0,39.0,0.0,244.0
3046,8041005202,2020,0.0,51.0,0.0,244.0
3047,8041005202,2021,0.0,63.0,0.0,244.0
3048,8041005300,2014,0.0,0.0,1.0,184.0
3049,8041005300,2015,9.0,9.0,1.0,184.0
3050,8041005300,2016,21.0,21.0,1.0,184.0
3051,8041005300,2017,26.0,26.0,1.0,184.0
3052,8041005300,2018,0.0,34.0,1.0,184.0
3053,8041005300,2019,0.0,46.0,1.0,184.0
3054,8041005300,2020,0.0,58.0,1.0,184.0
3055,8041005300,2021,0.0,62.0,1.0,184.0
3056,8041005400,2014,0.0,0.0,0.0,67.0
3057,8041005400,2015,0.0,0.0,0.0,67.0
3058,8041005400,2016,0.0,0.0,0.0,67.0
3059,8041005400,2017,0.0,0.0,0.0,67.0
3060,8041005400,2018,0.0,0.0,0.0,67.0
3061,8041005400,2019,0.0,11.0,0.0,67.0
3062,8041005400,2020,0.0,26.0,0.0,67.0
3063,8041005400,2021,0.0,44.0,0.0,67.0
3064,8041005501,2014,0.0,0.0,0.0,285.0
3065,8041005501,2015,0.0,0.0,0.0,285.0
3066,8041005501,2016,0.0,0.0,0.0,285.0
3067,8041005501,2017,0.0,0.0,0.0,285.0
3068,8041005501,2018,0.0,4.0,0.0,285.0
3069,8041005501,2019,0.0,10.0,0.0,285.0
3070,8041005501,2020,0.0,22.0,0.0,285.0
3071,8041005501,2021,0.0,34.0,0.0,285.0
3072,8041005601,2014,0.0,0.0,0.0,43.0
3073,8041005601,2015,0.0,0.0,0.0,43.0
3074,8041005601,2016,0.0,0.0,0.0,43.0
3075,8041005601,2017,0.0,0.0,0.0,43.0
3076,8041005601,2018,0.0,0.0,0.0,43.0
3077,8041005601,2019,0.0,0.0,0.0,43.0
3078,8041005601,2020,0.0,0.0,0.0,43.0
3079,8041005601,2021,0.0,0.0,0.0,43.0
3080,8041006000,2014,0.0,0.0,0.0,71.0
3081,8041006000,2015,0.0,36.0,0.0,71.0
3082,8041006000,2016,0.0,105.0,0.0,71.0
3083,8041006000,2017,0.0,165.0,0.0,71.0
3084,8041006000,2018,0.0,219.0,0.0,71.0
3085,8041006000,2019,0.0,267.0,0.0,71.0
3086,8041006000,2020,0.0,321.0,0.0,71.0
3087,8041006000,2021,0.0,362.0,0.0,71.0
3088,8041006100,2014,0.0,0.0,0.0,9.0
3089,8041006100,2015,0.0,12.0,0.0,9.0
3090,8041006100,2016,0.0,24.0,0.0,9.0
3091,8041006100,2017,0.0,36.0,0.0,9.0
3092,8041006100,2018,0.0,40.0,0.0,9.0
3093,8041006100,2019,0.0,0.0,0.0,9.0
3094,8041006100,2020,0.0,0.0,0.0,9.0
3095,8041006100,2021,0.0,0.0,0.0,9.0
3096,8041006100,2014,0.0,0.0,0.0,86.0
3097,8041006100,2015,0.0,12.0,0.0,86.0
3098,8041006100,2016,0.0,24.0,0.0,86.0
3099,8041006100,2017,0.0,36.0,0.0,86.0
3100,8041006100,2018,0.0,40.0,0.0,86.0
3101,8041006100,2019,0.0,0.0,0.0,86.0
3102,8041006100,2020,0.0,0.0,0.0,86.0
3103,8041006100,2021,0.0,0.0,0.0,86.0
3104,8041006100,2014,0.0,0.0,0.0,353.0
3105,8041006100,2015,0.0,12.0,0.0,353.0
3106,8041006100,2016,0.0,24.0,0.0,353.0
3107,8041006100,2017,0.0,36.0,0.0,353.0
3108,8041006100,2018,0.0,40.0,0.0,353.0
3109,8041006100,2019,0.0,0.0,0.0,353.0
3110,8041006100,2020,0.0,0.0,0.0,353.0
3111,8041006100,2021,0.0,0.0,0.0,353.0
3112,8041006501,2014,0.0,0.0,1.0,185.0
3113,8041006501,2015,0.0,12.0,1.0,185.0
3114,8041006501,2016,0.0,24.0,1.0,185.0
3115,8041006501,2017,0.0,33.0,1.0,185.0
3116,8041006501,2018,8.0,41.0,1.0,185.0
3117,8041006501,2019,20.0,53.0,1.0,185.0
3118,8041006501,2020,32.0,65.0,1.0,185.0
3119,8041006501,2021,40.0,73.0,1.0,185.0
3120,8041006702,2014,0.0,0.0,1.0,186.0
3121,8041006702,2015,12.0,36.0,1.0,186.0
3122,8041006702,2016,36.0,84.0,1.0,186.0
3123,8041006702,2017,60.0,129.0,1.0,186.0
3124,8041006702,2018,84.0,165.0,1.0,186.0
3125,8041006702,2019,108.0,197.0,1.0,186.0
3126,8041006702,2020,132.0,221.0,1.0,186.0
3127,8041006702,2021,156.0,245.0,1.0,186.0
3128,8041006802,2014,0.0,0.0,0.0,214.0
3129,8041006802,2015,0.0,0.0,0.0,214.0
3130,8041006802,2016,0.0,0.0,0.0,214.0
3131,8041006802,2017,0.0,0.0,0.0,214.0
3132,8041006802,2018,0.0,0.0,0.0,214.0
3133,8041006802,2019,0.0,0.0,0.0,214.0
3134,8041006802,2020,0.0,0.0,0.0,214.0
3135,8041006802,2021,0.0,0.0,0.0,214.0
3136,8041007402,2014,0.0,0.0,0.0,107.0
3137,8041007402,2015,0.0,0.0,0.0,107.0
3138,8041007402,2016,0.0,0.0,0.0,107.0
3139,8041007402,2017,0.0,0.0,0.0,107.0
3140,8041007402,2018,0.0,0.0,0.0,107.0
3141,8041007402,2019,0.0,0.0,0.0,107.0
3142,8041007402,2020,0.0,0.0,0.0,107.0
3143,8041007402,2021,0.0,0.0,0.0,107.0
3144,8043978200,2014,0.0,0.0,0.0,80.0
3145,8043978200,2015,0.0,0.0,0.0,80.0
3146,8043978200,2016,0.0,0.0,0.0,80.0
3147,8043978200,2017,0.0,0.0,0.0,80.0
3148,8043978200,2018,0.0,0.0,0.0,80.0
3149,8043978200,2019,0.0,0.0,0.0,80.0
3150,8043978200,2020,0.0,0.0,0.0,80.0
3151,8043978200,2021,0.0,0.0,0.0,80.0
3152,8043978300,2014,0.0,0.0,0.0,20.0
3153,8043978300,2015,0.0,24.0,0.0,20.0
3154,8043978300,2016,0.0,46.0,0.0,20.0
3155,8043978300,2017,0.0,79.0,0.0,20.0
3156,8043978300,2018,0.0,103.0,0.0,20.0
3157,8043978300,2019,0.0,117.0,0.0,20.0
3158,8043978300,2020,0.0,129.0,0.0,20.0
3159,8043978300,2021,0.0,141.0,0.0,20.0
3160,8043978400,2014,0.0,0.0,0.0,270.0
3161,8043978400,2015,0.0,0.0,0.0,270.0
3162,8043978400,2016,0.0,0.0,0.0,270.0
3163,8043978400,2017,0.0,0.0,0.0,270.0
3164,8043978400,2018,0.0,0.0,0.0,270.0
3165,8043978400,2019,0.0,0.0,0.0,270.0
3166,8043978400,2020,0.0,0.0,0.0,270.0
3167,8043978400,2021,0.0,0.0,0.0,270.0
3168,8043978600,2014,0.0,0.0,0.0,16.0
3169,8043978600,2015,0.0,0.0,0.0,16.0
3170,8043978600,2016,0.0,0.0,0.0,16.0
3171,8043978600,2017,0.0,0.0,0.0,16.0
3172,8043978600,2018,0.0,0.0,0.0,16.0
3173,8043978600,2019,0.0,0.0,0.0,16.0
3174,8043978600,2020,0.0,0.0,0.0,16.0
3175,8043978600,2021,0.0,0.0,0.0,16.0
3176,8043979001,2014,0.0,0.0,0.0,167.0
3177,8043979001,2015,0.0,0.0,0.0,167.0
3178,8043979001,2016,0.0,0.0,0.0,167.0
3179,8043979001,2017,0.0,0.0,0.0,167.0
3180,8043979001,2018,0.0,0.0,0.0,167.0
3181,8043979001,2019,0.0,0.0,0.0,167.0
3182,8043979001,2020,0.0,0.0,0.0,167.0
3183,8043979001,2021,0.0,0.0,0.0,167.0
3184,8043979001,2014,0.0,0.0,0.0,225.0
3185,8043979001,2015,0.0,0.0,0.0,225.0
3186,8043979001,2016,0.0,0.0,0.0,225.0
3187,8043979001,2017,0.0,0.0,0.0,225.0
3188,8043979001,2018,0.0,0.0,0.0,225.0
3189,8043979001,2019,0.0,0.0,0.0,225.0
3190,8043979001,2020,0.0,0.0,0.0,225.0
3191,8043979001,2021,0.0,0.0,0.0,225.0
3192,8043979001,2014,0.0,0.0,0.0,303.0
3193,8043979001,2015,0.0,0.0,0.0,303.0
3194,8043979001,2016,0.0,0.0,0.0,303.0
3195,8043979001,2017,0.0,0.0,0.0,303.0
3196,8043979001,2018,0.0,0.0,0.0,303.0
3197,8043979001,2019,0.0,0.0,0.0,303.0
3198,8043979001,2020,0.0,0.0,0.0,303.0
3199,8043979001,2021,0.0,0.0,0.0,303.0
3200,8043979400,2014,0.0,0.0,0.0,185.0
3201,8043979400,2015,0.0,0.0,0.0,185.0
3202,8043979400,2016,0.0,0.0,0.0,185.0
3203,8043979400,2017,0.0,0.0,0.0,185.0
3204,8043979400,2018,0.0,0.0,0.0,185.0
3205,8043979400,2019,0.0,0.0,0.0,185.0
3206,8043979400,2020,0.0,0.0,0.0,185.0
3207,8043979400,2021,0.0,0.0,0.0,185.0
3208,8045951600,2014,0.0,0.0,1.0,187.0
3209,8045951600,2015,12.0,12.0,1.0,187.0
3210,8045951600,2016,28.0,24.0,1.0,187.0
3211,8045951600,2017,52.0,36.0,1.0,187.0
3212,8045951600,2018,75.0,39.0,1.0,187.0
3213,8045951600,2019,99.0,0.0,1.0,187.0
3214,8045951600,2020,127.0,0.0,1.0,187.0
3215,8045951600,2021,143.0,0.0,1.0,187.0
3216,8045951702,2014,0.0,0.0,1.0,188.0
3217,8045951702,2015,24.0,24.0,1.0,188.0
3218,8045951702,2016,48.0,48.0,1.0,188.0
3219,8045951702,2017,75.0,72.0,1.0,188.0
3220,8045951702,2018,99.0,96.0,1.0,188.0
3221,8045951702,2019,123.0,120.0,1.0,188.0
3222,8045951702,2020,151.0,145.0,1.0,188.0
3223,8045951702,2021,191.0,167.0,1.0,188.0
3224,8045951803,2014,8.0,0.0,1.0,189.0
3225,8045951803,2015,36.0,0.0,1.0,189.0
3226,8045951803,2016,61.0,6.0,1.0,189.0
3227,8045951803,2017,80.0,30.0,1.0,189.0
3228,8045951803,2018,126.0,43.0,1.0,189.0
3229,8045951803,2019,169.0,63.0,1.0,189.0
3230,8045951803,2020,206.0,75.0,1.0,189.0
3231,8045951803,2021,241.0,79.0,1.0,189.0
3232,8045951804,2014,0.0,0.0,0.0,279.0
3233,8045951804,2015,0.0,0.0,0.0,279.0
3234,8045951804,2016,0.0,0.0,0.0,279.0
3235,8045951804,2017,0.0,0.0,0.0,279.0
3236,8045951804,2018,0.0,0.0,0.0,279.0
3237,8045951804,2019,0.0,0.0,0.0,279.0
3238,8045951804,2020,0.0,0.0,0.0,279.0
3239,8045951804,2021,0.0,0.0,0.0,279.0
3240,8045952001,2014,0.0,0.0,0.0,90.0
3241,8045952001,2015,0.0,0.0,0.0,90.0
3242,8045952001,2016,0.0,0.0,0.0,90.0
3243,8045952001,2017,0.0,0.0,0.0,90.0
3244,8045952001,2018,0.0,0.0,0.0,90.0
3245,8045952001,2019,0.0,0.0,0.0,90.0
3246,8045952001,2020,0.0,0.0,0.0,90.0
3247,8045952001,2021,0.0,0.0,0.0,90.0
3248,8045952001,2014,0.0,0.0,0.0,347.0
3249,8045952001,2015,0.0,0.0,0.0,347.0
3250,8045952001,2016,0.0,0.0,0.0,347.0
3251,8045952001,2017,0.0,0.0,0.0,347.0
3252,8045952001,2018,0.0,0.0,0.0,347.0
3253,8045952001,2019,0.0,0.0,0.0,347.0
3254,8045952001,2020,0.0,0.0,0.0,347.0
3255,8045952001,2021,0.0,0.0,0.0,347.0
3256,8045952003,2014,0.0,0.0,1.0,190.0
3257,8045952003,2015,12.0,40.0,1.0,190.0
3258,8045952003,2016,24.0,75.0,1.0,190.0
3259,8045952003,2017,39.0,108.0,1.0,190.0
3260,8045952003,2018,63.0,144.0,1.0,190.0
3261,8045952003,2019,87.0,180.0,1.0,190.0
3262,8045952003,2020,111.0,216.0,1.0,190.0
3263,8045952003,2021,135.0,252.0,1.0,190.0
3264,8047013802,2014,0.0,0.0,1.0,191.0
3265,8047013802,2015,52.0,38.0,1.0,191.0
3266,8047013802,2016,117.0,77.0,1.0,191.0
3267,8047013802,2017,204.0,128.0,1.0,191.0
3268,8047013802,2018,284.0,164.0,1.0,191.0
3269,8047013802,2019,355.0,188.0,1.0,191.0
3270,8047013802,2020,421.0,203.0,1.0,191.0
3271,8047013802,2021,490.0,208.0,1.0,191.0
3272,8049000100,2014,11.0,11.0,1.0,192.0
3273,8049000100,2015,47.0,47.0,1.0,192.0
3274,8049000100,2016,83.0,83.0,1.0,192.0
3275,8049000100,2017,123.0,119.0,1.0,192.0
3276,8049000100,2018,174.0,155.0,1.0,192.0
3277,8049000100,2019,234.0,191.0,1.0,192.0
3278,8049000100,2020,292.0,225.0,1.0,192.0
3279,8049000100,2021,330.0,243.0,1.0,192.0
3280,8049000203,2014,0.0,0.0,1.0,193.0
3281,8049000203,2015,24.0,12.0,1.0,193.0
3282,8049000203,2016,51.0,24.0,1.0,193.0
3283,8049000203,2017,87.0,36.0,1.0,193.0
3284,8049000203,2018,115.0,41.0,1.0,193.0
3285,8049000203,2019,127.0,0.0,1.0,193.0
3286,8049000203,2020,142.0,0.0,1.0,193.0
3287,8049000203,2021,166.0,0.0,1.0,193.0
3288,8049000204,2014,0.0,0.0,0.0,42.0
3289,8049000204,2015,4.0,0.0,0.0,42.0
3290,8049000204,2016,0.0,0.0,0.0,42.0
3291,8049000204,2017,7.0,0.0,0.0,42.0
3292,8049000204,2018,19.0,0.0,0.0,42.0
3293,8049000204,2019,37.0,0.0,0.0,42.0
3294,8049000204,2020,61.0,0.0,0.0,42.0
3295,8049000204,2021,81.0,0.0,0.0,42.0
3296,8049000204,2014,0.0,0.0,0.0,125.0
3297,8049000204,2015,4.0,0.0,0.0,125.0
3298,8049000204,2016,0.0,0.0,0.0,125.0
3299,8049000204,2017,7.0,0.0,0.0,125.0
3300,8049000204,2018,19.0,0.0,0.0,125.0
3301,8049000204,2019,37.0,0.0,0.0,125.0
3302,8049000204,2020,61.0,0.0,0.0,125.0
3303,8049000204,2021,81.0,0.0,0.0,125.0
3304,8049000204,2014,0.0,0.0,0.0,140.0
3305,8049000204,2015,4.0,0.0,0.0,140.0
3306,8049000204,2016,0.0,0.0,0.0,140.0
3307,8049000204,2017,7.0,0.0,0.0,140.0
3308,8049000204,2018,19.0,0.0,0.0,140.0
3309,8049000204,2019,37.0,0.0,0.0,140.0
3310,8049000204,2020,61.0,0.0,0.0,140.0
3311,8049000204,2021,81.0,0.0,0.0,140.0
3312,8049000205,2014,0.0,0.0,1.0,194.0
3313,8049000205,2015,12.0,12.0,1.0,194.0
3314,8049000205,2016,27.0,24.0,1.0,194.0
3315,8049000205,2017,51.0,36.0,1.0,194.0
3316,8049000205,2018,75.0,48.0,1.0,194.0
3317,8049000205,2019,99.0,60.0,1.0,194.0
3318,8049000205,2020,123.0,72.0,1.0,194.0
3319,8049000205,2021,141.0,84.0,1.0,194.0
3320,8051963800,2014,0.0,0.0,1.0,195.0
3321,8051963800,2015,26.0,14.0,1.0,195.0
3322,8051963800,2016,74.0,26.0,1.0,195.0
3323,8051963800,2017,106.0,31.0,1.0,195.0
3324,8051963800,2018,140.0,0.0,1.0,195.0
3325,8051963800,2019,177.0,0.0,1.0,195.0
3326,8051963800,2020,225.0,0.0,1.0,195.0
3327,8051963800,2021,259.0,0.0,1.0,195.0
3328,8051963900,2014,0.0,0.0,0.0,68.0
3329,8051963900,2015,0.0,0.0,0.0,68.0
3330,8051963900,2016,0.0,0.0,0.0,68.0
3331,8051963900,2017,0.0,0.0,0.0,68.0
3332,8051963900,2018,0.0,0.0,0.0,68.0
3333,8051963900,2019,0.0,0.0,0.0,68.0
3334,8051963900,2020,0.0,0.0,0.0,68.0
3335,8051963900,2021,0.0,0.0,0.0,68.0
3336,8051963900,2014,0.0,0.0,0.0,352.0
3337,8051963900,2015,0.0,0.0,0.0,352.0
3338,8051963900,2016,0.0,0.0,0.0,352.0
3339,8051963900,2017,0.0,0.0,0.0,352.0
3340,8051963900,2018,0.0,0.0,0.0,352.0
3341,8051963900,2019,0.0,0.0,0.0,352.0
3342,8051963900,2020,0.0,0.0,0.0,352.0
3343,8051963900,2021,0.0,0.0,0.0,352.0
3344,8053973100,2014,0.0,0.0,0.0,84.0
3345,8053973100,2015,0.0,0.0,0.0,84.0
3346,8053973100,2016,0.0,0.0,0.0,84.0
3347,8053973100,2017,0.0,0.0,0.0,84.0
3348,8053973100,2018,0.0,0.0,0.0,84.0
3349,8053973100,2019,0.0,0.0,0.0,84.0
3350,8053973100,2020,0.0,0.0,0.0,84.0
3351,8053973100,2021,0.0,0.0,0.0,84.0
3352,8055960600,2014,0.0,0.0,1.0,196.0
3353,8055960600,2015,0.0,0.0,1.0,196.0
3354,8055960600,2016,12.0,0.0,1.0,196.0
3355,8055960600,2017,24.0,0.0,1.0,196.0
3356,8055960600,2018,48.0,8.0,1.0,196.0
3357,8055960600,2019,91.0,14.0,1.0,196.0
3358,8055960600,2020,141.0,26.0,1.0,196.0
3359,8055960600,2021,196.0,38.0,1.0,196.0
3360,8059009827,2014,0.0,0.0,0.0,239.0
3361,8059009827,2015,0.0,0.0,0.0,239.0
3362,8059009827,2016,0.0,0.0,0.0,239.0
3363,8059009827,2017,0.0,0.0,0.0,239.0
3364,8059009827,2018,0.0,0.0,0.0,239.0
3365,8059009827,2019,0.0,0.0,0.0,239.0
3366,8059009827,2020,0.0,0.0,0.0,239.0
3367,8059009827,2021,0.0,0.0,0.0,239.0
3368,8059009831,2014,0.0,0.0,0.0,92.0
3369,8059009831,2015,0.0,0.0,0.0,92.0
3370,8059009831,2016,0.0,0.0,0.0,92.0
3371,8059009831,2017,0.0,0.0,0.0,92.0
3372,8059009831,2018,0.0,0.0,0.0,92.0
3373,8059009831,2019,0.0,0.0,0.0,92.0
3374,8059009831,2020,0.0,0.0,0.0,92.0
3375,8059009831,2021,0.0,0.0,0.0,92.0
3376,8059009832,2014,0.0,0.0,0.0,5.0
3377,8059009832,2015,0.0,0.0,0.0,5.0
3378,8059009832,2016,0.0,0.0,0.0,5.0
3379,8059009832,2017,0.0,0.0,0.0,5.0
3380,8059009832,2018,0.0,0.0,0.0,5.0
3381,8059009832,2019,0.0,0.0,0.0,5.0
3382,8059009832,2020,0.0,0.0,0.0,5.0
3383,8059009832,2021,0.0,0.0,0.0,5.0
3384,8059009835,2014,0.0,0.0,0.0,74.0
3385,8059009835,2015,0.0,0.0,0.0,74.0
3386,8059009835,2016,0.0,0.0,0.0,74.0
3387,8059009835,2017,0.0,0.0,0.0,74.0
3388,8059009835,2018,0.0,0.0,0.0,74.0
3389,8059009835,2019,0.0,0.0,0.0,74.0
3390,8059009835,2020,0.0,0.0,0.0,74.0
3391,8059009835,2021,0.0,0.0,0.0,74.0
3392,8059009838,2014,0.0,0.0,0.0,227.0
3393,8059009838,2015,0.0,0.0,0.0,227.0
3394,8059009838,2016,0.0,0.0,0.0,227.0
3395,8059009838,2017,0.0,0.0,0.0,227.0
3396,8059009838,2018,0.0,0.0,0.0,227.0
3397,8059009838,2019,0.0,0.0,0.0,227.0
3398,8059009838,2020,0.0,0.0,0.0,227.0
3399,8059009838,2021,0.0,0.0,0.0,227.0
3400,8059009839,2014,0.0,0.0,0.0,346.0
3401,8059009839,2015,0.0,0.0,0.0,346.0
3402,8059009839,2016,0.0,0.0,0.0,346.0
3403,8059009839,2017,0.0,0.0,0.0,346.0
3404,8059009839,2018,0.0,0.0,0.0,346.0
3405,8059009839,2019,0.0,0.0,0.0,346.0
3406,8059009839,2020,0.0,0.0,0.0,346.0
3407,8059009839,2021,0.0,0.0,0.0,346.0
3408,8059009845,2014,0.0,0.0,0.0,70.0
3409,8059009845,2015,0.0,0.0,0.0,70.0
3410,8059009845,2016,0.0,0.0,0.0,70.0
3411,8059009845,2017,0.0,0.0,0.0,70.0
3412,8059009845,2018,0.0,0.0,0.0,70.0
3413,8059009845,2019,0.0,0.0,0.0,70.0
3414,8059009845,2020,0.0,0.0,0.0,70.0
3415,8059009845,2021,0.0,0.0,0.0,70.0
3416,8059009851,2014,0.0,0.0,0.0,284.0
3417,8059009851,2015,0.0,0.0,0.0,284.0
3418,8059009851,2016,0.0,0.0,0.0,284.0
3419,8059009851,2017,0.0,0.0,0.0,284.0
3420,8059009851,2018,0.0,0.0,0.0,284.0
3421,8059009851,2019,0.0,0.0,0.0,284.0
3422,8059009851,2020,0.0,0.0,0.0,284.0
3423,8059009851,2021,0.0,0.0,0.0,284.0
3424,8059009855,2014,0.0,0.0,0.0,290.0
3425,8059009855,2015,0.0,0.0,0.0,290.0
3426,8059009855,2016,0.0,0.0,0.0,290.0
3427,8059009855,2017,0.0,0.0,0.0,290.0
3428,8059009855,2018,0.0,0.0,0.0,290.0
3429,8059009855,2019,0.0,0.0,0.0,290.0
3430,8059009855,2020,0.0,0.0,0.0,290.0
3431,8059009855,2021,0.0,0.0,0.0,290.0
3432,8059009855,2014,0.0,0.0,0.0,344.0
3433,8059009855,2015,0.0,0.0,0.0,344.0
3434,8059009855,2016,0.0,0.0,0.0,344.0
3435,8059009855,2017,0.0,0.0,0.0,344.0
3436,8059009855,2018,0.0,0.0,0.0,344.0
3437,8059009855,2019,0.0,0.0,0.0,344.0
3438,8059009855,2020,0.0,0.0,0.0,344.0
3439,8059009855,2021,0.0,0.0,0.0,344.0
3440,8059009901,2014,0.0,0.0,0.0,106.0
3441,8059009901,2015,0.0,0.0,0.0,106.0
3442,8059009901,2016,0.0,0.0,0.0,106.0
3443,8059009901,2017,0.0,0.0,0.0,106.0
3444,8059009901,2018,0.0,0.0,0.0,106.0
3445,8059009901,2019,0.0,0.0,0.0,106.0
3446,8059009901,2020,0.0,0.0,0.0,106.0
3447,8059009901,2021,0.0,0.0,0.0,106.0
3448,8059009901,2014,0.0,0.0,0.0,320.0
3449,8059009901,2015,0.0,0.0,0.0,320.0
3450,8059009901,2016,0.0,0.0,0.0,320.0
3451,8059009901,2017,0.0,0.0,0.0,320.0
3452,8059009901,2018,0.0,0.0,0.0,320.0
3453,8059009901,2019,0.0,0.0,0.0,320.0
3454,8059009901,2020,0.0,0.0,0.0,320.0
3455,8059009901,2021,0.0,0.0,0.0,320.0
3456,8059010211,2014,0.0,0.0,0.0,154.0
3457,8059010211,2015,0.0,0.0,0.0,154.0
3458,8059010211,2016,0.0,0.0,0.0,154.0
3459,8059010211,2017,0.0,0.0,0.0,154.0
3460,8059010211,2018,0.0,0.0,0.0,154.0
3461,8059010211,2019,0.0,0.0,0.0,154.0
3462,8059010211,2020,0.0,0.0,0.0,154.0
3463,8059010211,2021,0.0,0.0,0.0,154.0
3464,8059010212,2014,0.0,0.0,0.0,145.0
3465,8059010212,2015,0.0,0.0,0.0,145.0
3466,8059010212,2016,0.0,0.0,0.0,145.0
3467,8059010212,2017,0.0,0.0,0.0,145.0
3468,8059010212,2018,0.0,0.0,0.0,145.0
3469,8059010212,2019,0.0,0.0,0.0,145.0
3470,8059010212,2020,0.0,0.0,0.0,145.0
3471,8059010212,2021,0.0,0.0,0.0,145.0
3472,8059010212,2014,0.0,0.0,0.0,309.0
3473,8059010212,2015,0.0,0.0,0.0,309.0
3474,8059010212,2016,0.0,0.0,0.0,309.0
3475,8059010212,2017,0.0,0.0,0.0,309.0
3476,8059010212,2018,0.0,0.0,0.0,309.0
3477,8059010212,2019,0.0,0.0,0.0,309.0
3478,8059010212,2020,0.0,0.0,0.0,309.0
3479,8059010212,2021,0.0,0.0,0.0,309.0
3480,8059010305,2014,0.0,0.0,0.0,327.0
3481,8059010305,2015,0.0,0.0,0.0,327.0
3482,8059010305,2016,0.0,0.0,0.0,327.0
3483,8059010305,2017,0.0,0.0,0.0,327.0
3484,8059010305,2018,0.0,0.0,0.0,327.0
3485,8059010305,2019,0.0,0.0,0.0,327.0
3486,8059010305,2020,0.0,0.0,0.0,327.0
3487,8059010305,2021,0.0,0.0,0.0,327.0
3488,8059010307,2014,0.0,0.0,0.0,224.0
3489,8059010307,2015,0.0,0.0,0.0,224.0
3490,8059010307,2016,0.0,0.0,0.0,224.0
3491,8059010307,2017,0.0,0.0,0.0,224.0
3492,8059010307,2018,0.0,0.0,0.0,224.0
3493,8059010307,2019,0.0,0.0,0.0,224.0
3494,8059010307,2020,0.0,0.0,0.0,224.0
3495,8059010307,2021,0.0,0.0,0.0,224.0
3496,8059010402,2014,0.0,0.0,1.0,197.0
3497,8059010402,2015,0.0,12.0,1.0,197.0
3498,8059010402,2016,3.0,27.0,1.0,197.0
3499,8059010402,2017,15.0,40.0,1.0,197.0
3500,8059010402,2018,31.0,56.0,1.0,197.0
3501,8059010402,2019,55.0,80.0,1.0,197.0
3502,8059010402,2020,79.0,104.0,1.0,197.0
3503,8059010402,2021,97.0,122.0,1.0,197.0
3504,8059010403,2014,0.0,0.0,1.0,198.0
3505,8059010403,2015,0.0,2.0,1.0,198.0
3506,8059010403,2016,12.0,14.0,1.0,198.0
3507,8059010403,2017,24.0,26.0,1.0,198.0
3508,8059010403,2018,36.0,38.0,1.0,198.0
3509,8059010403,2019,48.0,50.0,1.0,198.0
3510,8059010403,2020,60.0,62.0,1.0,198.0
3511,8059010403,2021,72.0,74.0,1.0,198.0
3512,8059010406,2014,0.0,0.0,1.0,199.0
3513,8059010406,2015,12.0,12.0,1.0,199.0
3514,8059010406,2016,24.0,24.0,1.0,199.0
3515,8059010406,2017,29.0,29.0,1.0,199.0
3516,8059010406,2018,29.0,29.0,1.0,199.0
3517,8059010406,2019,41.0,41.0,1.0,199.0
3518,8059010406,2020,53.0,53.0,1.0,199.0
3519,8059010406,2021,65.0,65.0,1.0,199.0
3520,8059010503,2014,0.0,0.0,0.0,269.0
3521,8059010503,2015,0.0,0.0,0.0,269.0
3522,8059010503,2016,0.0,0.0,0.0,269.0
