,tract,year,rec,med,dispensary_status,match_id,population,income,house_value,rent,unemployment,poverty
3211,8045951600,2017,52.0,36.0,1.0,187.0,3656.0,31552.0,374400.0,1132.0,0.07,0.14
3212,8045951600,2018,75.0,39.0,1.0,187.0,3662.0,35885.0,402000.0,1137.0,0.06,0.13
3213,8045951600,2019,99.0,0.0,1.0,187.0,3806.0,37892.0,442300.0,1132.0,0.05,0.17
3214,8045951600,2020,127.0,0.0,1.0,187.0,3973.0,41532.0,463900.0,1138.0,0.05,0.1
3215,8045951600,2021,143.0,0.0,1.0,187.0,4190.0,41011.0,464500.0,1359.0,0.06,0.07
3216,8045951702,2014,0.0,0.0,1.0,188.0,3923.0,24107.0,363600.0,1099.0,0.09,0.19
3217,8045951702,2015,24.0,24.0,1.0,188.0,3692.0,23210.0,299500.0,1156.0,0.11,0.19
3218,8045951702,2016,48.0,48.0,1.0,188.0,3481.0,25510.0,323900.0,1052.0,0.07,0.16
3219,8045951702,2017,75.0,72.0,1.0,188.0,3507.0,25625.0,355000.0,1132.0,0.04,0.13
3220,8045951702,2018,99.0,96.0,1.0,188.0,3247.0,29309.0,366100.0,1072.0,0.02,0.08
3221,8045951702,2019,123.0,120.0,1.0,188.0,3183.0,30641.0,381500.0,1063.0,0.01,0.07
3222,8045951702,2020,151.0,145.0,1.0,188.0,3053.0,31705.0,403300.0,994.0,0.02,0.1
3223,8045951702,2021,191.0,167.0,1.0,188.0,3070.0,35954.0,423300.0,1097.0,0.05,0.11
3224,8045951803,2014,8.0,0.0,1.0,189.0,6184.0,26517.0,528400.0,1108.0,0.1,0.16
3225,8045951803,2015,36.0,0.0,1.0,189.0,6396.0,31118.0,531000.0,1208.0,0.05,0.13
3226,8045951803,2016,61.0,6.0,1.0,189.0,6192.0,35841.0,548800.0,1192.0,0.04,0.09
3227,8045951803,2017,80.0,30.0,1.0,189.0,6245.0,36354.0,559200.0,1311.0,0.04,0.09
3228,8045951803,2018,126.0,43.0,1.0,189.0,6428.0,37666.0,578800.0,1555.0,0.02,0.07
3229,8045951803,2019,169.0,63.0,1.0,189.0,6379.0,36713.0,596700.0,1593.0,0.02,0.09
3230,8045951803,2020,206.0,75.0,1.0,189.0,5778.0,36171.0,648200.0,1446.0,0.03,0.09
3231,8045951803,2021,241.0,79.0,1.0,189.0,5802.0,35716.0,591400.0,1551.0,0.04,0.1
3232,8045951804,2014,0.0,0.0,0.0,279.0,4010.0,33733.0,485200.0,1474.0,0.08,0.06
3233,8045951804,2015,0.0,0.0,0.0,279.0,4112.0,33733.0,556300.0,1463.0,0.06,0.08
3234,8045951804,2016,0.0,0.0,0.0,279.0,4104.0,36349.0,584600.0,1453.0,0.05,0.1
3235,8045951804,2017,0.0,0.0,0.0,279.0,3958.0,36308.0,597500.0,1478.0,0.05,0.13
3236,8045951804,2018,0.0,0.0,0.0,279.0,4214.0,37926.0,584400.0,1492.0,0.07,0.14
3237,8045951804,2019,0.0,0.0,0.0,279.0,4533.0,39861.0,619200.0,1600.0,0.07,0.13
3238,8045951804,2020,0.0,0.0,0.0,279.0,4824.0,39792.0,700700.0,1527.0,0.04,0.14
3239,8045951804,2021,0.0,0.0,0.0,279.0,4918.0,41313.0,718900.0,1528.0,0.02,0.13
3240,8045952001,2014,0.0,0.0,0.0,90.0,5025.0,30201.0,206200.0,965.0,0.07,0.19
3241,8045952001,2015,0.0,0.0,0.0,90.0,4997.0,30903.0,203900.0,952.0,0.1,0.19
3242,8045952001,2016,0.0,0.0,0.0,90.0,5112.0,33511.0,216700.0,962.0,0.13,0.2
3243,8045952001,2017,0.0,0.0,0.0,90.0,5051.0,32744.0,218000.0,1000.0,0.11,0.16
3244,8045952001,2018,0.0,0.0,0.0,90.0,5022.0,34559.0,219400.0,983.0,0.07,0.13
3245,8045952001,2019,0.0,0.0,0.0,90.0,5347.0,36261.0,217600.0,1058.0,0.09,0.1
3246,8045952001,2020,0.0,0.0,0.0,90.0,5142.0,35150.0,207200.0,1084.0,0.08,0.08
3247,8045952001,2021,0.0,0.0,0.0,90.0,5660.0,37702.0,184800.0,1138.0,0.05,0.11
3248,8045952001,2014,0.0,0.0,0.0,347.0,5025.0,30201.0,206200.0,965.0,0.07,0.19
3249,8045952001,2015,0.0,0.0,0.0,347.0,4997.0,30903.0,203900.0,952.0,0.1,0.19
3250,8045952001,2016,0.0,0.0,0.0,347.0,5112.0,33511.0,216700.0,962.0,0.13,0.2
3251,8045952001,2017,0.0,0.0,0.0,347.0,5051.0,32744.0,218000.0,1000.0,0.11,0.16
3252,8045952001,2018,0.0,0.0,0.0,347.0,5022.0,34559.0,219400.0,983.0,0.07,0.13
3253,8045952001,2019,0.0,0.0,0.0,347.0,5347.0,36261.0,217600.0,1058.0,0.09,0.1
3254,8045952001,2020,0.0,0.0,0.0,347.0,5142.0,35150.0,207200.0,1084.0,0.08,0.08
3255,8045952001,2021,0.0,0.0,0.0,347.0,5660.0,37702.0,184800.0,1138.0,0.05,0.11
3256,8045952003,2014,0.0,0.0,1.0,190.0,5660.0,37702.0,184800.0,1138.0,0.05,0.11
3257,8045952003,2015,12.0,40.0,1.0,190.0,5660.0,37702.0,184800.0,1138.0,0.05,0.11
3258,8045952003,2016,24.0,75.0,1.0,190.0,5660.0,37702.0,184800.0,1138.0,0.05,0.11
3259,8045952003,2017,39.0,108.0,1.0,190.0,5660.0,37702.0,184800.0,1138.0,0.05,0.11
3260,8045952003,2018,63.0,144.0,1.0,190.0,5660.0,37702.0,184800.0,1138.0,0.05,0.11
3261,8045952003,2019,87.0,180.0,1.0,190.0,5660.0,37702.0,184800.0,1138.0,0.05,0.11
3262,8045952003,2020,111.0,216.0,1.0,190.0,2353.0,41792.0,355300.0,1266.0,0.04,0.02
3263,8045952003,2021,135.0,252.0,1.0,190.0,2376.0,43197.0,369400.0,-666666666.0,0.04,0.02
3264,8047013802,2014,0.0,0.0,1.0,191.0,2376.0,43197.0,369400.0,-666666666.0,0.04,0.02
3265,8047013802,2015,52.0,38.0,1.0,191.0,2376.0,43197.0,369400.0,-666666666.0,0.04,0.02
3266,8047013802,2016,117.0,77.0,1.0,191.0,2376.0,43197.0,369400.0,-666666666.0,0.04,0.02
3267,8047013802,2017,204.0,128.0,1.0,191.0,2376.0,43197.0,369400.0,-666666666.0,0.04,0.02
3268,8047013802,2018,284.0,164.0,1.0,191.0,2376.0,43197.0,369400.0,-666666666.0,0.04,0.02
3269,8047013802,2019,355.0,188.0,1.0,191.0,2376.0,43197.0,369400.0,-666666666.0,0.04,0.02
3270,8047013802,2020,421.0,203.0,1.0,191.0,4051.0,54206.0,389700.0,1293.0,0.03,0.03
3271,8047013802,2021,490.0,208.0,1.0,191.0,3861.0,56775.0,418500.0,1228.0,0.03,0.03
3272,8049000100,2014,11.0,11.0,1.0,192.0,3046.0,30347.0,243700.0,888.0,0.08,0.17
3273,8049000100,2015,47.0,47.0,1.0,192.0,3043.0,28688.0,238300.0,1011.0,0.12,0.15
3274,8049000100,2016,83.0,83.0,1.0,192.0,2915.0,27863.0,236100.0,813.0,0.09,0.15
3275,8049000100,2017,123.0,119.0,1.0,192.0,2978.0,25404.0,227000.0,802.0,0.04,0.25
3276,8049000100,2018,174.0,155.0,1.0,192.0,3087.0,30253.0,221100.0,860.0,0.02,0.18
3277,8049000100,2019,234.0,191.0,1.0,192.0,3432.0,31618.0,237200.0,866.0,0.02,0.18
3278,8049000100,2020,292.0,225.0,1.0,192.0,3540.0,35288.0,282100.0,758.0,0.07,0.15
3279,8049000100,2021,330.0,243.0,1.0,192.0,3858.0,36193.0,319100.0,794.0,0.1,0.18
3280,8049000203,2014,0.0,0.0,1.0,193.0,3858.0,36193.0,319100.0,794.0,0.1,0.18
3281,8049000203,2015,24.0,12.0,1.0,193.0,3858.0,36193.0,319100.0,794.0,0.1,0.18
3282,8049000203,2016,51.0,24.0,1.0,193.0,3858.0,36193.0,319100.0,794.0,0.1,0.18
3283,8049000203,2017,87.0,36.0,1.0,193.0,3858.0,36193.0,319100.0,794.0,0.1,0.18
3284,8049000203,2018,115.0,41.0,1.0,193.0,3858.0,36193.0,319100.0,794.0,0.1,0.18
3285,8049000203,2019,127.0,0.0,1.0,193.0,3858.0,36193.0,319100.0,794.0,0.1,0.18
3286,8049000203,2020,142.0,0.0,1.0,193.0,1460.0,21861.0,-666666666.0,978.0,0.1,0.15
3287,8049000203,2021,166.0,0.0,1.0,193.0,1587.0,25083.0,333100.0,1363.0,0.03,0.18
3288,8049000204,2014,0.0,0.0,0.0,42.0,1587.0,25083.0,333100.0,1363.0,0.03,0.18
3289,8049000204,2015,4.0,0.0,0.0,42.0,1587.0,25083.0,333100.0,1363.0,0.03,0.18
3290,8049000204,2016,0.0,0.0,0.0,42.0,1587.0,25083.0,333100.0,1363.0,0.03,0.18
3291,8049000204,2017,7.0,0.0,0.0,42.0,1587.0,25083.0,333100.0,1363.0,0.03,0.18
3292,8049000204,2018,19.0,0.0,0.0,42.0,1587.0,25083.0,333100.0,1363.0,0.03,0.18
3293,8049000204,2019,37.0,0.0,0.0,42.0,1587.0,25083.0,333100.0,1363.0,0.03,0.18
3294,8049000204,2020,61.0,0.0,0.0,42.0,1581.0,42163.0,489400.0,1045.0,0.06,0.09
3295,8049000204,2021,81.0,0.0,0.0,42.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3296,8049000204,2014,0.0,0.0,0.0,125.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3297,8049000204,2015,4.0,0.0,0.0,125.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3298,8049000204,2016,0.0,0.0,0.0,125.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3299,8049000204,2017,7.0,0.0,0.0,125.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3300,8049000204,2018,19.0,0.0,0.0,125.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3301,8049000204,2019,37.0,0.0,0.0,125.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3302,8049000204,2020,61.0,0.0,0.0,125.0,1581.0,42163.0,489400.0,1045.0,0.06,0.09
3303,8049000204,2021,81.0,0.0,0.0,125.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3304,8049000204,2014,0.0,0.0,0.0,140.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3305,8049000204,2015,4.0,0.0,0.0,140.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3306,8049000204,2016,0.0,0.0,0.0,140.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3307,8049000204,2017,7.0,0.0,0.0,140.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3308,8049000204,2018,19.0,0.0,0.0,140.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3309,8049000204,2019,37.0,0.0,0.0,140.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3310,8049000204,2020,61.0,0.0,0.0,140.0,1581.0,42163.0,489400.0,1045.0,0.06,0.09
3311,8049000204,2021,81.0,0.0,0.0,140.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3312,8049000205,2014,0.0,0.0,1.0,194.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3313,8049000205,2015,12.0,12.0,1.0,194.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3314,8049000205,2016,27.0,24.0,1.0,194.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3315,8049000205,2017,51.0,36.0,1.0,194.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3316,8049000205,2018,75.0,48.0,1.0,194.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3317,8049000205,2019,99.0,60.0,1.0,194.0,1466.0,51016.0,479000.0,1136.0,0.09,0.11
3318,8049000205,2020,123.0,72.0,1.0,194.0,3427.0,35110.0,453200.0,976.0,0.02,0.08
3319,8049000205,2021,141.0,84.0,1.0,194.0,3500.0,36815.0,519500.0,973.0,0.03,0.08
3320,8051963800,2014,0.0,0.0,1.0,195.0,4588.0,32651.0,462200.0,1086.0,0.07,0.06
3321,8051963800,2015,26.0,14.0,1.0,195.0,4808.0,32651.0,433100.0,1144.0,0.04,0.06
3322,8051963800,2016,74.0,26.0,1.0,195.0,4936.0,35160.0,439800.0,1213.0,0.02,0.06
3323,8051963800,2017,106.0,31.0,1.0,195.0,4845.0,35394.0,459300.0,1192.0,0.03,0.07
3324,8051963800,2018,140.0,0.0,1.0,195.0,4874.0,35083.0,512100.0,1203.0,0.01,0.07
3325,8051963800,2019,177.0,0.0,1.0,195.0,4710.0,36982.0,556200.0,1337.0,0.01,0.08
3326,8051963800,2020,225.0,0.0,1.0,195.0,4667.0,39244.0,645700.0,1266.0,0.01,0.05
3327,8051963800,2021,259.0,0.0,1.0,195.0,4570.0,43211.0,667100.0,1333.0,0.03,0.05
3328,8051963900,2014,0.0,0.0,0.0,68.0,966.0,25242.0,353300.0,850.0,0.06,0.12
3329,8051963900,2015,0.0,0.0,0.0,68.0,894.0,30750.0,339700.0,1411.0,0.06,0.12
3330,8051963900,2016,0.0,0.0,0.0,68.0,858.0,24643.0,316200.0,1085.0,0.05,0.18
3331,8051963900,2017,0.0,0.0,0.0,68.0,869.0,26574.0,313800.0,1060.0,0.03,0.17
3332,8051963900,2018,0.0,0.0,0.0,68.0,902.0,27330.0,337100.0,875.0,0.02,0.17
3333,8051963900,2019,0.0,0.0,0.0,68.0,1033.0,30918.0,351100.0,1091.0,0.03,0.1
3334,8051963900,2020,0.0,0.0,0.0,68.0,1110.0,32391.0,390200.0,1086.0,0.02,0.12
3335,8051963900,2021,0.0,0.0,0.0,68.0,1036.0,41447.0,441100.0,1659.0,0.02,0.1
3336,8051963900,2014,0.0,0.0,0.0,352.0,966.0,25242.0,353300.0,850.0,0.06,0.12
3337,8051963900,2015,0.0,0.0,0.0,352.0,894.0,30750.0,339700.0,1411.0,0.06,0.12
3338,8051963900,2016,0.0,0.0,0.0,352.0,858.0,24643.0,316200.0,1085.0,0.05,0.18
3339,8051963900,2017,0.0,0.0,0.0,352.0,869.0,26574.0,313800.0,1060.0,0.03,0.17
3340,8051963900,2018,0.0,0.0,0.0,352.0,902.0,27330.0,337100.0,875.0,0.02,0.17
3341,8051963900,2019,0.0,0.0,0.0,352.0,1033.0,30918.0,351100.0,1091.0,0.03,0.1
3342,8051963900,2020,0.0,0.0,0.0,352.0,1110.0,32391.0,390200.0,1086.0,0.02,0.12
3343,8051963900,2021,0.0,0.0,0.0,352.0,1036.0,41447.0,441100.0,1659.0,0.02,0.1
3344,8053973100,2014,0.0,0.0,0.0,84.0,871.0,27882.0,264800.0,722.0,0.04,0.07
3345,8053973100,2015,0.0,0.0,0.0,84.0,874.0,29388.0,276000.0,692.0,0.03,0.08
3346,8053973100,2016,0.0,0.0,0.0,84.0,856.0,28798.0,275400.0,696.0,0.05,0.11
3347,8053973100,2017,0.0,0.0,0.0,84.0,820.0,27109.0,325400.0,700.0,0.04,0.12
3348,8053973100,2018,0.0,0.0,0.0,84.0,878.0,30174.0,331100.0,732.0,0.04,0.13
3349,8053973100,2019,0.0,0.0,0.0,84.0,857.0,30847.0,350000.0,756.0,0.05,0.1
3350,8053973100,2020,0.0,0.0,0.0,84.0,781.0,31061.0,325000.0,815.0,0.05,0.1
3351,8053973100,2021,0.0,0.0,0.0,84.0,858.0,32344.0,338600.0,838.0,0.04,0.09
3352,8055960600,2014,0.0,0.0,1.0,196.0,3032.0,16025.0,77000.0,652.0,0.26,0.23
3353,8055960600,2015,0.0,0.0,1.0,196.0,3027.0,16025.0,77700.0,577.0,0.25,0.21
3354,8055960600,2016,12.0,0.0,1.0,196.0,3194.0,15269.0,87600.0,580.0,0.22,0.23
3355,8055960600,2017,24.0,0.0,1.0,196.0,3196.0,17456.0,92300.0,585.0,0.13,0.19
3356,8055960600,2018,48.0,8.0,1.0,196.0,3134.0,19160.0,94500.0,613.0,0.06,0.21
3357,8055960600,2019,91.0,14.0,1.0,196.0,3162.0,20802.0,86400.0,606.0,0.04,0.18
3358,8055960600,2020,141.0,26.0,1.0,196.0,3168.0,21702.0,103500.0,619.0,0.03,0.22
3359,8055960600,2021,196.0,38.0,1.0,196.0,3216.0,22048.0,106700.0,638.0,0.1,0.24
3360,8059009827,2014,0.0,0.0,0.0,239.0,6240.0,41278.0,300200.0,1311.0,0.07,0.05
3361,8059009827,2015,0.0,0.0,0.0,239.0,6334.0,40667.0,314500.0,1313.0,0.03,0.08
3362,8059009827,2016,0.0,0.0,0.0,239.0,6351.0,40363.0,330300.0,1332.0,0.03,0.08
3363,8059009827,2017,0.0,0.0,0.0,239.0,6215.0,38292.0,349600.0,1395.0,0.03,0.08
3364,8059009827,2018,0.0,0.0,0.0,239.0,6383.0,37320.0,390100.0,1573.0,0.03,0.08
3365,8059009827,2019,0.0,0.0,0.0,239.0,6218.0,38884.0,391900.0,1784.0,0.03,0.06
3366,8059009827,2020,0.0,0.0,0.0,239.0,6106.0,40864.0,424400.0,1767.0,0.05,0.03
3367,8059009827,2021,0.0,0.0,0.0,239.0,5997.0,43825.0,423600.0,1821.0,0.03,0.03
3368,8059009831,2014,0.0,0.0,0.0,92.0,2143.0,25873.0,-666666666.0,1064.0,0.05,0.15
3369,8059009831,2015,0.0,0.0,0.0,92.0,2281.0,26092.0,-666666666.0,1121.0,0.03,0.13
3370,8059009831,2016,0.0,0.0,0.0,92.0,2414.0,26296.0,-666666666.0,1190.0,0.02,0.12
3371,8059009831,2017,0.0,0.0,0.0,92.0,2548.0,28750.0,-666666666.0,1307.0,0.01,0.09
3372,8059009831,2018,0.0,0.0,0.0,92.0,2601.0,31012.0,-666666666.0,1380.0,0.01,0.08
3373,8059009831,2019,0.0,0.0,0.0,92.0,2624.0,30645.0,-666666666.0,1464.0,0.01,0.04
3374,8059009831,2020,0.0,0.0,0.0,92.0,2579.0,31181.0,-666666666.0,1541.0,0.02,0.12
3375,8059009831,2021,0.0,0.0,0.0,92.0,2486.0,36250.0,-666666666.0,1638.0,0.06,0.11
3376,8059009832,2014,0.0,0.0,0.0,5.0,2629.0,32468.0,204700.0,1207.0,0.11,0.07
3377,8059009832,2015,0.0,0.0,0.0,5.0,2744.0,32468.0,213600.0,1234.0,0.09,0.07
3378,8059009832,2016,0.0,0.0,0.0,5.0,2704.0,30471.0,226700.0,1280.0,0.07,0.06
3379,8059009832,2017,0.0,0.0,0.0,5.0,2821.0,30828.0,246600.0,1189.0,0.04,0.04
3380,8059009832,2018,0.0,0.0,0.0,5.0,2727.0,32173.0,271700.0,1372.0,0.04,0.02
3381,8059009832,2019,0.0,0.0,0.0,5.0,2653.0,36410.0,308800.0,1336.0,0.02,0.03
3382,8059009832,2020,0.0,0.0,0.0,5.0,2432.0,40383.0,335400.0,1480.0,0.01,0.02
3383,8059009832,2021,0.0,0.0,0.0,5.0,2365.0,41671.0,365200.0,1426.0,0.02,0.01
3384,8059009835,2014,0.0,0.0,0.0,74.0,3567.0,48044.0,272900.0,1689.0,0.05,0.06
3385,8059009835,2015,0.0,0.0,0.0,74.0,3612.0,48044.0,277800.0,1638.0,0.04,0.03
3386,8059009835,2016,0.0,0.0,0.0,74.0,3763.0,42708.0,296100.0,1911.0,0.08,0.05
3387,8059009835,2017,0.0,0.0,0.0,74.0,3850.0,41622.0,314500.0,1632.0,0.07,0.04
3388,8059009835,2018,0.0,0.0,0.0,74.0,3772.0,42672.0,349700.0,2602.0,0.06,0.03
3389,8059009835,2019,0.0,0.0,0.0,74.0,3739.0,45139.0,381000.0,2526.0,0.05,0.04
3390,8059009835,2020,0.0,0.0,0.0,74.0,3714.0,50571.0,432500.0,2311.0,0.05,0.02
3391,8059009835,2021,0.0,0.0,0.0,74.0,3678.0,54646.0,470100.0,2170.0,0.03,0.02
3392,8059009838,2014,0.0,0.0,0.0,227.0,4382.0,55800.0,405200.0,-666666666.0,0.05,0.02
3393,8059009838,2015,0.0,0.0,0.0,227.0,4599.0,55800.0,422600.0,-666666666.0,0.03,0.02
3394,8059009838,2016,0.0,0.0,0.0,227.0,5320.0,61047.0,455200.0,-666666666.0,0.04,0.01
3395,8059009838,2017,0.0,0.0,0.0,227.0,5999.0,61152.0,488100.0,2278.0,0.03,0.01
3396,8059009838,2018,0.0,0.0,0.0,227.0,5590.0,65862.0,503300.0,2833.0,0.01,0.0
3397,8059009838,2019,0.0,0.0,0.0,227.0,4904.0,68333.0,535600.0,2864.0,0.02,0.0
3398,8059009838,2020,0.0,0.0,0.0,227.0,4814.0,67273.0,554800.0,2393.0,0.02,0.02
3399,8059009838,2021,0.0,0.0,0.0,227.0,5007.0,66135.0,566000.0,2806.0,0.02,0.03
3400,8059009839,2014,0.0,0.0,0.0,346.0,2444.0,48214.0,305600.0,-666666666.0,0.03,0.02
3401,8059009839,2015,0.0,0.0,0.0,346.0,2426.0,48214.0,318800.0,-666666666.0,0.03,0.02
3402,8059009839,2016,0.0,0.0,0.0,346.0,2419.0,49792.0,333600.0,-666666666.0,0.03,0.02
3403,8059009839,2017,0.0,0.0,0.0,346.0,2356.0,47969.0,353600.0,-666666666.0,0.04,0.02
3404,8059009839,2018,0.0,0.0,0.0,346.0,2380.0,48902.0,397000.0,-666666666.0,0.05,0.02
3405,8059009839,2019,0.0,0.0,0.0,346.0,2379.0,45278.0,413300.0,2667.0,0.06,0.02
3406,8059009839,2020,0.0,0.0,0.0,346.0,2307.0,38531.0,441300.0,2656.0,0.04,0.02
3407,8059009839,2021,0.0,0.0,0.0,346.0,2407.0,45450.0,471900.0,2516.0,0.04,0.04
3408,8059009845,2014,0.0,0.0,0.0,70.0,4069.0,67348.0,592500.0,1847.0,0.03,0.02
3409,8059009845,2015,0.0,0.0,0.0,70.0,4087.0,67550.0,613100.0,1845.0,0.03,0.05
3410,8059009845,2016,0.0,0.0,0.0,70.0,4032.0,68480.0,627100.0,1776.0,0.04,0.04
3411,8059009845,2017,0.0,0.0,0.0,70.0,4067.0,73682.0,638100.0,1705.0,0.04,0.04
3412,8059009845,2018,0.0,0.0,0.0,70.0,4128.0,72782.0,686000.0,1695.0,0.04,0.06
3413,8059009845,2019,0.0,0.0,0.0,70.0,4210.0,73919.0,736900.0,2667.0,0.04,0.05
3414,8059009845,2020,0.0,0.0,0.0,70.0,4437.0,74640.0,776700.0,3019.0,0.04,0.02
3415,8059009845,2021,0.0,0.0,0.0,70.0,4546.0,77953.0,811300.0,2429.0,0.06,0.03
3416,8059009851,2014,0.0,0.0,0.0,284.0,3815.0,49891.0,330500.0,1333.0,0.04,0.04
3417,8059009851,2015,0.0,0.0,0.0,284.0,3838.0,49891.0,343500.0,1269.0,0.04,0.04
3418,8059009851,2016,0.0,0.0,0.0,284.0,3772.0,49913.0,376000.0,1274.0,0.04,0.05
3419,8059009851,2017,0.0,0.0,0.0,284.0,3810.0,49720.0,404300.0,1565.0,0.04,0.04
3420,8059009851,2018,0.0,0.0,0.0,284.0,3958.0,52989.0,449000.0,1708.0,0.04,0.04
3421,8059009851,2019,0.0,0.0,0.0,284.0,3999.0,51969.0,474800.0,1696.0,0.03,0.04
3422,8059009851,2020,0.0,0.0,0.0,284.0,4256.0,52480.0,559400.0,-666666666.0,0.03,0.04
3423,8059009851,2021,0.0,0.0,0.0,284.0,4076.0,51786.0,581600.0,1889.0,0.02,0.03
3424,8059009855,2014,0.0,0.0,0.0,290.0,4076.0,51786.0,581600.0,1889.0,0.02,0.03
3425,8059009855,2015,0.0,0.0,0.0,290.0,4076.0,51786.0,581600.0,1889.0,0.02,0.03
3426,8059009855,2016,0.0,0.0,0.0,290.0,4076.0,51786.0,581600.0,1889.0,0.02,0.03
3427,8059009855,2017,0.0,0.0,0.0,290.0,4076.0,51786.0,581600.0,1889.0,0.02,0.03
3428,8059009855,2018,0.0,0.0,0.0,290.0,4076.0,51786.0,581600.0,1889.0,0.02,0.03
3429,8059009855,2019,0.0,0.0,0.0,290.0,4076.0,51786.0,581600.0,1889.0,0.02,0.03
3430,8059009855,2020,0.0,0.0,0.0,290.0,2974.0,41544.0,647700.0,1269.0,0.04,0.1
3431,8059009855,2021,0.0,0.0,0.0,290.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3432,8059009855,2014,0.0,0.0,0.0,344.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3433,8059009855,2015,0.0,0.0,0.0,344.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3434,8059009855,2016,0.0,0.0,0.0,344.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3435,8059009855,2017,0.0,0.0,0.0,344.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3436,8059009855,2018,0.0,0.0,0.0,344.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3437,8059009855,2019,0.0,0.0,0.0,344.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3438,8059009855,2020,0.0,0.0,0.0,344.0,2974.0,41544.0,647700.0,1269.0,0.04,0.1
3439,8059009855,2021,0.0,0.0,0.0,344.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3440,8059009901,2014,0.0,0.0,0.0,106.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3441,8059009901,2015,0.0,0.0,0.0,106.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3442,8059009901,2016,0.0,0.0,0.0,106.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3443,8059009901,2017,0.0,0.0,0.0,106.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3444,8059009901,2018,0.0,0.0,0.0,106.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3445,8059009901,2019,0.0,0.0,0.0,106.0,3007.0,56295.0,696400.0,1403.0,0.03,0.1
3446,8059009901,2020,0.0,0.0,0.0,106.0,2477.0,23266.0,558600.0,1493.0,0.06,0.11
3447,8059009901,2021,0.0,0.0,0.0,106.0,2448.0,22708.0,647800.0,1353.0,0.05,0.09
3448,8059009901,2014,0.0,0.0,0.0,320.0,2448.0,22708.0,647800.0,1353.0,0.05,0.09
3449,8059009901,2015,0.0,0.0,0.0,320.0,2448.0,22708.0,647800.0,1353.0,0.05,0.09
3450,8059009901,2016,0.0,0.0,0.0,320.0,2448.0,22708.0,647800.0,1353.0,0.05,0.09
3451,8059009901,2017,0.0,0.0,0.0,320.0,2448.0,22708.0,647800.0,1353.0,0.05,0.09
3452,8059009901,2018,0.0,0.0,0.0,320.0,2448.0,22708.0,647800.0,1353.0,0.05,0.09
3453,8059009901,2019,0.0,0.0,0.0,320.0,2448.0,22708.0,647800.0,1353.0,0.05,0.09
3454,8059009901,2020,0.0,0.0,0.0,320.0,2477.0,23266.0,558600.0,1493.0,0.06,0.11
3455,8059009901,2021,0.0,0.0,0.0,320.0,2448.0,22708.0,647800.0,1353.0,0.05,0.09
3456,8059010211,2014,0.0,0.0,0.0,154.0,3404.0,26213.0,260300.0,750.0,0.09,0.12
3457,8059010211,2015,0.0,0.0,0.0,154.0,3414.0,28236.0,273600.0,719.0,0.09,0.12
3458,8059010211,2016,0.0,0.0,0.0,154.0,3450.0,30216.0,294100.0,787.0,0.1,0.12
3459,8059010211,2017,0.0,0.0,0.0,154.0,3514.0,30650.0,328800.0,845.0,0.08,0.13
3460,8059010211,2018,0.0,0.0,0.0,154.0,3649.0,31006.0,377700.0,888.0,0.08,0.09
3461,8059010211,2019,0.0,0.0,0.0,154.0,3457.0,34052.0,421800.0,995.0,0.08,0.08
3462,8059010211,2020,0.0,0.0,0.0,154.0,3361.0,32594.0,428300.0,1008.0,0.12,0.07
3463,8059010211,2021,0.0,0.0,0.0,154.0,3366.0,34430.0,455300.0,1057.0,0.08,0.06
3464,8059010212,2014,0.0,0.0,0.0,145.0,4748.0,30932.0,215400.0,952.0,0.09,0.14
